UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
AC,PORTO ACRE,UNIDADE DE SAUDE DA FAMILIA ILDA BARBOSA DE SOUZA,RUA DO LIMAO,S/N,PROJETO HUMAITA VILA,"RUA DO LIMAO, PROJETO HUMAITA VILA, PORTO ACRE, AC, BRASIL",,,,
AC,PORTO ACRE,UNIDADE DE SAUDE DA FAMILIA MARIA SOLEDADE SOARES GADELHA,ROD AC 10KM 56,S/N,LIVRAMENTO,"ROD AC 10KM 56, LIVRAMENTO, PORTO ACRE, AC, BRASIL",,,,
AC,PORTO ACRE,UNIDADE DE SAUDE DA FAMILIA ALVARO ARAUJO NOBRE,RAMAL BOA FE,S/N,PROJETO TOCANTINS,"RAMAL BOA FE, PROJETO TOCANTINS, PORTO ACRE, AC, BRASIL",,,,
AC,PORTO ACRE,UNIDADE DE SAUDE DA FAMILIA DANIEL GLENDSON DE LUCENA,TRAVESSA DAS MARGARIDAS LOTE 25 QUADRA 2,S/N,PROJETO CAQUETA,"TRAVESSA DAS MARGARIDAS LOTE 25 QUADRA 2, PROJETO CAQUETA, PORTO ACRE, AC, BRASIL",,,,
AC,PORTO WALTER,UNIDADE MISTA DE PORTO WALTER,RUA MAMED CAMELY,S/N,CENTRO,"RUA MAMED CAMELY, CENTRO, PORTO WALTER, AC, BRASIL",,,,
AC,PORTO WALTER,UBS VICENTE VARELA DE ALMEIDA,RUA BEIRA RIO,S/N,CENTRO,"RUA BEIRA RIO, CENTRO, PORTO WALTER, AC, BRASIL",,,,
AC,PORTO WALTER,POSTO DE SAUDE MANOEL BEZERRA CORREIA,BIZOURO,S/N,ZONA RURAL,"BIZOURO, ZONA RURAL, PORTO WALTER, AC, BRASIL",,,,
AC,PORTO WALTER,POSTO DE SAUDE MARIA AUGUSTA DA CONCEICAO SILVA,VITORIA,S/N,ZONA RURAL,"VITORIA, ZONA RURAL, PORTO WALTER, AC, BRASIL",,,,
AC,PORTO WALTER,UBS MAURICIO PINHEIRO DE OLIVEIRA,RUA MARIA SOBREIRA LIMA,S/N,PORTELINHA,"RUA MARIA SOBREIRA LIMA, PORTELINHA, PORTO WALTER, AC, BRASIL",,,,
AC,PORTO WALTER,UBS FRANCISCA DAS CHAGAS LUSTOSA,RUA HUMAITA,S/N,ZONA RURAL,"RUA HUMAITA, ZONA RURAL, PORTO WALTER, AC, BRASIL",,,,
AC,RIO BRANCO,USF MARIA DA CONCEICAO,RUA PRIMAVERA,36,BELO JARDIM I,"RUA PRIMAVERA, BELO JARDIM I, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,URAP AUGUSTO HIDALGO DE LIMA,RUA TIAO NATUREZA,271,BAHIA,"RUA TIAO NATUREZA, BAHIA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,URAP DRA CLAUDIA VITORINO,RUA BAGUARI,40,TAQUARI,"RUA BAGUARI, TAQUARI, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF ESPERANCA I,RUA EUCLIDES DA CUNHA,139,CONJUNTO ESPERANCA,"RUA EUCLIDES DA CUNHA, CONJUNTO ESPERANCA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF FRANCISCO CONSTANCIO DA SILVA,ESTRADA DA SOBRAL RUA DA SANACRE,2595,BOA VISTA SOBRAL,"ESTRADA DA SOBRAL RUA DA SANACRE, BOA VISTA SOBRAL, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF FRANCISCO EDUARDO DE PAIVA,RUA AMOTY PASCOAL,722,RUI LINO 3,"RUA AMOTY PASCOAL, RUI LINO 3, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF AGRIPINA LINDOSO,RAMAL DA PICARREIRA KM 08,S/N,ZONA RURAL,"RAMAL DA PICARREIRA KM 08, ZONA RURAL, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF TEREZA ROSAS,RUA DA PAZ,S/N,BELO JARDIM II,"RUA DA PAZ, BELO JARDIM II, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF TRIANGULO NOVO,TRAV MARIA DE LOURDES,154,TRIANGULO NOVO,"TRAV MARIA DE LOURDES, TRIANGULO NOVO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF ELPIDIO MOREIRA SOUZA,RUA DA PRACA,S/N,DEFESA CIVIL,"RUA DA PRACA, DEFESA CIVIL, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF RECANTO DOS BURITIS I,RUA QUEIROZ,1,RECANTO DOS BURITIS,"RUA QUEIROZ, RECANTO DOS BURITIS, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF VITORIA I,TRAVESSA CAMPO VERDE,2,SAO FRANCISCO,"TRAVESSA CAMPO VERDE, SAO FRANCISCO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF CADEIA VELHA I,AV EPAMINONDAS JACOME,1878,CADEIA VELHA,"AV EPAMINONDAS JACOME, CADEIA VELHA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF SANTA INES I,RUA EDMUNDO PINTO,314,SANTA INES,"RUA EDMUNDO PINTO, SANTA INES, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF BENFICA,RODOVIA AC 40 KM 09,S/N,BENFICA,"RODOVIA AC 40 KM 09, BENFICA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,URAP EDUARDO ASSMAR,RUA SALIM M FARAHT,S/N,QUINZE,"RUA SALIM M FARAHT, QUINZE, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,URAP VILA IVONETE,AVENIDA ANTONIO DA ROCHA VIANA,S/N,VILA IVONETE,"AVENIDA ANTONIO DA ROCHA VIANA, VILA IVONETE, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF MOCINHA MAGALHAES,RUA DA BANANA,168,MOCINHA MAGALHAES,"RUA DA BANANA, MOCINHA MAGALHAES, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF MARIA DE FATIMA I,RUA SANTA RITA,S/N,BAHIA NOVA,"RUA SANTA RITA, BAHIA NOVA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,URAP ARY RODRIGUES,RUA 06 DE AGOSTO,1095,SEIS DE AGOSTO,"RUA 06 DE AGOSTO, SEIS DE AGOSTO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,ESCOLA MUNICIPAL ISMAEL GOMES DE CARVALHO,RUA FRANCISCO MARINHEIRO,46,TANCREDO NEVES,"RUA FRANCISCO MARINHEIRO, TANCREDO NEVES, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,POLICLINICA BARRAL Y BARRAL,RUA SAO LAZARO,S/N,ESTACAO EXPERIMENTAL,"RUA SAO LAZARO, ESTACAO EXPERIMENTAL, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,ESCOLA PADRE ANTONIO DIOGO FEIJO,RUA DR ARY RODRIGUES,699,ABRAHAO ALAB,"RUA DR ARY RODRIGUES, ABRAHAO ALAB, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF FRANCISCA BARBOSA GUERRA,TRAV COMARA,8,COMARA,"TRAV COMARA, COMARA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF MARIA DE JESUS I,RUA BAGUARI,2381,TAQUARI,"RUA BAGUARI, TAQUARI, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF LUANA FREITAS I,RUA DOURADO,300,CONQUISTA,"RUA DOURADO, CONQUISTA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF ALBERT SAMPAIO,RUA AMERICA MATEUS,S/N,VILA ALBERT SAMPAIO,"RUA AMERICA MATEUS, VILA ALBERT SAMPAIO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF MAXIMO DIOGO I,RUA PAULO LEMOS DE MOURA LEITE,1943,PORTAL DA AMAZONIA,"RUA PAULO LEMOS DE MOURA LEITE, PORTAL DA AMAZONIA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,CENTRO DE SAUDE DOUTOR MARIO MAIA,RUA NOVO ANDIRA,381,CIDADE NOVA,"RUA NOVO ANDIRA, CIDADE NOVA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,ESCOLA MUNICIPAL ALVARO VIEIRA DA ROCHA,RUA DO ESTUDANTE,36,CONQUISTA,"RUA DO ESTUDANTE, CONQUISTA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF JOSE ADRIANO,TRAVESSA FRANCISCA COELHO,22,TRIANGULO VELHO,"TRAVESSA FRANCISCA COELHO, TRIANGULO VELHO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,CENTRO DE SAUDE DEUSIMAR PINHEIRO DA SILVA,ESTRADA DAS PLACAS,912,PLACAS,"ESTRADA DAS PLACAS, PLACAS, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF FRANCISCO CARNEIRO TIO CHICO,ESTRADA DO QUIXADA RUA FLAMENGO,S/N,ELDOURADO,"ESTRADA DO QUIXADA RUA FLAMENGO, ELDOURADO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF JOSE GOMES DE OLIVEIRA,RUA JOSE DO VALE,24,SOBRAL,"RUA JOSE DO VALE, SOBRAL, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF MANOEL BEZERRA,RUA PADRE JOAO MARTINS,132,CIDADE DO POVO,"RUA PADRE JOAO MARTINS, CIDADE DO POVO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF MARIA BARROSO DA SILVA I,ESTRADA DA SOBRAL,1547,SOBRAL,"ESTRADA DA SOBRAL, SOBRAL, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF FRANCISCO CAETANO DA SILVA,RUA MAURI SERGIO,198,ADALBERTO ARAGAO,"RUA MAURI SERGIO, ADALBERTO ARAGAO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF RAIMUNDA DIONIZIO,RUA JURICABA,571,JOAO PAULO,"RUA JURICABA, JOAO PAULO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF LUIZ GONZAGA I,RUA ALTAMIRA,567,ALTAMIRA,"RUA ALTAMIRA, ALTAMIRA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF NIMEO INSFRAN MARTINEZ,AV MARIA JOSE DE OLIVEIRA,1061,DISTRITO INDUSTRIAL,"AV MARIA JOSE DE OLIVEIRA, DISTRITO INDUSTRIAL, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF MARIA SEBASTIANA,RUA MACHADO DE ASSIS RAMAL BOM JESUS,174,VILA ACRE,"RUA MACHADO DE ASSIS RAMAL BOM JESUS, VILA ACRE, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,URAP ROZANGELA PIMENTEL FIGUEIRA,ESTRADA DO CALAFATE,S/N,CALAFATE,"ESTRADA DO CALAFATE, CALAFATE, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF MARIA SOFIA,RUA FLAVIANO MELO,78,SANTA CECILIA,"RUA FLAVIANO MELO, SANTA CECILIA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF VALDEISA VALDEZ,RUA ANTONIO RIBEIRO,571,BELO JARDIM,"RUA ANTONIO RIBEIRO, BELO JARDIM, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF ROSA MARIA,RUA DAS ROSAS,S/N,JARDIM PRIMAVERA,"RUA DAS ROSAS, JARDIM PRIMAVERA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF NADEZIR DA SILVA DE LIMA,RUA MONTE SINAI,324,SANTA HELENA,"RUA MONTE SINAI, SANTA HELENA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF SEBASTIANA PRADO ZONA RURAL,RODOVIA AC 90 KM 58,S/N,ZONA RURAL,"RODOVIA AC 90 KM 58, ZONA RURAL, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF PLATILDE OLIVEIRA I,RUA FLAVIANO MELO,S/N,TANCREDO NEVES,"RUA FLAVIANO MELO, TANCREDO NEVES, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,MODULO DE SAUDE ACRE CSE,RUA MANIFE,S/N,APOLONIO SALES,"RUA MANIFE, APOLONIO SALES, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF MARIANO GONZAGA I,RUA PLACIDO DE CASTRO,16,CONJ LAELIA ALCANTAR,"RUA PLACIDO DE CASTRO, CONJ LAELIA ALCANTAR, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,URAP FRANCISCO BACURAL VIEIRA NUNES,RUA AMERICA MATEUS,S/N,VILA ALBERT SAMPAIO,"RUA AMERICA MATEUS, VILA ALBERT SAMPAIO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,URAP FRANCISCO RONEY RODRIGUES MEIRELES,RUA MARA,132,ADALBERTO SENA,"RUA MARA, ADALBERTO SENA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,COMPLEXO PENITENCIARIO DE RIO BRANCO,ESTRADA DO BARRO VERMELHO,3,DISTRITO INDUSTRIAL,"ESTRADA DO BARRO VERMELHO, DISTRITO INDUSTRIAL, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,URAP SAO FRANCISCO,RUA JOAQUIM MACEDO,26,SAO FRANCISCO,"RUA JOAQUIM MACEDO, SAO FRANCISCO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF BELO JARDIM III LIBERDADE CATUABA VISTA ALEGRE RURAL,BR 364 RAMAL BELO JARDIM,S/N,ZONA RURAL,"BR 364 RAMAL BELO JARDIM, ZONA RURAL, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF AEROPORTO VELHO,BECO DA LUCINDA,S/N,AEROPORTO VELHO,"BECO DA LUCINDA, AEROPORTO VELHO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF ANTENOR RAMOS I,AV AMADEO BARBOSA TRAV ANTONIETA,1,06 DE AGOSTO,"AV AMADEO BARBOSA TRAV ANTONIETA, 06 DE AGOSTO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF DR RAIMUNDO MOREIRA,RUA JACO,176,FLORESTA SUL,"RUA JACO, FLORESTA SUL, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF MARIA VERONICA I,RUA RIO GRANDE DO SUL,1444,PREVENTORIO,"RUA RIO GRANDE DO SUL, PREVENTORIO, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF BELO JARDIM I,RUA PRINCESINHA,391,BELO JARDIM I,"RUA PRINCESINHA, BELO JARDIM I, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,O MUNDO AZUL,RUA EDMUNDO PINTO,S/N,TANGARA,"RUA EDMUNDO PINTO, TANGARA, RIO BRANCO, AC, BRASIL",,,,
AC,RIO BRANCO,USF ANA ROSA ZONA RURAL,RAMAL DO GURGEL,S/N,AMAPA,"RAMAL DO GURGEL, AMAPA, RIO BRANCO, AC, BRASIL",,,,
AC,RODRIGUES ALVES,UNIDADE BASICA NOEMI DO CARMO MATOS,COMUNIDADE FOZ DO PARANA,S/N,ZONA RURAL,"COMUNIDADE FOZ DO PARANA, ZONA RURAL, RODRIGUES ALVES, AC, BRASIL",,,,
AC,RODRIGUES ALVES,UNIDADE BASICA JOSINA DE OLIVEIRA MOURA,COMUNIDADE NOVA CINTRA,S/N,ZONA RURAL,"COMUNIDADE NOVA CINTRA, ZONA RURAL, RODRIGUES ALVES, AC, BRASIL",,,,
AC,RODRIGUES ALVES,UNIDADE BASICA PADRE TEODORO ARNDS,AV GETULIO VARGAS,S/N,CENTRO,"AV GETULIO VARGAS, CENTRO, RODRIGUES ALVES, AC, BRASIL",,,,
AC,RODRIGUES ALVES,UNIDADE MISTA DE SAUDE DO MUNICIPIO DE RODRIGUES ALVES,AVENIDA SAO JOSE,914,CENTRO,"AVENIDA SAO JOSE, CENTRO, RODRIGUES ALVES, AC, BRASIL",,,,
AC,RODRIGUES ALVES,UNIDADE BASICA EUTALIA PAULA OLIVEIRA,AVENIDA ULISSES GUIMARAES,S/N,SAO FRANCISCO,"AVENIDA ULISSES GUIMARAES, SAO FRANCISCO, RODRIGUES ALVES, AC, BRASIL",,,,
AC,SANTA ROSA DO PURUS,PSF MOVEL DE SANTA ROSA DO PURUS,RUA CORONEL JOSE FERREIRA,S/N,CENTRO,"RUA CORONEL JOSE FERREIRA, CENTRO, SANTA ROSA DO PURUS, AC, BRASIL",,,,
AC,SANTA ROSA DO PURUS,UNIDADE MISTA DE SANTA ROSA,RUA 28 DE ABRIL,S/N,CIDADE NOVA,"RUA 28 DE ABRIL, CIDADE NOVA, SANTA ROSA DO PURUS, AC, BRASIL",,,,
AC,SANTA ROSA DO PURUS,CENTRO DE SAUDE PAULO ALCIONE MARQUES,RUA CORONEL JOSE FERREIRA,S/N,CENTRO,"RUA CORONEL JOSE FERREIRA, CENTRO, SANTA ROSA DO PURUS, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,UNIDADE DE SAUDE PRISIONAL QUINARI,BR 317 KM 11,S/N,ZONA RURAL,"BR 317 KM 11, ZONA RURAL, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,POSTO DE SAUDE GLEBA F1 SANTA LUZIA,BR 364 KM 67,S/N,ZONA RURAL,"BR 364 KM 67, ZONA RURAL, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,POSTO DE SAUDE QUINAUA,BR 364 KM 22,S/N,ZONA RURAL,"BR 364 KM 22, ZONA RURAL, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,POSTO DE SAUDE RAMAL MULUNGU,RODOVIA AC KM 30,S/N,ZONA RURAL,"RODOVIA AC KM 30, ZONA RURAL, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,UNIDADE S DA F FRANCISCO TAVEIRA,RUA JOSE DE BARROS,S/N,18 DE SETEMBRO,"RUA JOSE DE BARROS, 18 DE SETEMBRO, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,CENTRO DE SAUDE MARIA DO SOCORRO CAVALCANTE,PEDRO ALEIXO,S/N,CENTRO,"PEDRO ALEIXO, CENTRO, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,UNIDADE BASICA DE SAUDE MANUEL LIMA DO NASCIMENTO,RODOVIA BR 317 RAMAL DA BONAL KM 04 PROJ SUSTENT,S/N,ZONA RURAL,"RODOVIA BR 317 RAMAL DA BONAL KM 04 PROJ SUSTENT, ZONA RURAL, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,UNIDADE SAUDE DA FAMILIA MARIA RAIMUNDA MENDONCA,BR 364 KM 32 RAMAL NOVA ALDEIA KM 1,S/N,ZONA RURAL,"BR 364 KM 32 RAMAL NOVA ALDEIA KM 1, ZONA RURAL, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,UNIDADE BASICA DE SAUDE PEDRO RABELO DE LIMA,RODOVIA BR 364 GLEBA R LOTE 01 RAMAL N JUNIOR,S/N,ZONA RURAL,"RODOVIA BR 364 GLEBA R LOTE 01 RAMAL N JUNIOR, ZONA RURAL, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,UNIDADE BASICA DE SAUDE FRANCISCO LUIS DE FRANCA,RODOVIA BR 317 LOTE1 RAMAL DO PELE GLEBA S ARAUJO,S/N,ZONA RURAL,"RODOVIA BR 317 LOTE1 RAMAL DO PELE GLEBA S ARAUJO, ZONA RURAL, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,UNIDADE DE SAUDE DA FAMILIA MIGUEL SEVERINO DE OLIVEIRA,GERSON PEREIRA,3916,DEMOCRACIA,"GERSON PEREIRA, DEMOCRACIA, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,POSTO DE SAUDE NABOR JUNIOR,PROJETO COLONIA PEIXOTO KM 80,S/N,ZONA RURAL,"PROJETO COLONIA PEIXOTO KM 80, ZONA RURAL, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENADOR GUIOMARD,CENTRO DE SAUDE ILSON ALVES RIBEIRO,RUA JAMIL BESTENE,S/N,NAIRE LEITE,"RUA JAMIL BESTENE, NAIRE LEITE, SENADOR GUIOMARD, AC, BRASIL",,,,
AC,SENA MADUREIRA,UNIDADE DE SAUDE DA FAMILIA FLORIANO FLORENTINO M DA SILVA,RUA JOSE FELIX,49,BOM SUCESSO,"RUA JOSE FELIX, BOM SUCESSO, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UNIDADE BASICA DE SAUDE MARIA DAS DORES DE PAULA,RUA ANTONIO CARLOS PEREIRA,S/N,CSU,"RUA ANTONIO CARLOS PEREIRA, CSU, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UNIDADE BASICA DE SAUDE FLORLIRIO PEREIRA LUSTOSA,AV ORLEIR CAMELI,S/N,ANA VIEIRA,"AV ORLEIR CAMELI, ANA VIEIRA, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UNIDADE BASICA DE SAUDE RICIOTI TAMBURINI,TRAVESSA JURANDI NUNES,S/N,NITEROI,"TRAVESSA JURANDI NUNES, NITEROI, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UBS ALDA SIQUEIRA,COMUNIDADE CAZUMBA RIO CAETE,S/N,ZONA RURAL,"COMUNIDADE CAZUMBA RIO CAETE, ZONA RURAL, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,ESF MODULO I,AVENIDA AVELINO CHAVES,S/N,CENTRO,"AVENIDA AVELINO CHAVES, CENTRO, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UBS RECIFE,SERINGAL RECIFE RIO IACO,S/N,ZONA RURAL,"SERINGAL RECIFE RIO IACO, ZONA RURAL, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UBS COSMO GEBER,PROJETO FAVO DE MEL BR 364 RAMAL 23,S/N,ZONA RURAL,"PROJETO FAVO DE MEL BR 364 RAMAL 23, ZONA RURAL, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,ESF MODULO II,AVENIDA AVELINO CHAVES,S/N,CENTRO,"AVENIDA AVELINO CHAVES, CENTRO, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UNIDADE BASICA DE SAUDE AGUINALDO NUNES DE OLIVEIRA,RUA ANTONIO NICACIO TEIXEIRA,S/N,PISTA,"RUA ANTONIO NICACIO TEIXEIRA, PISTA, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UNIDADE BASICA DE SAUDE CARLOS AFONSO VIEIRA,RUA MOSENHOR TAVORA,S/N,CENTRO,"RUA MOSENHOR TAVORA, CENTRO, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UNIDADE BASICA DE SAUDE LAURO FONTES DA SILVA,RUA MARANHAO,30,CIDADE NOVA,"RUA MARANHAO, CIDADE NOVA, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,TENENTE ITAMAR PASCOAL,BR 364 KM 01,S/N,TRIANGULO,"BR 364 KM 01, TRIANGULO, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,MANOEL FERNANDES VIEIRA,RUA CANARIO,S/N,EUGENIO AUGUSTO AREA,"RUA CANARIO, EUGENIO AUGUSTO AREA, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UBS JOVILIO ALVES,RIO CAETE COMUNIDADE BOCA DO CAETE,S/N,ZONA RURAL,"RIO CAETE COMUNIDADE BOCA DO CAETE, ZONA RURAL, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UNIDADE BASICA DE SAUDE EDSON SALES,RUA WALTER WILTON MAIA,596,CRISTO LIBERTADOR,"RUA WALTER WILTON MAIA, CRISTO LIBERTADOR, SENA MADUREIRA, AC, BRASIL",,,,
AC,SENA MADUREIRA,UNIDADE BASICA DE SAUDE CARLOS AFONSO VIEIRA MODULO II,RUA CUNHA VASCONCELOS,S/N,CENTRO,"RUA CUNHA VASCONCELOS, CENTRO, SENA MADUREIRA, AC, BRASIL",,,,
AC,TARAUACA,POSTO DE SAUDE TAUARI,BR 364 SENTIDO TARAUACA CRUZEIRO SO SUL,S/N,BR 364,"BR 364 SENTIDO TARAUACA CRUZEIRO SO SUL, BR 364, TARAUACA, AC, BRASIL",,,,
AC,TARAUACA,POSTO DE SAUDE SAO JOAO,BR 364 SENTIDO TARAUACA CRUZEIRO DO SUL,S/N,BR 364,"BR 364 SENTIDO TARAUACA CRUZEIRO DO SUL, BR 364, TARAUACA, AC, BRASIL",,,,
AC,TARAUACA,POSTO DE SAUDE GREGORIO,BR 364 KM 102,S/N,GREGORIO,"BR 364 KM 102, GREGORIO, TARAUACA, AC, BRASIL",,,,
AC,TARAUACA,USF PADRE HUBERT GROSSHEIM,RUA BENJAMIM CONSTANT,S/N,CENTRO,"RUA BENJAMIM CONSTANT, CENTRO, TARAUACA, AC, BRASIL",,,,
AC,TARAUACA,UNIDADE DE S DA FAMILIA MARIA DA LUZ,RUA ANTONIO PINTO,245,SENADOR POMPEU,"RUA ANTONIO PINTO, SENADOR POMPEU, TARAUACA, AC, BRASIL",,,,
AC,TARAUACA,UNIDADE BASICA DE SAUDE JOAO WANDERLEI,RUA JUSTINIANO SERPA,91,CENTRO,"RUA JUSTINIANO SERPA, CENTRO, TARAUACA, AC, BRASIL",,,,
AC,TARAUACA,POSTO DE SAUDE PORTO MARQUES,AV TANCREDO NEVES,S/N,CENTRO,"AV TANCREDO NEVES, CENTRO, TARAUACA, AC, BRASIL",,,,
AC,TARAUACA,UNIDADE DE S DA FAMILIA DR JOSE LEONCIO GOMES RODRIGUES,AV AVELINO LEAL,S/N,COPACABANA,"AV AVELINO LEAL, COPACABANA, TARAUACA, AC, BRASIL",,,,
AC,TARAUACA,UNIDADE DE SAUDE DA FAMILIA MARILIA VIEIRA LIMA DE SOUZA,RUA CEL PINHEIRO CAVALCANTE,1805,CORCOVADO,"RUA CEL PINHEIRO CAVALCANTE, CORCOVADO, TARAUACA, AC, BRASIL",,,,
AC,TARAUACA,UNIDADE DE SAUDE DA FAMILIA 24 DE ABRIL,RUA EPITACIO PESSOA,S/N,IPEPACONHA,"RUA EPITACIO PESSOA, IPEPACONHA, TARAUACA, AC, BRASIL",,,,
AC,TARAUACA,UNIDADE DE SAUDE DA FAMILIA MARIA ESPANHOL DA SILVA,RUA CAPITAO HIPOLITO,S/N,TRIANGULO,"RUA CAPITAO HIPOLITO, TRIANGULO, TARAUACA, AC, BRASIL",,,,
AC,TARAUACA,UNIDADE MOVEL DE SAUDE FLUVIAL DEZINHO,RIOS TARAUACA E MURU,S/N,TARAUACA,"RIOS TARAUACA E MURU, TARAUACA, TARAUACA, AC, BRASIL",,,,
