UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
AL,CACIMBINHAS,UNIDADE DE SAUDE DA FAMILIA GENESIO TEODORO DE MENEZES,OLIVEIROS BATALHA,S/N,COHAB NOVA,"OLIVEIROS BATALHA, COHAB NOVA, CACIMBINHAS, AL, BRASIL",,,,
AL,CACIMBINHAS,UNIDADE DE SAUDE DA FAMILIA GILZA CAVALCANTI DUARTE,AV DOMINGOS LEITE,S/N,CENTRO,"AV DOMINGOS LEITE, CENTRO, CACIMBINHAS, AL, BRASIL",,,,
AL,CACIMBINHAS,UNIDADE DE SAUDE MANUEL FERREIRA NETO,LOTEAMENTO MARIA GONZAGA,S/N,CENTRO,"LOTEAMENTO MARIA GONZAGA, CENTRO, CACIMBINHAS, AL, BRASIL",,,,
AL,CAJUEIRO,UNIDADE BASICA DE SAUDE DIVA TOLEDO PSF,RUA DO PONTO,1,CENTRO,"RUA DO PONTO, CENTRO, CAJUEIRO, AL, BRASIL",,,,
AL,CAJUEIRO,UNIDADE BASICA JORGE RIBEIRO TOLEDO PSF,AV ANTONIO CARLOS DE MORAES,S/N,CENTRO,"AV ANTONIO CARLOS DE MORAES, CENTRO, CAJUEIRO, AL, BRASIL",,,,
AL,CAJUEIRO,UNIDADE BASICA DO SITINHO PSF VII,RUA SARGENTO JOAO SAMPAIO,59,CENTRO,"RUA SARGENTO JOAO SAMPAIO, CENTRO, CAJUEIRO, AL, BRASIL",,,,
AL,CAJUEIRO,POSTO MEDICO ASSOC DOS ROMEIROS PSF,RUA FLOR DO PARAIBA,S/N,CENTRO,"RUA FLOR DO PARAIBA, CENTRO, CAJUEIRO, AL, BRASIL",,,,
AL,CAJUEIRO,UNIDADE DE SAUDE EVERALDO PEREIRA DA SILVA,CONJ FERNANDO COLLOR,S/N,ZONA RURAL,"CONJ FERNANDO COLLOR, ZONA RURAL, CAJUEIRO, AL, BRASIL",,,,
AL,CAJUEIRO,UNIDADE DE SAUDE LIGIA TOLEDO PSF,AV MANOEL ALVES,S/N,CENTRO,"AV MANOEL ALVES, CENTRO, CAJUEIRO, AL, BRASIL",,,,
AL,CAJUEIRO,POSTO MED MARIO FERRO DE MOURA PSF,PCA ARTUR MACEDO,S/N,CENTRO,"PCA ARTUR MACEDO, CENTRO, CAJUEIRO, AL, BRASIL",,,,
AL,CAJUEIRO,UNIDADE MISTA DR AUGUSTO DIAS CARDOSO,AV ANTONIO CARLOS DE MORAIS,S/N,NAO CONSTA,"AV ANTONIO CARLOS DE MORAIS, NAO CONSTA, CAJUEIRO, AL, BRASIL",,,,
AL,CAJUEIRO,POSTO DE SAUDE MARTINIANO FERREIRA PSF VI,FAZENDA SERRA DA ROSA,S/N,ZONA RURAL,"FAZENDA SERRA DA ROSA, ZONA RURAL, CAJUEIRO, AL, BRASIL",,,,
AL,CAMPESTRE,UNIDADE BASICA DE SAUDE AMAURY ANGELO DA SILVA,RUA MARIA DE TIAO,S/N,CENTRO,"RUA MARIA DE TIAO, CENTRO, CAMPESTRE, AL, BRASIL",,,,
AL,CAMPESTRE,UNIDADE BASICA DE SAUDE PSF 3,RUA EPITACIO PESSOA,S/N,CENTRO,"RUA EPITACIO PESSOA, CENTRO, CAMPESTRE, AL, BRASIL",,,,
AL,CAMPESTRE,CENTRO DE SAUDE DE CAMPESTRE ENG EDSON SANTOS,RUA DO COMERCIO,S/N,CENTRO,"RUA DO COMERCIO, CENTRO, CAMPESTRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 19 VALTEMIR SOUZA SILVA,AVENIDA SENADOR MAXIMO,S/N,CENTRO,"AVENIDA SENADOR MAXIMO, CENTRO, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 01 E 10 JORGE CORREIA,RUA OSCAR DA CUNHA LIMA,S/N,CENTRO,"RUA OSCAR DA CUNHA LIMA, CENTRO, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 11 FRANCISCO BATISTA DOS SANTOS,RUA JOSE VITORINO DE MORAES,S/N,ZONA RURAL,"RUA JOSE VITORINO DE MORAES, ZONA RURAL, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 18 EDJA LIDIANE,CONJUNTO OLIVAL TENORIO,S/N,CENTRO,"CONJUNTO OLIVAL TENORIO, CENTRO, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 08 MANOEL CRISTOVAO,RUA SANTA LUZIA,S/N,ZONA RURAL,"RUA SANTA LUZIA, ZONA RURAL, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 09 OLIVAL TENORIO,RUA AZUL,S/N,USINA PORTO RICO,"RUA AZUL, USINA PORTO RICO, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 04 ANTONIO JOAQUIM MESSIAS,POVOADO CHA DA IMBIRA,S/N,ZONA RURAL,"POVOADO CHA DA IMBIRA, ZONA RURAL, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 06 JOSE FIRMINO DA SILVA,RUA DORGIVAL GONCALVES,S/N,LUZIAPOLIS,"RUA DORGIVAL GONCALVES, LUZIAPOLIS, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 05 ALDALIO ANTONIO,RUA SAO SEBASTIAO,44,ZONA RURAL,"RUA SAO SEBASTIAO, ZONA RURAL, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 02 LUIZ VIEIRA TEMOTEO,RUA LENICE VIEIRA,S/N,CENTRO,"RUA LENICE VIEIRA, CENTRO, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 21 EDNALDO MOURA DA SILVA,AVENIDA VALDERMAR FIRMINO,S/N,LUZIAPOLIS,"AVENIDA VALDERMAR FIRMINO, LUZIAPOLIS, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 07 E 20 EXPEDITO SERGIO DOS SANTOS,RUA MANOEL FIRMONO,S/N,ZONA RURAL,"RUA MANOEL FIRMONO, ZONA RURAL, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,USB 17 ROSALVO IVO DA SILVA,RUA SAO FRANCISCO,S/N,BELO HORIZONTE,"RUA SAO FRANCISCO, BELO HORIZONTE, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 14 E 16 JOSE EGIDIO,AV HILDELBRANDO VERISSIMO GUIMARAES,270,CENTRO,"AV HILDELBRANDO VERISSIMO GUIMARAES, CENTRO, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 15 LUANA KELLY DOS SANTOS,RUA JOSEFA MARIA,S/N,PIMENTEIRA,"RUA JOSEFA MARIA, PIMENTEIRA, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO ALEGRE,UBS 03 ARNOBIO DA ROCHA TAVARES,RUA MANOEL JOAQUIN DA SILVA,S/N,POVOADO PIMENTEIRA,"RUA MANOEL JOAQUIN DA SILVA, POVOADO PIMENTEIRA, CAMPO ALEGRE, AL, BRASIL",,,,
AL,CAMPO GRANDE,POSTO DE SAUDE POVOADO POCO DO BOI,SITIO POCO DO BOI,50,ZONA RURAL,"SITIO POCO DO BOI, ZONA RURAL, CAMPO GRANDE, AL, BRASIL",,,,
AL,CAMPO GRANDE,CENTRO DE SAUDE DE CAMPO GRANDE,AVENIDA CASTELO BRANCO,85,CENTRO,"AVENIDA CASTELO BRANCO, CENTRO, CAMPO GRANDE, AL, BRASIL",,,,
AL,CAMPO GRANDE,POSTO DE SAUDE SITIO ALTO DA PEDRA,SITIO ALTO DA PEDRA,21,ZONA RURAL,"SITIO ALTO DA PEDRA, ZONA RURAL, CAMPO GRANDE, AL, BRASIL",,,,
AL,CAMPO GRANDE,POSTO DE SAUDE POVOADO MARABA,POVOADO BOQUEIRAO DA MARABA,96,ZONA RURAL,"POVOADO BOQUEIRAO DA MARABA, ZONA RURAL, CAMPO GRANDE, AL, BRASIL",,,,
AL,CAMPO GRANDE,UNIDADE DE SAUDE DA FAMILIA CURRAL FALSO,SITIO CURRAL FALSO,21,ZONA RURAL,"SITIO CURRAL FALSO, ZONA RURAL, CAMPO GRANDE, AL, BRASIL",,,,
AL,CAMPO GRANDE,POSTO DE SAUDE SITIO GRUTA FUNDA,SITIO GRUTA FUNDA,20,ZONA RURAL,"SITIO GRUTA FUNDA, ZONA RURAL, CAMPO GRANDE, AL, BRASIL",,,,
AL,CAMPO GRANDE,POSTO DE SAUDE POVOADO POCO DA LAGOA,POVOADO POCO DA LAGOA,81,ZONA RURAL,"POVOADO POCO DA LAGOA, ZONA RURAL, CAMPO GRANDE, AL, BRASIL",,,,
AL,CANAPI,POSTO DE SAUDE DE AREIAS,SITIO AREIAS,S/N,ZONA RURAL,"SITIO AREIAS, ZONA RURAL, CANAPI, AL, BRASIL",,,,
AL,CANAPI,CENTRO DE SAUDE DE CARIE,POVOADO CARIE,S/N,ZONA RURAL,"POVOADO CARIE, ZONA RURAL, CANAPI, AL, BRASIL",,,,
AL,CANAPI,PACS URBANO,AVENIDA JOAQUIM LEITE,S/N,CENTRO,"AVENIDA JOAQUIM LEITE, CENTRO, CANAPI, AL, BRASIL",,,,
AL,CANAPI,POSTO DE SAUDE DE FORQUILHA,POVOADO FORQUILHA,S/N,POVOADO FORQUILHA,"POVOADO FORQUILHA, POVOADO FORQUILHA, CANAPI, AL, BRASIL",,,,
AL,CANAPI,CENTRO DE SAUDE DE CANAPI,EUPIDIO LOU,S/N,CENTRO,"EUPIDIO LOU, CENTRO, CANAPI, AL, BRASIL",,,,
AL,CANAPI,POSTO DE SAUDE DE CACHOEIRA VELHA,SITIO CACHOEIRA GRANDE,S/N,ST CACHOEIRA GRANDE,"SITIO CACHOEIRA GRANDE, ST CACHOEIRA GRANDE, CANAPI, AL, BRASIL",,,,
AL,CANAPI,POSTO DE SAUDE QUEIMADA REDONDA,POVOADO QUEIMADA REDONDA,S/N,ZONA RURAL,"POVOADO QUEIMADA REDONDA, ZONA RURAL, CANAPI, AL, BRASIL",,,,
AL,CAPELA,PSF 005,FAZENDA BUZIOS,S/N,FAZENDA,"FAZENDA BUZIOS, FAZENDA, CAPELA, AL, BRASIL",,,,
AL,CAPELA,PSF 008,RUA GERCINO MOREIRA,S/N,CENTRO,"RUA GERCINO MOREIRA, CENTRO, CAPELA, AL, BRASIL",,,,
AL,CAPELA,PSF 001,RUA ANTONIO LOPES,S/N,CABOJE,"RUA ANTONIO LOPES, CABOJE, CAPELA, AL, BRASIL",,,,
AL,CAPELA,PSF 007,MUTIRAO,S/N,CENTRO,"MUTIRAO, CENTRO, CAPELA, AL, BRASIL",,,,
AL,CAPELA,PSF 004,USINA JOAO DE DEUS,64,USINA JOAO DE DEUS,"USINA JOAO DE DEUS, USINA JOAO DE DEUS, CAPELA, AL, BRASIL",,,,
AL,CAPELA,PSF 003,RUA PEDRO PAULINO,S/N,CENTRO,"RUA PEDRO PAULINO, CENTRO, CAPELA, AL, BRASIL",,,,
AL,CAPELA,PSF 006,POVOADO DE SANTA EFIGENIA,S/N,POVOADO,"POVOADO DE SANTA EFIGENIA, POVOADO, CAPELA, AL, BRASIL",,,,
AL,CAPELA,PSF 002,VEREADOR MANOEL VIEIRA DE ALMEIDA,57780000,CENTRO,"VEREADOR MANOEL VIEIRA DE ALMEIDA, CENTRO, CAPELA, AL, BRASIL",,,,
AL,CARNEIROS,CENTRO DE SAUDE MANOEL JOSE DE LIMA,RUA ORMINO JOAQUIM SANTANA,S/N,CENTRO,"RUA ORMINO JOAQUIM SANTANA, CENTRO, CARNEIROS, AL, BRASIL",,,,
AL,CARNEIROS,CENTRO DE ESPECIALIDADES CICERA DE ARAUJO AGRA,RUA MARECHAL FLORIANO PEIXOTO,S/N,CENTRO,"RUA MARECHAL FLORIANO PEIXOTO, CENTRO, CARNEIROS, AL, BRASIL",,,,
AL,CARNEIROS,UNIDADE DE SAUDE AGENOR RODRIGUES DOS ANJOS,SITIO FURNAS,S/N,ZONA RURAL,"SITIO FURNAS, ZONA RURAL, CARNEIROS, AL, BRASIL",,,,
AL,CARNEIROS,UBS JOSIAS VIANA DE OLIVEIRA,RUA ADAO,S/N,CENTRO,"RUA ADAO, CENTRO, CARNEIROS, AL, BRASIL",,,,
AL,CHA PRETA,USF AUDERILDA TENORIO FLORENTINO,AV PAULO TENORIO FLORENTINO,S/N,CENTRO,"AV PAULO TENORIO FLORENTINO, CENTRO, CHA PRETA, AL, BRASIL",,,,
AL,CHA PRETA,CENTRO DE ESPECIALIDADES DE CHA PRETA,RUA DR CHICO TEXEIRA,S/N,CENTRO,"RUA DR CHICO TEXEIRA, CENTRO, CHA PRETA, AL, BRASIL",,,,
AL,CHA PRETA,POSTO DE SAUDE RECANTO,SITIO RECANTO,S/N,ZONA RURAL,"SITIO RECANTO, ZONA RURAL, CHA PRETA, AL, BRASIL",,,,
AL,CHA PRETA,UNIDADE BASICA DE SAUDE DR FRANCISCO SOARES,AV PAULO TENORIO FLORENTINO,S/N,CENTRO,"AV PAULO TENORIO FLORENTINO, CENTRO, CHA PRETA, AL, BRASIL",,,,
AL,CHA PRETA,POSTO DE SAUDE SANTA FE,POVOADO SANTA FE,S/N,ZONA RURAL,"POVOADO SANTA FE, ZONA RURAL, CHA PRETA, AL, BRASIL",,,,
AL,COITE DO NOIA,POSTO DE SAUDE CRAIBAS DE SAO JOSE,SITIO CRUZES,S/N,ZONA RURAL,"SITIO CRUZES, ZONA RURAL, COITE DO NOIA, AL, BRASIL",,,,
AL,COITE DO NOIA,UNIDADE BASICA DE SAUDE MANOEL GOMES,SITIO VASSOURAS,S/N,ZONA RURAL,"SITIO VASSOURAS, ZONA RURAL, COITE DO NOIA, AL, BRASIL",,,,
AL,COITE DO NOIA,UNIDADE DE SAUDE DA FAMILIA DE ALAGOINHA COITE DO NOIA,SITIO ALAGOINHA,S/N,ZONA RURAL,"SITIO ALAGOINHA, ZONA RURAL, COITE DO NOIA, AL, BRASIL",,,,
AL,COITE DO NOIA,UNIDADE DE SAUDE DA FAMILIA PEREIRA VELHO,SITIO PEREIRA VELHO,S/N,ZONA RURAL,"SITIO PEREIRA VELHO, ZONA RURAL, COITE DO NOIA, AL, BRASIL",,,,
AL,COITE DO NOIA,CENTRO DE SAUDE PREFEITO JOAO BASTOS DA SILVA,RUA 15 DE NOVEMBRO,S/N,CENTRO,"RUA 15 DE NOVEMBRO, CENTRO, COITE DO NOIA, AL, BRASIL",,,,
AL,COITE DO NOIA,UBS PREFEITO JOAO SEBASTIAO DA SILVA,RUA PROJETADA,S/N,CENTRO,"RUA PROJETADA, CENTRO, COITE DO NOIA, AL, BRASIL",,,,
AL,COITE DO NOIA,POSTO DE SAUDE OLHO DAGUA DE BAIXO,SITIO OLHO DAGUA DE BAIXO,S/N,ZONA RURAL,"SITIO OLHO DAGUA DE BAIXO, ZONA RURAL, COITE DO NOIA, AL, BRASIL",,,,
AL,COITE DO NOIA,UNIDADE DE SAUDE DA FAMILIA MUMBUCA,SITIO MUMBUCA,S/N,ZONA RURAL,"SITIO MUMBUCA, ZONA RURAL, COITE DO NOIA, AL, BRASIL",,,,
AL,COITE DO NOIA,POSTO DE SAUDE DE OITIZEIRO,POVOADO OITIZEIRO,S/N,ZONA RURAL,"POVOADO OITIZEIRO, ZONA RURAL, COITE DO NOIA, AL, BRASIL",,,,
AL,COITE DO NOIA,POSTO DE SAUDE DE CRUZES,POVOADO CRUZES,S/N,ZONA RURAL,"POVOADO CRUZES, ZONA RURAL, COITE DO NOIA, AL, BRASIL",,,,
AL,COITE DO NOIA,POSTO DE POCOS DO LUNGA,SITIO POCOS DO LUNGA,S/N,ZONA RURAL,"SITIO POCOS DO LUNGA, ZONA RURAL, COITE DO NOIA, AL, BRASIL",,,,
AL,COLONIA LEOPOLDINA,UNIDADE BASICA DE SAUDE JOSE LUIZ LESSA,RUA DA MANGUEIRA,S/N,CENTRO,"RUA DA MANGUEIRA, CENTRO, COLONIA LEOPOLDINA, AL, BRASIL",,,,
AL,COLONIA LEOPOLDINA,UNIDADE BASICA DE SAUDE CENTRO,SEVERINO FERREIRA DE LIMA,S/N,CENTRO,"SEVERINO FERREIRA DE LIMA, CENTRO, COLONIA LEOPOLDINA, AL, BRASIL",,,,
AL,COLONIA LEOPOLDINA,UNIDADE MISTA MARIA LOUREIRO CAVALCANTE,RUA PADRE FRANCISCO,S/N,CENTRO,"RUA PADRE FRANCISCO, CENTRO, COLONIA LEOPOLDINA, AL, BRASIL",,,,
AL,COLONIA LEOPOLDINA,UNIDADE BASICA DE SAUDE VILA NOVA,VILA NOVA,S/N,CENTRO,"VILA NOVA, CENTRO, COLONIA LEOPOLDINA, AL, BRASIL",,,,
AL,COLONIA LEOPOLDINA,UNIDADE BASICA DE SAUDE USINA TAQUARA,USINA TAQUARA,S/N,ZONA RURAL,"USINA TAQUARA, ZONA RURAL, COLONIA LEOPOLDINA, AL, BRASIL",,,,
AL,COLONIA LEOPOLDINA,POSTO DE SAUDE JOSE ACIOLY MACIEL,RUA 16 DE JULHO,0,CENTRO,"RUA 16 DE JULHO, CENTRO, COLONIA LEOPOLDINA, AL, BRASIL",,,,
AL,COLONIA LEOPOLDINA,UNIDADE BASICA DE SAUDE BELO JARDIM,LOTEAMENTO JARDIM,S/N,CENTRO,"LOTEAMENTO JARDIM, CENTRO, COLONIA LEOPOLDINA, AL, BRASIL",,,,
AL,COLONIA LEOPOLDINA,UNIDADE BASICA DE SAUDE JOSE ADAMOR,LOTEAMENTO MARIA LOUREIRO CAVALCANTE,S/N,CENTRO,"LOTEAMENTO MARIA LOUREIRO CAVALCANTE, CENTRO, COLONIA LEOPOLDINA, AL, BRASIL",,,,
AL,COLONIA LEOPOLDINA,AMBULATORIO DANIEL MONTEIRO DA CRUZ,DESTILARIA PORTO ALEGRE,S/N,ZONA RURAL,"DESTILARIA PORTO ALEGRE, ZONA RURAL, COLONIA LEOPOLDINA, AL, BRASIL",,,,
AL,COQUEIRO SECO,CENTRO DE REABILITACAO E PICS,PRACA PADRE CICERO,S/N,CENTRO,"PRACA PADRE CICERO, CENTRO, COQUEIRO SECO, AL, BRASIL",,,,
AL,COQUEIRO SECO,UBS MARIA JOSE DE OLIVEIRA DA SILVA DONA ZEZA,CONJ OSCAR FONTES LIMA,S/N,BRASILIA,"CONJ OSCAR FONTES LIMA, BRASILIA, COQUEIRO SECO, AL, BRASIL",,,,
AL,COQUEIRO SECO,CENTRO DE SAUDE DE COQUEIRO SECO,RUA VEREADOR RENILDO JOSE DOS SANTOS,S/N,CENTRO,"RUA VEREADOR RENILDO JOSE DOS SANTOS, CENTRO, COQUEIRO SECO, AL, BRASIL",,,,
AL,COQUEIRO SECO,UBS PADRE CICERO,PRACA PADRE CICERO,S/N,BRASILIA,"PRACA PADRE CICERO, BRASILIA, COQUEIRO SECO, AL, BRASIL",,,,
AL,COQUEIRO SECO,UBS JOSE GOMES DA SILVA,RUA VEREADOR RENILDO JOSE DOS SANTOS TERREO,S/N,CENTRO,"RUA VEREADOR RENILDO JOSE DOS SANTOS TERREO, CENTRO, COQUEIRO SECO, AL, BRASIL",,,,
AL,CORURIPE,USF JOAO CLEMENTINO J DE MELO,QUADRA S,S/N,PINDORAMA ZONA RUR,"QUADRA S, PINDORAMA ZONA RUR, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,UNIDADE MISTA DE PINDORAMA,AVENIDA CAMACARI,S/N,PINDORAMA ZONA RURAL,"AVENIDA CAMACARI, PINDORAMA ZONA RURAL, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF PINDORAMA CENTRO,AVENIDA CAMACARI,S/N,PINDORAMA ZONA RURA,"AVENIDA CAMACARI, PINDORAMA ZONA RURA, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF COM TERCIO WANDERLEY,SITIO LINHAS,S/N,CRUZEIRO ZONA URBA,"SITIO LINHAS, CRUZEIRO ZONA URBA, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF VASSOURAS GERALDO GOUVEIA,TRAVESSA PERNAMBUCO NOVO,S/N,VASSOURAS ZONA URB,"TRAVESSA PERNAMBUCO NOVO, VASSOURAS ZONA URB, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF VALE DE CORURIPE JOSE DE SOUZA NASCIMENTO,SITIO AREIAS,S/N,ZONA RURAL,"SITIO AREIAS, ZONA RURAL, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF CENTRO,RUA LINDOLFO SIMOES,S/N,CENTRO ZONA URBANA,"RUA LINDOLFO SIMOES, CENTRO ZONA URBANA, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF PONTAL DR ELISIO ALVES PEROBA,RUA CRISTOVAO DE AZEVEDO PEROBA,S/N,POVOADO PONTAL DE CO,"RUA CRISTOVAO DE AZEVEDO PEROBA, POVOADO PONTAL DE CO, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF PINDORAMA PERIFERIA,POVOADO ALTO PIAUI,S/N,ZONA RURAL,"POVOADO ALTO PIAUI, ZONA RURAL, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF CRUZEIRO JOSE HIGINO DE CARVALHO,RUA CHICO AZEVEDO,S/N,ALTO DO CRUZEIRO Z,"RUA CHICO AZEVEDO, ALTO DO CRUZEIRO Z, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF BOTAFOGO,RUA DO POSTO,S/N,POVOADO BOTAFOGO Z,"RUA DO POSTO, POVOADO BOTAFOGO Z, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF RUBEM WANDERLEY,RUA PROF NADIR MALTA LESSA,S/N,BARRO PRETO II ZON,"RUA PROF NADIR MALTA LESSA, BARRO PRETO II ZON, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF BONSUCESSO,RUA DO ACRE,S/N,POVOADO BONSUCESSO,"RUA DO ACRE, POVOADO BONSUCESSO, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF MIAI,RUA PRINCIAL,S/N,POVOADO MIAI DE CIMA,"RUA PRINCIAL, POVOADO MIAI DE CIMA, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF BARREIRAS JOSE SEVERIANO DOS SANTOS,RUA JOSE SEVERIANO DOS SANTOS,S/N,POVOADO BARREIRAS Z,"RUA JOSE SEVERIANO DOS SANTOS, POVOADO BARREIRAS Z, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF POXIM JOSE BRASIL RAMALHO,RUA SAO JOSE,S/N,POVOADO POXIM ZONA,"RUA SAO JOSE, POVOADO POXIM ZONA, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF CONJUNTO JOAQUIM BELTRAO,TERCIO WANDERLEY,S/N,CRUZEIRO,"TERCIO WANDERLEY, CRUZEIRO, CORURIPE, AL, BRASIL",,,,
AL,CORURIPE,USF BARRO PRETO,RUA LINDOLFO SIMOES,S/N,CENTRO ZONA URBANA,"RUA LINDOLFO SIMOES, CENTRO ZONA URBANA, CORURIPE, AL, BRASIL",,,,
AL,CRAIBAS,UNIDADE BASICA DE SAUDE EXPEDITO LUIZ DA SILVA,SITIO IPOJUCO,S/N,ZONA RURAL,"SITIO IPOJUCO, ZONA RURAL, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,CASA MATERNAL FREI DAMIAO,RUA PADRE JEFFERSON,S/N,CENTRO,"RUA PADRE JEFFERSON, CENTRO, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,POSTO DE SAUDE SANTO ANTONIO PSF CRAIBAS,POVOADO SANTO ANTONIO,S/N,ZONA RURAL,"POVOADO SANTO ANTONIO, ZONA RURAL, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,UNIDADE BASICA DE SAUDE JOSE SIMAO DE MELO,SITIO SERROTE,S/N,ZONA RURAL,"SITIO SERROTE, ZONA RURAL, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,POSTO DE SAUDE SAO CRISTOVAO,POVOADO SANTA ROSA,S/N,ZONA RURAL,"POVOADO SANTA ROSA, ZONA RURAL, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,POSTO DE SAUDE BOM JESUS,POVOADO RIACHAO,S/N,ZONA RURAL,"POVOADO RIACHAO, ZONA RURAL, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,POSTO DE SAUDE ROSA MISTICA,POVOADO FOLHA MIUDA,S/N,POV FOLHA MIUDA,"POVOADO FOLHA MIUDA, POV FOLHA MIUDA, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,POSTO DE SAUDE SAO JOSE,POVOADO LAGOA DA CRUZ,S/N,ZONA RURAL,"POVOADO LAGOA DA CRUZ, ZONA RURAL, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,POSTO DE SAUDE NOSSA SENHORA APARECIDA,POVOADO LAGOA DO ALGODAO,S/N,ZONA RURAL,"POVOADO LAGOA DO ALGODAO, ZONA RURAL, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,CENTRO DE SAUDE DE CRAIBAS,RUA SAO PEDRO,125,CENTRO,"RUA SAO PEDRO, CENTRO, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,USF EDIVALDO CORREIA BARBOSA,RUA SANTO ANTONIO,S/N,COHAB,"RUA SANTO ANTONIO, COHAB, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,UNIDADE DE SAUDE DA FAMILIA CRAIBAS,RUA FRANCISCO GAMA DA SILVA,S/N,CENTRO,"RUA FRANCISCO GAMA DA SILVA, CENTRO, CRAIBAS, AL, BRASIL",,,,
AL,CRAIBAS,UNIDADE DE SAUDE DA FAMILIA LAGOA DA ANGELICA,POVOADO LAGOA DA ANGELICA,S/N,ZONA RURAL,"POVOADO LAGOA DA ANGELICA, ZONA RURAL, CRAIBAS, AL, BRASIL",,,,
AL,DELMIRO GOUVEIA,POSTO DE SAUDE PEDRAO,POVOADO PEDRAO,S/N,ZONA RURAL,"POVOADO PEDRAO, ZONA RURAL, DELMIRO GOUVEIA, AL, BRASIL",,,,
AL,DELMIRO GOUVEIA,POSTO DE SAUDE ALTO BONITO,POVOADO ALTO BONITO,S/N,ZONA RURAL,"POVOADO ALTO BONITO, ZONA RURAL, DELMIRO GOUVEIA, AL, BRASIL",,,,
AL,DELMIRO GOUVEIA,UNIDADE BASICA DE SAUDE M FRANCISCA DAS VIRGENS,RUA PROJETADA,S/N,ELDORADO,"RUA PROJETADA, ELDORADO, DELMIRO GOUVEIA, AL, BRASIL",,,,
AL,DELMIRO GOUVEIA,POSTO DE SAUDE MALHADA,POVOADO MALHADA,S/N,ZONA RURAL,"POVOADO MALHADA, ZONA RURAL, DELMIRO GOUVEIA, AL, BRASIL",,,,
AL,DELMIRO GOUVEIA,UNIDADE BASICA DE SAUDE EUSEBIO MOREIRA,POVOADO LAGOINHA,S/N,ZONA RURAL,"POVOADO LAGOINHA, ZONA RURAL, DELMIRO GOUVEIA, AL, BRASIL",,,,
AL,DELMIRO GOUVEIA,POSTO DE SAUDE GANGORA,POVOADO GANGORA,S/N,ZONA RURAL,"POVOADO GANGORA, ZONA RURAL, DELMIRO GOUVEIA, AL, BRASIL",,,,
AL,DELMIRO GOUVEIA,POSTO DE SAUDE PERPETUA BEZERRA,POVOADO RABECA,S/N,ZONA RURAL,"POVOADO RABECA, ZONA RURAL, DELMIRO GOUVEIA, AL, BRASIL",,,,
