UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE MANOEL LUIZ RODRIGUES,RUA PROJETADA,S/N,BRIGADEIRO SANTA MAR,"RUA PROJETADA, BRIGADEIRO SANTA MAR, RORAINOPOLIS, RR, BRASIL",,,,
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE GENTIL CARNEIRO BRITO,VICINAL 01,S/N,CONJUNTO GENTIL,"VICINAL 01, CONJUNTO GENTIL, RORAINOPOLIS, RR, BRASIL",,,,
RR,RORAINOPOLIS,CENTRO DE SAUDE DRA MARIA YANDARA,AV DRA YANDARA,S/N,CENTRO,"AV DRA YANDARA, CENTRO, RORAINOPOLIS, RR, BRASIL",,,,
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE NOVO HORIZONTE,AV CHICO RUFINO,S/N,NOVO HORIZONTE,"AV CHICO RUFINO, NOVO HORIZONTE, RORAINOPOLIS, RR, BRASIL",,,,
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE NOVO BRASIL,RUA MARANHAO,S/N,NOVO BRASIL,"RUA MARANHAO, NOVO BRASIL, RORAINOPOLIS, RR, BRASIL",,,,
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE ANTONIO LUCAS DE SOUZA,VILA JUNDIA,S/N,CENTRO,"VILA JUNDIA, CENTRO, RORAINOPOLIS, RR, BRASIL",,,,
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE LUIZ ALVEZ DA SILVA,VIC 16 KM 28,S/N,VILA BOA ESPERANCA,"VIC 16 KM 28, VILA BOA ESPERANCA, RORAINOPOLIS, RR, BRASIL",,,,
RR,SAO JOAO DA BALIZA,UNIDADE BASICA DE SAUDE JOAO MAIA DA SILVA,RUA MONTEIRO LOBATO,S/N,CENTRO,"RUA MONTEIRO LOBATO, CENTRO, SAO JOAO DA BALIZA, RR, BRASIL",,,,
RR,SAO JOAO DA BALIZA,CENTRO DE SAUDE DE SAO JOAO DA BALIZA,AV SAO PAULO,S/N,NOVA ESPERANCA,"AV SAO PAULO, NOVA ESPERANCA, SAO JOAO DA BALIZA, RR, BRASIL",,,,
RR,SAO JOAO DA BALIZA,UNIDADE BASICA DE SAUDE IRENE FARIAS PEREIRA,RUA JOAO MAIA DA SILVA,S/N,UNIVERSO,"RUA JOAO MAIA DA SILVA, UNIVERSO, SAO JOAO DA BALIZA, RR, BRASIL",,,,
RR,SAO JOAO DA BALIZA,UNIDADE MISTA SAO JOAO DA BALIZA,AV PERIMENTRAL NORTE,S/N,CENTRO,"AV PERIMENTRAL NORTE, CENTRO, SAO JOAO DA BALIZA, RR, BRASIL",,,,
RR,SAO JOAO DA BALIZA,POSTO DE SAUDE NELSON DIAS FERNANDES,VICINAL 31,S/N,ZONA RURAL,"VICINAL 31, ZONA RURAL, SAO JOAO DA BALIZA, RR, BRASIL",,,,
RR,SAO LUIZ,POSTO DE SAUDE RAIMUNDA DE ARAUJO SILVA,RUA GILBERTO LIRA BARBOSA,S/N,CENTRO,"RUA GILBERTO LIRA BARBOSA, CENTRO, SAO LUIZ, RR, BRASIL",,,,
RR,SAO LUIZ,CENTRO DE SAUDE REGINA RIBEIRO PAIVA,AVENIDA JOAO RODRIGUES DA SILVA,S/N,CENTRO,"AVENIDA JOAO RODRIGUES DA SILVA, CENTRO, SAO LUIZ, RR, BRASIL",,,,
RR,SAO LUIZ,POSTO DE SAUDE JOAO EVANGELISTA,VICINAL 26 KM 50,S/N,ZONA RURAL,"VICINAL 26 KM 50, ZONA RURAL, SAO LUIZ, RR, BRASIL",,,,
RR,UIRAMUTA,UNIDADE BASICA DE SAUDE DAVID CAVALCANTE DE LIMA,CECI MOTA,S/N,VENEZUELA,"CECI MOTA, VENEZUELA, UIRAMUTA, RR, BRASIL",,,,
RR,UIRAMUTA,UNIDADE SAUDE DA FAMILIA UIRAMUTA JOSE JULIO,RUA MUTUM,S/N,CENTRO,"RUA MUTUM, CENTRO, UIRAMUTA, RR, BRASIL",,,,
RR,UIRAMUTA,UNIDADE BASICA DE SAUDE CARAPARU I,COMUNIDADE CARAPARU,S/N,CARAPARU,"COMUNIDADE CARAPARU, CARAPARU, UIRAMUTA, RR, BRASIL",,,,
RR,UIRAMUTA,CENTRO DE SAUDE DE UIRAMUTA,RUA MANOEL VIEIRA,S/N,CENTRO,"RUA MANOEL VIEIRA, CENTRO, UIRAMUTA, RR, BRASIL",,,,
