UF,MUNICIPIO,NOME,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,LATITUDE,LONGITUDE,ENDERECO_API,POINT,CEP,CO_CNES
RR,CANTA,POSTO DE SAUDE FELIX PINTO,RUA PRINCIPAL,S/N,CENTRO,"RUA PRINCIPAL, CENTRO, CANTA, RR, BRASIL",-22.45891,-47.5265,"Rua Principal, 13510-000, Santa Gertrudes","22 27m 32.076s S, 47 31m 35.4s W",13510-000,0
RR,CANTA,CENTRO DE SAUDE JOSE EUCIO RODRIGUES,RUA VINICIUS DE MORAES,122,SANTA CECILIA,"RUA VINICIUS DE MORAES, SANTA CECILIA, CANTA, RR, BRASIL",-22.72476,-47.62204000000001,"Rua Vinícius de Moraes, 13420-056, Piracicaba","22 43m 29.136s S, 47 37m 19.344s W",13420-056,7271603
RR,CANTA,CENTRO DE SAUDE 13 DE MAIO,TABOCA,S/N,CENTRO,"TABOCA, CENTRO, CANTA, RR, BRASIL",-27.86711,-54.47296,"Rua Rio Grande, 98780-334, Santa Rosa","27 52m 1.596s S, 54 28m 22.656s W",98780-334,0
RR,CANTA,POSTO DE COMBATE A ENDEMIAS DE CANTA,FRANCISCO ALVES GONDIM,S/N,CENTRO,"FRANCISCO ALVES GONDIM, CENTRO, CANTA, RR, BRASIL",2.61156,-60.6031,"Rua Francisco Alves Gondim, 69390-000, Cantá","2 36m 41.616s N, 60 36m 11.16s W",69390-000,0
RR,CANTA,CENTRO DE SAUDE SEBASTIAO RODRIGUES SILVA,LUCIA EDUARDO QUEIROZ,S/N,CENTRO,"LUCIA EDUARDO QUEIROZ, CENTRO, CANTA, RR, BRASIL",2.61143,-60.60109,"Rua Lúcia Eduarda de Queiroz, 69390-000, Cantá","2 36m 41.148s N, 60 36m 3.924s W",69390-000,2320207
RR,CANTA,POSTO DE SAUDE DO CANTA,RENATO COSTA DE ALMEIDA,S/N,CENTRO,"RENATO COSTA DE ALMEIDA, CENTRO, CANTA, RR, BRASIL",2.61026,-60.60326,"Rua Renato Costa de Almeida, 69390-000, Cantá","2 36m 36.936s N, 60 36m 11.736s W",69390-000,0
RR,CANTA,POSTO DE SAUDE BORGES LEAL,VICINAL II,S/N,CENTRO,"VICINAL II, CENTRO, CANTA, RR, BRASIL",-26.124,-49.81357,"Centro II Alto de Mafra, Mafra","26 7m 26.4s S, 49 48m 48.852s W",,0
RR,CANTA,POSTO DE SAUDE DA MALACACHETA,RUA PRINCIPAL,S/N,CENTRO,"RUA PRINCIPAL, CENTRO, CANTA, RR, BRASIL",-22.45891,-47.5265,"Rua Principal, 13510-000, Santa Gertrudes","22 27m 32.076s S, 47 31m 35.4s W",13510-000,0
RR,CANTA,POSTO MUNICIPAL FONTE NOVA,FONTE NOVA,S/N,FONTE NOVA,"FONTE NOVA, FONTE NOVA, CANTA, RR, BRASIL",2.4776006,-60.7029805,"Vicinal Fonte Nova, Cantá, Região Geográfica Imediata de Boa Vista, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, Brasil","2 28m 39.3622s N, 60 42m 10.7298s W",,0
RR,CANTA,POSTO DE SAUDE SERRA GRANDE I,RUA PRINCIPAL,S/N,CENTRO,"RUA PRINCIPAL, CENTRO, CANTA, RR, BRASIL",-22.45891,-47.5265,"Rua Principal, 13510-000, Santa Gertrudes","22 27m 32.076s S, 47 31m 35.4s W",13510-000,0
RR,CANTA,POSTO DE SAUDE SERRA GRANDE II,RUA PRINCIPAL,S/N,CENTRO,"RUA PRINCIPAL, CENTRO, CANTA, RR, BRASIL",-22.45891,-47.5265,"Rua Principal, 13510-000, Santa Gertrudes","22 27m 32.076s S, 47 31m 35.4s W",13510-000,0
RR,CANTA,POSTO DE SAUDE CANAUANI,AV PRINCIPAL,S/N,CENTRO,"AV PRINCIPAL, CENTRO, CANTA, RR, BRASIL",-22.45891,-47.5265,"Rua Principal, 13510-000, Santa Gertrudes","22 27m 32.076s S, 47 31m 35.4s W",13510-000,0
RR,CANTA,POSTO DE SAUDE CONFIANCA III VILA CENTRAL,BR,S/N,CENTRO,"BR, CENTRO, CANTA, RR, BRASIL",-27.86711,-54.47296,"Rua Rio Grande, 98780-334, Santa Rosa","27 52m 1.596s S, 54 28m 22.656s W",98780-334,0
RR,CANTA,POSTO DE SAUDE VILA CAXIAS,VILA CAXIAS,S/N,VILA CAXIAS,"VILA CAXIAS, VILA CAXIAS, CANTA, RR, BRASIL",-22.64348,-43.2859,"Rua Rio de Janeiro, 25221-080, Duque de Caxias","22 38m 36.528s S, 43 17m 9.24s W",25221-080,0
RR,CANTA,CENTRO DE FISIOTERAPIA MANOEL PACHECO MENEZES NUNES,RUA GALDINO VIEIRA DO NASCIMENTO,S/N,CENTRO,"RUA GALDINO VIEIRA DO NASCIMENTO, CENTRO, CANTA, RR, BRASIL",2.61173,-60.60519,"Rua Galdino Vieira do Nascimento, 69390-000, Cantá","2 36m 42.228s N, 60 36m 18.684s W",69390-000,0
RR,CARACARAI,CENTRO DE SAUDE DE VISTA ALEGRE,BR174,S/N,VILA VISTA ALEGRE,"BR174, VILA VISTA ALEGRE, CARACARAI, RR, BRASIL",-22.01073,-47.87323,"Vila Vista Alegre, São Carlos","22 0m 38.628s S, 47 52m 23.628s W",,2320746
RR,CARACARAI,CENTRO DE SAUDE BARAUANA KM 55 BR 170,VILA BARUANA,S/N,VILA BARAUANA,"VILA BARUANA, VILA BARAUANA, CARACARAI, RR, BRASIL",1.82156,-61.13853,"Vila de Drenagem, 69360-000, Caracaraí","1 49m 17.616s N, 61 8m 18.708s W",69360-000,2657406
RR,CARACARAI,CENTRO DE SAUDE MANOEL LUIZ RODRIGUES,PRACA PE CALLERI,S/N,CENTRO,"PRACA PE CALLERI, CENTRO, CARACARAI, RR, BRASIL",2.82873,-60.67348000000001,"Rua Padre Caleri, 69305-250, Boa Vista","2 49m 43.428s N, 60 40m 24.528s W",69305-250,2476657
RR,CARACARAI,POSTO DE SAUDE RIO DIAS,VILA RIO DIAS,1,INTERIOR,"VILA RIO DIAS, INTERIOR, CARACARAI, RR, BRASIL",-5.17999,-48.13557,"Rua Rio Branco & Rua Ângelo Dias, 65924, Vila Nova dos Martírios","5 10m 47.964s S, 48 8m 8.052s W",65924,0
RR,CARACARAI,CENTRO DE SAUDE PETROLINA DO NORTE,VILA PETROLINA,S/N,INTERIOR,"VILA PETROLINA, INTERIOR, CARACARAI, RR, BRASIL",1.82156,-61.13853,"Vila de Drenagem, 69360-000, Caracaraí","1 49m 17.616s N, 61 8m 18.708s W",69360-000,2657392
RR,CARACARAI,POSTO DE SAUDE FELIPE NERY CAICUBI,VILA CAICUBI,S/N,BAIXO RIO BRANCO,"VILA CAICUBI, BAIXO RIO BRANCO, CARACARAI, RR, BRASIL",-10.00951,-51.10932,"Rua Rio Branco, 78645-000, Vila Rica","10 0m 34.236s S, 51 6m 33.552s W",78645-000,0
RR,CARACARAI,CENTRO DE SAUDE ANFREMON FERREIRA DE FIGUEIREDO,AV PRESIDENTE KENNEDY,S/N,NS DO LIVRAMENTO,"AV PRESIDENTE KENNEDY, NS DO LIVRAMENTO, CARACARAI, RR, BRASIL",1.80982,-61.13377,"Avenida Nossa Senhora do Livramento, 69360-000, Caracaraí","1 48m 35.352s N, 61 8m 1.572s W",69360-000,2589893
RR,CARACARAI,UNIDADE MISTA DE CARACARAI,RUA P 02,S/N,SANTA LUZIA,"RUA P 02, SANTA LUZIA, CARACARAI, RR, BRASIL",1.82847,-61.12124,"Rua P-02, 69360-000, Caracaraí","1 49m 42.492s N, 61 7m 16.464s W",69360-000,0
RR,CARACARAI,CENTRO DE SAUDE RENATO COSTA SANTIAGO,AV SENADOR HELLIO CAMPOS,S/N,SAO FRANCISCO,"AV SENADOR HELLIO CAMPOS, SAO FRANCISCO, CARACARAI, RR, BRASIL",1.82439,-61.12786,"Rua Senador Hélio Campos, 69360-000, Caracaraí","1 49m 27.804s N, 61 7m 40.296s W",69360-000,4005112
RR,CARACARAI,POSTO DE SAUDE SAO JOSE,VILA SAO JOSE,S/N,INTERIOR,"VILA SAO JOSE, INTERIOR, CARACARAI, RR, BRASIL",-23.14611,-45.91342,"Rua Rio das Cobras, 12213-062, São José dos Campos","23 8m 45.996s S, 45 54m 48.312s W",12213-062,2302454
RR,CARACARAI,CENTRO DE SAUDE AMAJAU CACHOEIRINHA,VILA CACHOEIRINHA,S/N,BAIXO RIO BRANCO,"VILA CACHOEIRINHA, BAIXO RIO BRANCO, CARACARAI, RR, BRASIL",-29.94432,-51.09568,"Rua Rio Branco, 94935-570, Cachoeirinha","29 56m 39.552s S, 51 5m 44.448s W",94935-570,2657279
RR,CARACARAI,CENTRO DE SAUDE NOVO PARAISO,BR 174,S/N,INTERIOR,"BR 174, INTERIOR, CARACARAI, RR, BRASIL",1.47876,-60.80668000000001,"BR-174, 69360-000, Caracaraí","1 28m 43.536s N, 60 48m 24.048s W",69360-000,2476681
RR,CAROEBE,CENTRO DE SAUDE WALTER GOMES PORTELA,VILA DE ENTRE RIOS,S/N,DISTRITO,"VILA DE ENTRE RIOS, DISTRITO, CAROEBE, RR, BRASIL",-22.74032,-43.40662,"Vila Entre Rios, Belford Roxo","22 44m 25.152s S, 43 24m 23.832s W",,2476738
RR,CAROEBE,UNIDADE MISTA DE CAROEBE,RUA PAULINO GOMES DA COSTA,S/N,CENTRO,"RUA PAULINO GOMES DA COSTA, CENTRO, CAROEBE, RR, BRASIL",0.8859100000000001,-59.69508,"Rua Paulino Gomes Costa, 69378-000, Caroebe","0 53m 9.276s N, 59 41m 42.288s W",69378-000,0
RR,CAROEBE,CENTRO DE SAUDE CLAITON O DA SILVA,RUA AMAZONAS,S/N,CENTRO,"RUA AMAZONAS, CENTRO, CAROEBE, RR, BRASIL",0.87608,-59.6983,"Rua Amazonas, 69378-000, Caroebe","0 52m 33.888s N, 59 41m 53.88s W",69378-000,2589834
RR,IRACEMA,UNIDADE BASICA DE SAUDE FRANCISCO DA SILVA,RUA JANIO QUADROS,S/N,CENTRO,"RUA JANIO QUADROS, CENTRO, IRACEMA, RR, BRASIL",2.16527,-61.05211,"Rua Jânio Quadros, 69348-000, Iracema","2 9m 54.972s N, 61 3m 7.596s W",69348-000,6814581
RR,IRACEMA,UNIDADE MISTA IRMA CAMILA,RUA HELOI PEREIRA,S/N,CENTRO,"RUA HELOI PEREIRA, CENTRO, IRACEMA, RR, BRASIL",-22.75504,-43.45271,"Rua Iracema Soares Pereira Junqueira, 26210-260, Nova Iguaçu","22 45m 18.144s S, 43 27m 9.756s W",26210-260,0
RR,IRACEMA,CENTRO DE SAUDE ANA HIPOLITO DOS SANTOS,VILA ANTONIO RIBEIRO CAMPOS,S/N,CENTRO,"VILA ANTONIO RIBEIRO CAMPOS, CENTRO, IRACEMA, RR, BRASIL",2.8219,-60.66705,"Rua José A. Ribeiro Campos, 69301, 69306, 69307, Boa Vista","2 49m 18.84s N, 60 40m 1.38s W",69301,2320916
RR,MUCAJAI,CENTRO DE SAUDE EDITE CARDOSO,RUA RUFINO DE SOUSA,S/N,CENTRO,"RUA RUFINO DE SOUSA, CENTRO, MUCAJAI, RR, BRASIL",-7.46806,-41.80043,"Rua Pedro José de Sousa & Rua Rufino Raimundo Torres, 64563, Floresta do Piauí","7 28m 5.016s S, 41 48m 1.548s W",64563,2320894
RR,MUCAJAI,POSTO DE SAUDE SAGRADA FAMILIA,SEBASTIAO CRUZ,S/N,SAGRADA FAMILIA,"SEBASTIAO CRUZ, SAGRADA FAMILIA, MUCAJAI, RR, BRASIL",2.43616,-60.92413000000001,"Rua Sebastião Cruz, Mucajaí","2 26m 10.176s N, 60 55m 26.868s W",,0
RR,MUCAJAI,UNIDADE BASICA DE SAUDE SABINO PAULO DA SILVA,VILA NOVA ESPERANCA SAMAUMA,1,CENTRO,"VILA NOVA ESPERANCA SAMAUMA, CENTRO, MUCAJAI, RR, BRASIL",-22.21272,-54.75933000000001,"Vila Nova Esperança, Dourados","22 12m 45.792s S, 54 45m 33.588s W",,3036332
RR,MUCAJAI,POSTO DE SAUDE J FLORES,AVENIDA MARANHAO,S/N,J FLORES,"AVENIDA MARANHAO, J FLORES, MUCAJAI, RR, BRASIL",2.449,-60.93398000000001,"Avenida Maranhão & Rua São João Azevedo, 69340, Mucajaí","2 26m 56.4s N, 60 56m 2.328s W",69340,0
RR,MUCAJAI,UNIDADE BASICA DE SAUDE ADILINA MARIA DA CONCEIAO,AVENIDA PRINCIPAL,S/N,VOVO JOANA,"AVENIDA PRINCIPAL, VOVO JOANA, MUCAJAI, RR, BRASIL",-20.36026,-40.3893,"Avenida Principal & Rua Rio de Janeiro, 29144, Cariacica","20 21m 36.936s S, 40 23m 21.48s W",29144,0
RR,MUCAJAI,UNIDADE BASICA DE SAUDE ALICE DE MORAIS SENA,ROXINHO,S/N,VILA DO ROXINHO,"ROXINHO, VILA DO ROXINHO, MUCAJAI, RR, BRASIL",2.30699915,-61.25056318535839,"Roxinho, Mucajaí, Região Geográfica Imediata de Boa Vista, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, Brasil","2 18m 25.1969s N, 61 15m 2.02747s W",,9324933
RR,MUCAJAI,POSTO DE SAUDE FRANCISCO ALVES LIMA,VILA DA PENHA,S/N,CENTRO,"VILA DA PENHA, CENTRO, MUCAJAI, RR, BRASIL",-3.13396,-60.01495,"Beco Maria da Penha, 69065-008, Manaus","3 8m 2.256s S, 60 0m 53.82s W",69065-008,2476762
RR,MUCAJAI,UNIDADE BASICA DE SAUDE JOSE RODRIGUES BEZERRA,VILA DO APIAU,S/N,CETRO,"VILA DO APIAU, CETRO, MUCAJAI, RR, BRASIL",-23.30903,-51.15392,"Rua Rio Grande do Sul & Rua Brasil, 86026, Londrina","23 18m 32.508s S, 51 9m 14.112s W",86026,2320851
RR,MUCAJAI,POSTO DE SAUDE FRIDA SCHILLREFF,VILA DO TAMANDARE,S/N,CENTRO,"VILA DO TAMANDARE, CENTRO, MUCAJAI, RR, BRASIL",-23.30903,-51.15392,"Rua Rio Grande do Sul & Rua Brasil, 86026, Londrina","23 18m 32.508s S, 51 9m 14.112s W",86026,0
RR,MUCAJAI,POSTO DE SAUDE JUSTINO LINHARES ALVES,VILA NOVA ESPERANCA,1,CENTRO,"VILA NOVA ESPERANCA, CENTRO, MUCAJAI, RR, BRASIL",-22.21272,-54.75933000000001,"Vila Nova Esperança, Dourados","22 12m 45.792s S, 54 45m 33.588s W",,3036340
RR,NORMANDIA,POSTO DE SAUDE NAPOLEAO,COMUNIDADE DO NAPOLEAO,S/N,PRINCIPAL,"COMUNIDADE DO NAPOLEAO, PRINCIPAL, NORMANDIA, RR, BRASIL",-23.87422,-46.44644,"Rua Rio Grande do Sul & Avenida Principal, 11538, Cubatão","23 52m 27.192s S, 46 26m 47.184s W",11538,0
RR,NORMANDIA,CENTRO DE SAUDE IRACEMA GALVAO,AV MAURICIO HABERT,S/N,CENTRO,"AV MAURICIO HABERT, CENTRO, NORMANDIA, RR, BRASIL",3.88336,-59.6296,"Avenida Maurício Habert, 69355, Normandia","3 53m 0.096s N, 59 37m 46.56s W",69355,2320401
RR,NORMANDIA,POSTO DE SAUDE JACAREZINHO,COMUNIDADE INDIGENA JACAREZINHO,23,PRINCIPAL,"COMUNIDADE INDIGENA JACAREZINHO, PRINCIPAL, NORMANDIA, RR, BRASIL",-23.16208,-49.96945,"Jacarezinho, PR, Brasil","23 9m 43.488s S, 49 58m 10.02s W",,0
RR,NORMANDIA,UNIDADE MISTA RUTH QUITERIA,RUA RUTH QUITERIA,7,CENTRO,"RUA RUTH QUITERIA, CENTRO, NORMANDIA, RR, BRASIL",3.88764,-59.62364,"Rua Ruth Quitéria, 69355-000, Normandia","3 53m 15.504s N, 59 37m 25.104s W",69355-000,0
RR,NORMANDIA,POSTO DE SAUDE DO ARACA,COMUNIDADE DO ARACA,S/N,PRINCIPAL,"COMUNIDADE DO ARACA, PRINCIPAL, NORMANDIA, RR, BRASIL",-15.79331,-47.85062,"Estrada Acampamento Pacheco Fernandes, 70802, 70803, 70804, 73340, Brasília","15 47m 35.916s S, 47 51m 2.232s W",70802,0
RR,PACARAIMA,URF MARIA DOS ANJOS PIMENTEL GUERREIRO,MONTE RORAIMA,S/N,VILA NOVA,"MONTE RORAIMA, VILA NOVA, PACARAIMA, RR, BRASIL",4.482978599999999,-61.1401686,"Avenida Monte Roraima, Centro, Vila Nova, Pacaraima, Região Geográfica Imediata de Pacaraima, Região Geográfica Intermediária de Boa Vista, Roraima, Região Norte, 69345-000, Brasil","4 28m 58.723s N, 61 8m 24.607s W",69345-000,2320568
RR,PACARAIMA,UNIDADE MOVEL DE SAUDE,RUA DAS AMERICAS,S/N,VILA NOVA,"RUA DAS AMERICAS, VILA NOVA, PACARAIMA, RR, BRASIL",4.47878,-61.14455,"Rua das Américas, 69345-000, Pacaraima","4 28m 43.608s N, 61 8m 40.38s W",69345-000,2520206
RR,PACARAIMA,UNIDADE BASICA DE SAUDE TELMARIO GOUVEIA COELHO,RUA ANEL VIARIO,S/N,SUAPI,"RUA ANEL VIARIO, SUAPI, PACARAIMA, RR, BRASIL",4.4787300000000005,-61.14516999999999,"Rua Suapi, 69345-000, Pacaraima","4 28m 43.428s N, 61 8m 42.612s W",69345-000,0
RR,PACARAIMA,POSTO DE SAUDE ANDRE FERNANDES,RUA PRINCIPAL COMUNIDADE BOCA DA MATA,S/N,CENTRO,"RUA PRINCIPAL COMUNIDADE BOCA DA MATA, CENTRO, PACARAIMA, RR, BRASIL",-7.99065,-35.04354,"Rua Reginaldo Rodrigues de Moura, 54735-425, São Lourenço da Mata","7 59m 26.34s S, 35 2m 36.744s W",54735-425,0
RR,PACARAIMA,POSTO DE SAUDE SURUMU,AV NOSSA SENHORA DO PERPETUO SOCORRO,S/N,CENTRO,"AV NOSSA SENHORA DO PERPETUO SOCORRO, CENTRO, PACARAIMA, RR, BRASIL",-29.88515,-51.17316,"Rua Nossa Senhora do Perpétuo Socorro, Canoas","29 53m 6.54s S, 51 10m 23.376s W",,0
RR,RORAINOPOLIS,UNIDADE MISTA ROSA VIEIRA VO PRETA,RUA SENADOR HELIO CAMPOS,S/N,CENTRO,"RUA SENADOR HELIO CAMPOS, CENTRO, RORAINOPOLIS, RR, BRASIL",0.93897,-60.42588000000001,"Rua Senador Hélio Campos, 69373-000, Rorainópolis","0 56m 20.292s N, 60 25m 33.168s W",69373-000,0
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE MARIA RAIMUNDA BATISTA,AV DOS PALMARES,S/N,CENTRO,"AV DOS PALMARES, CENTRO, RORAINOPOLIS, RR, BRASIL",-18.72675,-49.20371,"Avenida Zumbi dos Palmares, 38380-000, Canápolis","18 43m 36.3s S, 49 12m 13.356s W",38380-000,2320827
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE ANISIO SILVA,RUA MONTE RORAIMA,S/N,NOVO BRASIL,"RUA MONTE RORAIMA, NOVO BRASIL, RORAINOPOLIS, RR, BRASIL",0.9416079,-60.4375828,"Rua Monte Roraima, Novo Brasil, Rorainópolis, Região Geográfica Imediata de Rorainópolis, Região Geográfica Intermediária de Rorainópolis-Caracaraí, Roraima, Região Norte, Brasil","0 56m 29.7884s N, 60 26m 15.2981s W",,6697402
RR,RORAINOPOLIS,UNIDADE MOVEL FLUVIAL DE SAUDE,RIO,S/N,SANTA MARIA,"RIO, SANTA MARIA, RORAINOPOLIS, RR, BRASIL",-20.14821,-40.26247,"Rua Rio Santa Maria, 29169-520, Serra","20 8m 53.556s S, 40 15m 44.892s W",29169-520,0
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE VILA DO EQUADOR,VILA DO EQUADOR,S/N,CENTRO,"VILA DO EQUADOR, CENTRO, RORAINOPOLIS, RR, BRASIL",-23.30903,-51.15392,"Rua Rio Grande do Sul & Rua Brasil, 86026, Londrina","23 18m 32.508s S, 51 9m 14.112s W",86026,2320835
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE ANTONIO BARROSO DOS SANTOS,RUA GETULIO VARGAS,S/N,NOVA COLINA,"RUA GETULIO VARGAS, NOVA COLINA, RORAINOPOLIS, RR, BRASIL",-18.83505,-40.71386,"Rua Getulio Vargas, Nova Venécia","18 50m 6.18s S, 40 42m 49.896s W",,9607714
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE ANTONIO CARLOS PEREIRA,AV 7 DE SETEMBRO,S/N,CENTRO,"AV 7 DE SETEMBRO, CENTRO, RORAINOPOLIS, RR, BRASIL",-22.3276,-49.07898,"Rua 7 de Setembro, 7, 17015-031, Bauru","22 19m 39.36s S, 49 4m 44.328s W",17015-031,2476746
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE MANOEL LUIZ RODRIGUES,RUA PROJETADA,S/N,BRIGADEIRO SANTA MAR,"RUA PROJETADA, BRIGADEIRO SANTA MAR, RORAINOPOLIS, RR, BRASIL",-28.48841,-48.76647,"Rua Projetada A, 88790-000, Laguna","28 29m 18.276s S, 48 45m 59.292s W",88790-000,2817764
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE GENTIL CARNEIRO BRITO,VICINAL 01,S/N,CONJUNTO GENTIL,"VICINAL 01, CONJUNTO GENTIL, RORAINOPOLIS, RR, BRASIL",2.80311,-60.71871,"Rua Conjunto 01, 69313, Boa Vista","2 48m 11.196s N, 60 43m 7.356s W",69313,7693842
RR,RORAINOPOLIS,CENTRO DE SAUDE DRA MARIA YANDARA,AV DRA YANDARA,S/N,CENTRO,"AV DRA YANDARA, CENTRO, RORAINOPOLIS, RR, BRASIL",0.9436744,-60.4265208,"Avenida Doutora Yandara, Centro, Rorainópolis, Região Geográfica Imediata de Rorainópolis, Região Geográfica Intermediária de Rorainópolis-Caracaraí, Roraima, Região Norte, 69373-000, Brasil","0 56m 37.2278s N, 60 25m 35.4749s W",69373-000,2476754
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE NOVO HORIZONTE,AV CHICO RUFINO,S/N,NOVO HORIZONTE,"AV CHICO RUFINO, NOVO HORIZONTE, RORAINOPOLIS, RR, BRASIL",0.93122,-60.43014,"Avenida Chico Rufino, 69373-000, Rorainópolis","0 55m 52.392s N, 60 25m 48.504s W",69373-000,2158280
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE NOVO BRASIL,RUA MARANHAO,S/N,NOVO BRASIL,"RUA MARANHAO, NOVO BRASIL, RORAINOPOLIS, RR, BRASIL",0.9433694,-60.4367231,"Rua Maranhão, Novo Brasil, Rorainópolis, Região Geográfica Imediata de Rorainópolis, Região Geográfica Intermediária de Rorainópolis-Caracaraí, Roraima, Região Norte, 69373-000, Brasil","0 56m 36.1298s N, 60 26m 12.2032s W",69373-000,2673851
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE ANTONIO LUCAS DE SOUZA,VILA JUNDIA,S/N,CENTRO,"VILA JUNDIA, CENTRO, RORAINOPOLIS, RR, BRASIL",-23.16941,-46.90733,"Rua Rio Claro, 13214-308, Jundiaí","23 10m 9.876s S, 46 54m 26.388s W",13214-308,2320819
RR,RORAINOPOLIS,UNIDADE BASICA DE SAUDE LUIZ ALVEZ DA SILVA,VIC 16 KM 28,S/N,VILA BOA ESPERANCA,"VIC 16 KM 28, VILA BOA ESPERANCA, RORAINOPOLIS, RR, BRASIL",-5.81503,-46.12985,"Vila Boa Esperança, 28, 65940-000, Grajaú","5 48m 54.108s S, 46 7m 47.46s W",65940-000,6798616
RR,SAO JOAO DA BALIZA,UNIDADE BASICA DE SAUDE JOAO MAIA DA SILVA,RUA MONTEIRO LOBATO,S/N,CENTRO,"RUA MONTEIRO LOBATO, CENTRO, SAO JOAO DA BALIZA, RR, BRASIL",0.94375,-59.91192,"Rua Monteiro Lobato, 69375-000, São João da Baliza","0 56m 37.5s N, 59 54m 42.912s W",69375-000,7804547
RR,SAO JOAO DA BALIZA,CENTRO DE SAUDE DE SAO JOAO DA BALIZA,AV SAO PAULO,S/N,NOVA ESPERANCA,"AV SAO PAULO, NOVA ESPERANCA, SAO JOAO DA BALIZA, RR, BRASIL",0.94916,-59.91185,"Avenida São Paulo, 69375, São João da Baliza","0 56m 56.976s N, 59 54m 42.66s W",69375,0
RR,SAO JOAO DA BALIZA,UNIDADE BASICA DE SAUDE IRENE FARIAS PEREIRA,RUA JOAO MAIA DA SILVA,S/N,UNIVERSO,"RUA JOAO MAIA DA SILVA, UNIVERSO, SAO JOAO DA BALIZA, RR, BRASIL",-19.29981,-43.16669,"Rua João da Silva Maia, 35815-000, São Sebastião do Rio Preto","19 17m 59.316s S, 43 10m 0.084s W",35815-000,0
RR,SAO JOAO DA BALIZA,UNIDADE MISTA SAO JOAO DA BALIZA,AV PERIMENTRAL NORTE,S/N,CENTRO,"AV PERIMENTRAL NORTE, CENTRO, SAO JOAO DA BALIZA, RR, BRASIL",0.94955,-59.91045,"Avenida Perimetral Norte, 69375-000, São João da Baliza","0 56m 58.38s N, 59 54m 37.62s W",69375-000,0
RR,SAO JOAO DA BALIZA,POSTO DE SAUDE NELSON DIAS FERNANDES,VICINAL 31,S/N,ZONA RURAL,"VICINAL 31, ZONA RURAL, SAO JOAO DA BALIZA, RR, BRASIL",0.95037,-59.91449,São João da Baliza,"0 57m 1.332s N, 59 54m 52.164s W",,5412161
RR,SAO LUIZ,POSTO DE SAUDE RAIMUNDA DE ARAUJO SILVA,RUA GILBERTO LIRA BARBOSA,S/N,CENTRO,"RUA GILBERTO LIRA BARBOSA, CENTRO, SAO LUIZ, RR, BRASIL",-28.40278,-54.9674,"Rua Rio Branco, 97800-000, São Luiz Gonzaga","28 24m 10.008s S, 54 58m 2.64s W",97800-000,0
RR,SAO LUIZ,CENTRO DE SAUDE REGINA RIBEIRO PAIVA,AVENIDA JOAO RODRIGUES DA SILVA,S/N,CENTRO,"AVENIDA JOAO RODRIGUES DA SILVA, CENTRO, SAO LUIZ, RR, BRASIL",1.01754,-60.0399,"Avenida João Rodrigues da Silva, 69370-000, São Luiz","1 1m 3.144s N, 60 2m 23.64s W",69370-000,0
RR,SAO LUIZ,POSTO DE SAUDE JOAO EVANGELISTA,VICINAL 26 KM 50,S/N,ZONA RURAL,"VICINAL 26 KM 50, ZONA RURAL, SAO LUIZ, RR, BRASIL",-22.28469,-51.90997,"Via de Acesso à Zona Rural, 26, 19260-000, Mirante do Paranapanema","22 17m 4.884s S, 51 54m 35.892s W",19260-000,0
RR,UIRAMUTA,UNIDADE BASICA DE SAUDE DAVID CAVALCANTE DE LIMA,CECI MOTA,S/N,VENEZUELA,"CECI MOTA, VENEZUELA, UIRAMUTA, RR, BRASIL",4.5944,-60.16343000000001,"Avenida Ceci Mota, 69358-000, Uiramutã","4 35m 39.84s N, 60 9m 48.348s W",69358-000,7022468
RR,UIRAMUTA,UNIDADE SAUDE DA FAMILIA UIRAMUTA JOSE JULIO,RUA MUTUM,S/N,CENTRO,"RUA MUTUM, CENTRO, UIRAMUTA, RR, BRASIL",-2.74878,-66.76089,"Rua Rio Mutum, 69660-000, Jutaí","2 44m 55.608s S, 66 45m 39.204s W",69660-000,5877946
RR,UIRAMUTA,UNIDADE BASICA DE SAUDE CARAPARU I,COMUNIDADE CARAPARU,S/N,CARAPARU,"COMUNIDADE CARAPARU, CARAPARU, UIRAMUTA, RR, BRASIL",4.59501,-60.16245,Uiramutã,"4 35m 42.036s N, 60 9m 44.82s W",,9800182
RR,UIRAMUTA,CENTRO DE SAUDE DE UIRAMUTA,RUA MANOEL VIEIRA,S/N,CENTRO,"RUA MANOEL VIEIRA, CENTRO, UIRAMUTA, RR, BRASIL",4.596369999999999,-60.16189,"Rua Manoel Vieira, 69358-000, Uiramutã","4 35m 46.932s N, 60 9m 42.804s W",69358-000,2320185
