UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point,cep
MA,CAROLINA,POSTO DE SAUDE ESTEVAO PRADO ARAUJO,POVOADO CANA BRAVA,S/N,Z RURAL,"POVOADO CANA BRAVA, Z RURAL, CAROLINA, MA, BRASIL",-5.83392,-43.83908,"Travessa Cana Brava, 65685-000, Buriti Bravo","5 50m 2.112s S, 43 50m 20.688s W",65685-000
MA,CAROLINA,POSTO DE SAUDE RICARDINA SILVA DE OLIVEIRA,PRACA CONSTANCIO GOMES,S/N,BREJINHO,"PRACA CONSTANCIO GOMES, BREJINHO, CAROLINA, MA, BRASIL",-3.94346,-42.92843,"Praça Constâncio Carvalho, 65515-000, Buriti","3 56m 36.456s S, 42 55m 42.348s W",65515-000
MA,CAROLINA,POSTO DE SAUDE IRAMAR RODRIGUES COIMBRA,POVOADO HELENOPOLIS,S/N,Z RURAL,"POVOADO HELENOPOLIS, Z RURAL, CAROLINA, MA, BRASIL",,,,,
MA,CAROLINA,UNIDADE BASICA DE SAUDE DR RODRIGO REZENDE SILVA,AV FREDERICO MARTINS,S/N,ALTO DA SUCUPIRA,"AV FREDERICO MARTINS, ALTO DA SUCUPIRA, CAROLINA, MA, BRASIL",-7.99532,-34.90424,"Rua Alto da Sucupira, Olinda","7 59m 43.152s S, 34 54m 15.264s W",
MA,CAROLINA,PSF JOSE QUEIROZ,RUA HONORIO AIRES,S/N,CENTRO,"RUA HONORIO AIRES, CENTRO, CAROLINA, MA, BRASIL",-7.33033,-47.47351,"Avenida Honório Aires, 65980-000, Carolina","7 19m 49.188s S, 47 28m 24.636s W",65980-000
MA,CARUTAPERA,UNIDADE BASICA DE SAUDE ROSA ALMEIDA DE ARAUJO,RUA AFONSO DA LUZ,S/N,VILA DOURADO,"RUA AFONSO DA LUZ, VILA DOURADO, CARUTAPERA, MA, BRASIL",-18.48387,-47.40581,"Rua Afonso da Fonseca, 38540-000, Abadia dos Dourados","18 29m 1.932s S, 47 24m 20.916s W",38540-000
MA,CARUTAPERA,UNIDADE BASICA DE SAUDE FRANCISCO PLACIDO DE SOUSA,TRAV 1 DE JANEIRO,S/N,SAO JOSE,"TRAV 1 DE JANEIRO, SAO JOSE, CARUTAPERA, MA, BRASIL",-5.58002,-44.38653,"Travessa 1 de Janeiro, 1, 65790-000, São Domingos do Maranhão","5 34m 48.072s S, 44 23m 11.508s W",65790-000
MA,CARUTAPERA,UNIDADE BASICA DE SAUDE EDIVAL MORAIS CAXIAS,POVOADO CARANANDEUA,S/N,CARANANDEUA,"POVOADO CARANANDEUA, CARANANDEUA, CARUTAPERA, MA, BRASIL",-1.20383,-46.02014,Carutapera,"1 12m 13.788s S, 46 1m 12.504s W",
MA,CARUTAPERA,CENTRO DE SAUDE SUZETE DE OLIVEIRA BORGES,AV PADRE MARIO RACCA,S/N,CENTRO,"AV PADRE MARIO RACCA, CENTRO, CARUTAPERA, MA, BRASIL",-1.20114,-46.01859,"Avenida Padre Mário Macca, 65295-000, Carutapera","1 12m 4.104s S, 46 1m 6.924s W",65295-000
MA,CARUTAPERA,UNIDADE BASICA DE SAUDE MARIA RIBEIRO DE ALMEIDA LOPES,TRAVESSA DO CAJUEIRO,S/N,SANTA RITA,"TRAVESSA DO CAJUEIRO, SANTA RITA, CARUTAPERA, MA, BRASIL",-7.13025,-34.95728,"Travessa do Cajueiro, 58919-000, Santa Rita","7 7m 48.9s S, 34 57m 26.208s W",58919-000
MA,CARUTAPERA,UNIDADE BASICA DE SAUDE DE SAO LOURENCO,RUA DE NAZARE,S/N,CENTRO,"RUA DE NAZARE, CENTRO, CARUTAPERA, MA, BRASIL",-2.52856,-44.30548,"Rua de Nazaré, 65010, São Luís","2 31m 42.816s S, 44 18m 19.728s W",65010
MA,CARUTAPERA,UNIDADE BASICA DE SAUDE JAIME ENRIQUE BASSANINI MATUK,RUA DEPUTADO MANOEL RIBEIRO,S/N,SANTA LUZIA,"RUA DEPUTADO MANOEL RIBEIRO, SANTA LUZIA, CARUTAPERA, MA, BRASIL",-6.87692,-36.91314,"Rua Manoel Anacleto Gomes, 58600-000, Santa Luzia","6 52m 36.912s S, 36 54m 47.304s W",58600-000
MA,CARUTAPERA,UNIDADE BASICA DE SAUDE MOACIR BRAGA,RUA PRINCIPAL,S/N,POVOADO MANAUS DA BE,"RUA PRINCIPAL, POVOADO MANAUS DA BE, CARUTAPERA, MA, BRASIL",-2.46218,-44.17296,"Rua Principal da Maria Pandu, Maranhão","2 27m 43.848s S, 44 10m 22.656s W",
MA,CARUTAPERA,UNIDADE BASICA DE SAUDE MANOEL HENRIQUE DE QUEIROZ,AV PRINCIPAL,S/N,CENTRO,"AV PRINCIPAL, CENTRO, CARUTAPERA, MA, BRASIL",-2.49894,-44.16585,"Avenida Principal, 65130-000, Paço do Lumiar","2 29m 56.184s S, 44 9m 57.06s W",65130-000
MA,CAXIAS,UBS VILA ARIAS,AVENIDA VILA ARIAS,1015,MATADOURO NOVO,"AVENIDA VILA ARIAS, MATADOURO NOVO, CAXIAS, MA, BRASIL",-4.84441,-43.36215,"Avenida Vila Arias, 65602-660, Caxias","4 50m 39.876s S, 43 21m 43.74s W",65602-660
MA,CAXIAS,UBS PIQUIZEIRO,RUA NOSSA SENHORA DE FATIMA,210,PIQUIZEIRO,"RUA NOSSA SENHORA DE FATIMA, PIQUIZEIRO, CAXIAS, MA, BRASIL",-4.86577,-43.327,"Rua Nossa Senhora de Fátima, 65600-560, Caxias","4 51m 56.772s S, 43 19m 37.2s W",65600-560
MA,CAXIAS,UBS EUGENIO COUTINHO,AVENIDA MATOES QDA D,20,TESO DURO,"AVENIDA MATOES QDA D, TESO DURO, CAXIAS, MA, BRASIL",-4.86236,-43.37846,"Rua do Tamarindeiro & Beco Teso Duro, 65608, Caxias","4 51m 44.496s S, 43 22m 42.456s W",65608
MA,CAXIAS,UBS CRISTINO CRUZ,AVN PRINCIPAL,23,ZONA RURAL,"AVN PRINCIPAL, ZONA RURAL, CAXIAS, MA, BRASIL",-2.23439,-45.30046,"Avenida Duque de Caxias, 65208-000, Santa Helena","2 14m 3.804s S, 45 18m 1.656s W",65208-000
MA,CAXIAS,UBS NAZARE DO BRUNO,NAZARE DO BRUNO,123,ZONA RURAL,"NAZARE DO BRUNO, ZONA RURAL, CAXIAS, MA, BRASIL",-22.28377,-51.91015,"Via de Acesso à Zona Rural, 19260-000, Mirante do Paranapanema","22 17m 1.572s S, 51 54m 36.54s W",19260-000
MA,CAXIAS,UBS POVOADO SANTO ANTONIO,POVOADO SANTO ANTONIO,S/N,ZONA RURAL,"POVOADO SANTO ANTONIO, ZONA RURAL, CAXIAS, MA, BRASIL",-4.87526,-43.37094,"Rua Santo Antônio, Caxias","4 52m 30.936s S, 43 22m 15.384s W",
MA,CAXIAS,UBS VOLTA REDONDA,AVN VOLTA REDONDA,S/N,VOLTA REDONDA,"AVN VOLTA REDONDA, VOLTA REDONDA, CAXIAS, MA, BRASIL",-4.8813,-43.34954,"Avenida Volta Redonda, 65603, 65605, 65606, Caxias","4 52m 52.68s S, 43 20m 58.344s W",65603
MA,CAXIAS,UBS PIRAJA,RUA BELO HORIZONTE,S/N,PIRAJA,"RUA BELO HORIZONTE, PIRAJA, CAXIAS, MA, BRASIL",-4.87038,-43.39065,"Rua Belo Horizonte & Avenida Pirajá, 65608, Caxias","4 52m 13.368s S, 43 23m 26.34s W",65608
MA,CAXIAS,UBS ITAPECURUZINHO,RUA GRANDE,135,ITAPECURUZINHO,"RUA GRANDE, ITAPECURUZINHO, CAXIAS, MA, BRASIL",-4.89101,-43.35533,"Rua Itapecuruzinho, 65605, 65606, Caxias","4 53m 27.636s S, 43 21m 19.188s W",65605
MA,CAXIAS,UBS RODAGEM,POVOADO RODAGEM,S/N,ZONA RURAL,"POVOADO RODAGEM, ZONA RURAL, CAXIAS, MA, BRASIL",,,,,
MA,CAXIAS,UBS VILA ALECRIM,RUA ARARI,S/N,VILA ALECRIM,"RUA ARARI, VILA ALECRIM, CAXIAS, MA, BRASIL",-4.87408,-43.34734,"Rua Arari, 65605-510, Caxias","4 52m 26.688s S, 43 20m 50.424s W",65605-510
MA,CAXIAS,UBS BAU,POVOADO BAU,20,ZONA RURAL,"POVOADO BAU, ZONA RURAL, CAXIAS, MA, BRASIL",,,,,
MA,CAXIAS,UBS DR JOSE DASSUNCAO BRANDAO BREJINHO,BR 316 BREJINHO,4,ZONA RURAL,"BR 316 BREJINHO, ZONA RURAL, CAXIAS, MA, BRASIL",-4.92987,-43.18286,"BR-316, 65603, Caxias","4 55m 47.532s S, 43 10m 58.296s W",65603
MA,CAXIAS,UBS BOM JESUS,RUA BOM JESUS DOS PASSOS,605,SULINA,"RUA BOM JESUS DOS PASSOS, SULINA, CAXIAS, MA, BRASIL",-4.8604,-43.37561,"Rua Bom Jesus dos Passos, 65608-360, Caxias","4 51m 37.44s S, 43 22m 32.196s W",65608-360
MA,CAXIAS,UBS LUIZA QUEIROZ,RUA NOSSA SENHORA DAS GRACAS,S/N,LUIZA QUEIROZ,"RUA NOSSA SENHORA DAS GRACAS, LUIZA QUEIROZ, CAXIAS, MA, BRASIL",-22.59969,-43.2919,"Rua Nossa Senhora das Graças, 25230-580, Duque de Caxias","22 35m 58.884s S, 43 17m 30.84s W",25230-580
MA,CAXIAS,UBS VILA SAO JOSE,RUA NOVA VIDA,S/N,PAMPULHA,"RUA NOVA VIDA, PAMPULHA, CAXIAS, MA, BRASIL",-4.88788,-43.3526,"Rua Nova Vida, 65606-800, Caxias","4 53m 16.368s S, 43 21m 9.36s W",65606-800
MA,CAXIAS,UBS SALOBRO,RUA BERENICE CASTELO,458,SALOBRO,"RUA BERENICE CASTELO, SALOBRO, CAXIAS, MA, BRASIL",-4.88373,-43.37068,"Rua Berenice Castelo, 65609-590, Caxias","4 53m 1.428s S, 43 22m 14.448s W",65609-590
MA,CAXIAS,UBS SAO FRANCISCO,RUA ALUIZIO LOBO,411,SAO FRANCISCO,"RUA ALUIZIO LOBO, SAO FRANCISCO, CAXIAS, MA, BRASIL",-4.84788,-43.34626,"Rua São Francisco & Rua Aluízio Lobo, 65600, Caxias","4 50m 52.368s S, 43 20m 46.536s W",65600
MA,CAXIAS,UBS CAMPO DE BELEM II,AVENIDA WALTER BRITO,S/N,CAMPO DE BELEM,"AVENIDA WALTER BRITO, CAMPO DE BELEM, CAXIAS, MA, BRASIL",-4.87394,-43.37164,"Avenida Walter Brito, 65609-710, Caxias","4 52m 26.184s S, 43 22m 17.904s W",65609-710
MA,CAXIAS,UBS ANTENOR VIANA,AVENIDA MARANHAO,S/N,ANTENOR VIANA,"AVENIDA MARANHAO, ANTENOR VIANA, CAXIAS, MA, BRASIL",-4.83954,-43.34663,"Rua Atenor Viana, 65603, Caxias","4 50m 22.344s S, 43 20m 47.868s W",65603
MA,CAXIAS,UBS CHAPADA,CHAPADA,1,ZONA RURAL,"CHAPADA, ZONA RURAL, CAXIAS, MA, BRASIL",-4.86235,-43.36372,Caxias,"4 51m 44.46s S, 43 21m 49.392s W",
MA,CAXIAS,UBS CASTELO BRANCO,PRACA CASTELO BRANCO,23,CASTELO BRANCO,"PRACA CASTELO BRANCO, CASTELO BRANCO, CAXIAS, MA, BRASIL",-4.57183,-45.13257,"Praça Castelo Branco, 65715-000, Lago da Pedra","4 34m 18.588s S, 45 7m 57.252s W",65715-000
MA,CAXIAS,UBS MUTIRAO,RUA CONJ HABIT JOSE SARNEY,S/N,MUTIRAO,"RUA CONJ HABIT JOSE SARNEY, MUTIRAO, CAXIAS, MA, BRASIL",-4.87828,-43.37135,"Rua José Sarney, 65609-200, Caxias","4 52m 41.808s S, 43 22m 16.86s W",65609-200
MA,CAXIAS,UBS COHAB II,AVENIDA ALVORADA,S/N,COHAB,"AVENIDA ALVORADA, COHAB, CAXIAS, MA, BRASIL",-4.86301,-43.33568,"Avenida Alvorada, 65604-890, Caxias","4 51m 46.836s S, 43 20m 8.448s W",65604-890
MA,CAXIAS,UBS BUENOS AIRES,POVOADO BUENOS AIRES,S/N,ZONA RURAL,"POVOADO BUENOS AIRES, ZONA RURAL, CAXIAS, MA, BRASIL",-35.16158,-61.94323,"Calle Zona Rural, Lincoln Provincia de Buenos Aires","35 9m 41.688s S, 61 56m 35.628s W",
MA,CAXIAS,UBS BAIXINHA,RUA BAIXINHA,110,BAIXINHA,"RUA BAIXINHA, BAIXINHA, CAXIAS, MA, BRASIL",-4.8574,-43.34463,"Rua da Baixinha, 65600, Caxias","4 51m 26.64s S, 43 20m 40.668s W",65600
MA,CAXIAS,UBS CENTRO,AVN GETULIO VARGAS,644,CENTRO,"AVN GETULIO VARGAS, CENTRO, CAXIAS, MA, BRASIL",-4.86076,-43.36465,"Avenida Getúlio Vargas, 65608-140, Caxias","4 51m 38.736s S, 43 21m 52.74s W",65608-140
MA,CAXIAS,UBS NOVA CAXIAS,LARGO RAIMUNDO SANTOS,320,NOVA CAXIAS,"LARGO RAIMUNDO SANTOS, NOVA CAXIAS, CAXIAS, MA, BRASIL",-4.86667,-43.34772,"Largo Raimundo Santos, 65604-250, Caxias","4 52m 0.012s S, 43 20m 51.792s W",65604-250
MA,CAXIAS,UBS PONTE,RUA DOS PRAZERES,101,PONTE,"RUA DOS PRAZERES, PONTE, CAXIAS, MA, BRASIL",-4.87842,-43.36444,"Rua dos Prazeres, 65609-640, Caxias","4 52m 42.312s S, 43 21m 51.984s W",65609-640
MA,CAXIAS,UBS CABECEIRA DOS CAVALOS,ZONA RURAL,S/N,ZONA RURAL,"ZONA RURAL, ZONA RURAL, CAXIAS, MA, BRASIL",-12.41631,-41.78971,"Estrada Vicinal Para Tenda Zona Rural, Seabra","12 24m 58.716s S, 41 47m 22.956s W",
MA,CAXIAS,UBS SANTA RITA,POVOADO SANTA RITA,S/N,ZONA RURAL,"POVOADO SANTA RITA, ZONA RURAL, CAXIAS, MA, BRASIL",-4.85766,-43.34606,"Travessa Santa Rita, 65600, Caxias","4 51m 27.576s S, 43 20m 45.816s W",65600
MA,CAXIAS,UBS CANGALHEIRO,RUA DO FIO,3,CANGALHEIRO,"RUA DO FIO, CANGALHEIRO, CAXIAS, MA, BRASIL",-4.90315,-43.35322,"Rua do Fio, 65600, 65603, 65609, Caxias","4 54m 11.34s S, 43 21m 11.592s W",65600
MA,CAXIAS,UBS CALDEIROES,RUA DOS CALDEIROS,661,CALDEIROES,"RUA DOS CALDEIROS, CALDEIROES, CAXIAS, MA, BRASIL",-4.86408,-43.37082,"Rua dos Caldeirões, 65607-305, Caxias","4 51m 50.688s S, 43 22m 14.952s W",65607-305
MA,CAXIAS,UBS FAZENDINHA,RUA SAO JOSE,S/N,FAZENDINHA,"RUA SAO JOSE, FAZENDINHA, CAXIAS, MA, BRASIL",-4.88648,-43.35139,"Rua São José, 65609-480, Caxias","4 53m 11.328s S, 43 21m 5.004s W",65609-480
MA,CAXIAS,UBS TREZIDELA,RUA ODORICO MENDES,600,TREZIDELA,"RUA ODORICO MENDES, TREZIDELA, CAXIAS, MA, BRASIL",-4.86775,-43.36933,"Rua Odorico Mendes, 65607-370, Caxias","4 52m 3.9s S, 43 22m 9.588s W",65607-370
MA,CAXIAS,UBS POVOADO CAXIRIMBU,POVOADO CAXIRIMBU,S/N,ZONA RURAL,"POVOADO CAXIRIMBU, ZONA RURAL, CAXIAS, MA, BRASIL",,,,,
MA,CEDRAL,U B S DE PARATI PSFSB,AV ROSEANA SARNEY,S/N,PARATI,"AV ROSEANA SARNEY, PARATI, CEDRAL, MA, BRASIL",-4.26662,-43.94045,"Avenida Roseana Sarney, 65420-000, Timbiras","4 15m 59.832s S, 43 56m 25.62s W",65420-000
MA,CEDRAL,UBS DE SAO BENTO,POVOADO DE SAO BENTO,S/N,POVOADO,"POVOADO DE SAO BENTO, POVOADO, CEDRAL, MA, BRASIL",-11.80827,-42.06658,"Estrada para Povoado de São Bento, 44990-000, Barra do Mendes","11 48m 29.772s S, 42 3m 59.688s W",44990-000
MA,CEDRAL,U B S SAO SEBASTIAO JAQUAREQUARA PSFSB,A VISCONDE PIRAJA,S/N,JACAREQUARA,"A VISCONDE PIRAJA, JACAREQUARA, CEDRAL, MA, BRASIL",-21.02431,-42.83058,"Rua Maria Alves Lima, 36520-000, Visconde do Rio Branco","21 1m 27.516s S, 42 49m 50.088s W",36520-000
MA,CEDRAL,UBS NOSSA SENHORA DA CONCEICAO,CEDRAL,S/N,CENTRO,"CEDRAL, CENTRO, CEDRAL, MA, BRASIL",-1.99764,-44.5344,Cedral,"1 59m 51.504s S, 44 32m 3.84s W",
MA,CEDRAL,HOSPITAL NOSSA SENHORA DA ASSUNCAO,AV MARIANO VICTAL DE NEGREIROS,1,CENTRO,"AV MARIANO VICTAL DE NEGREIROS, CENTRO, CEDRAL, MA, BRASIL",-1.99764,-44.53445,"Avenida Mariano Victal de Negreiros, 65260-000, Cedral","1 59m 51.504s S, 44 32m 4.02s W",65260-000
MA,CEDRAL,USB PRAIA DO OITERO,AV ROSA EVERTON,S/N,CENTRO,"AV ROSA EVERTON, CENTRO, CEDRAL, MA, BRASIL",-2.00208,-44.53648,"Rua Professor Rosa Maria & Rua José Ribamar Everton, 65260, Cedral","2 0m 7.488s S, 44 32m 11.328s W",65260
MA,CEDRAL,UBS DE SANTANINHA,POVODO DE SAO BENTO,S/N,CENTRO,"POVODO DE SAO BENTO, CENTRO, CEDRAL, MA, BRASIL",-22.89779,-43.17753,"Ladeira de São Bento, 20090-040, Rio de Janeiro","22 53m 52.044s S, 43 10m 39.108s W",20090-040
MA,CEDRAL,U B S DE PERICAUA PSFSB,RUA DOS PESCADORES,S/N,PERICAUA,"RUA DOS PESCADORES, PERICAUA, CEDRAL, MA, BRASIL",-2.71511,-42.54105,"Rua dos Pescadores, 65585-000, Paulino Neves","2 42m 54.396s S, 42 32m 27.78s W",65585-000
MA,CENTRAL DO MARANHAO,UNIDADE DE SAUDE DA FAMILIA SAO SEBASTIAO,SAO SEBASTIAO,S/N,ZONA RURAL,"SAO SEBASTIAO, ZONA RURAL, CENTRAL DO MARANHAO, MA, BRASIL",-4.4526,-47.52904,"São Sebastião, Itinga do Maranhão","4 27m 9.36s S, 47 31m 44.544s W",
MA,CENTRAL DO MARANHAO,UNIDADE DE SAUDE DA FAMILIA JOAQUIM ANTONIO,RUA DO COMERCIO,1,CENTRO,"RUA DO COMERCIO, CENTRO, CENTRAL DO MARANHAO, MA, BRASIL",-2.1963,-44.82717,"Rua do Comércio, 65267-000, Central do Maranhão","2 11m 46.68s S, 44 49m 37.812s W",65267-000
MA,CENTRAL DO MARANHAO,UNIDADE DE SAUDE DA FAMILIA MONTE CRISTO,POVOADO DE MONTE CRISTO,S/N,ZONA RURAL,"POVOADO DE MONTE CRISTO, ZONA RURAL, CENTRAL DO MARANHAO, MA, BRASIL",-2.56043,-44.19528,"Rua Monte Cristo, 65110-000, São José de Ribamar","2 33m 37.548s S, 44 11m 43.008s W",65110-000
MA,CENTRO DO GUILHERME,UNIDADE DE SAUDE VALTENIR DA SILVA ALMEIDA,RUA ANTONIO MELO,S/N,NOVO II,"RUA ANTONIO MELO, NOVO II, CENTRO DO GUILHERME, MA, BRASIL",-2.4576,-46.04022,"Rua Antônio Melo, 65288-000, Centro do Guilherme","2 27m 27.36s S, 46 2m 24.792s W",65288-000
MA,CENTRO DO GUILHERME,UNIDADE BASICA DE SAUDE TAINARA DOS SANTOS PIMENTEL,POV QUADRA 40,S/N,ZONA RURAL,"POV QUADRA 40, ZONA RURAL, CENTRO DO GUILHERME, MA, BRASIL",-2.45414,-46.04093,Centro do Guilherme,"2 27m 14.904s S, 46 2m 27.348s W",
MA,CENTRO DO GUILHERME,UNIDADE DE SAUDE CARMINA ALVES DE SOUSA,QUADRA 45,S/N,ZONA RURAL,"QUADRA 45, ZONA RURAL, CENTRO DO GUILHERME, MA, BRASIL",-2.45414,-46.04093,Centro do Guilherme,"2 27m 14.904s S, 46 2m 27.348s W",
MA,CENTRO DO GUILHERME,CENTRO DE SAUDE JOSE TORRES EVANGELISTA,RUA DO COMERCIO,S/N,CENTRO,"RUA DO COMERCIO, CENTRO, CENTRO DO GUILHERME, MA, BRASIL",-2.2323028,-46.1515221,"Rua do Comércio, Limão, Centro do Guilherme, Região Geográfica Imediata de Governador Nunes Freire, Região Geográfica Intermediária de Santa Inês-Bacabal, Maranhão, Região Nordeste, Brasil","2 13m 56.2901s S, 46 9m 5.47956s W",
MA,CENTRO NOVO DO MARANHAO,UNIDADE DE SAUDE CAMILO DA SILVA,RUA DO HOSPITAL,50,ZONA RURAL,"RUA DO HOSPITAL, ZONA RURAL, CENTRO NOVO DO MARANHAO, MA, BRASIL",-2.14373,-46.13028,"Rua da Frente do Hospital, 65299-000, Centro Novo do Maranhão","2 8m 37.428s S, 46 7m 49.008s W",65299-000
MA,CENTRO NOVO DO MARANHAO,UNIDADE BASICA DE SAUDE DA QUADRA 60,RUA PRINCIPAL,S/N,POVOADO QUADRA 60,"RUA PRINCIPAL, POVOADO QUADRA 60, CENTRO NOVO DO MARANHAO, MA, BRASIL",-2.13989,-46.12577,Centro Novo do Maranhão,"2 8m 23.604s S, 46 7m 32.772s W",
MA,CENTRO NOVO DO MARANHAO,UNIDADE BASICA DE SAUDE DO BARRO BRANCO,RUA PRINCIPAL,S/N,POVOADO BARRO BRANCO,"RUA PRINCIPAL, POVOADO BARRO BRANCO, CENTRO NOVO DO MARANHAO, MA, BRASIL",-2.14796,-46.12529,"Rua Castelo Branco, 65299-000, Centro Novo do Maranhão","2 8m 52.656s S, 46 7m 31.044s W",65299-000
MA,CENTRO NOVO DO MARANHAO,CENTRO DE SAUDE ANE RAIMUNDA,AVENIDA JK,S/N,CENTRO,"AVENIDA JK, CENTRO, CENTRO NOVO DO MARANHAO, MA, BRASIL",-2.1390462,-46.1233873,"Avenida Airton Senna, Centro Novo do Maranhão, Região Geográfica Imediata de Governador Nunes Freire, Região Geográfica Intermediária de Santa Inês-Bacabal, Maranhão, Região Nordeste, 65299-000, Brasil","2 8m 20.5663s S, 46 7m 24.1943s W",65299-000
MA,CENTRO NOVO DO MARANHAO,UNIDADE BASICA DE SAUDE DA BARREIRA VERMELHA,RUA PRINCIPAL,S/N,POVOADO BARREIRA VER,"RUA PRINCIPAL, POVOADO BARREIRA VER, CENTRO NOVO DO MARANHAO, MA, BRASIL",-2.13989,-46.12577,Centro Novo do Maranhão,"2 8m 23.604s S, 46 7m 32.772s W",
MA,CENTRO NOVO DO MARANHAO,UNIDADE DE SAUDE DO LIMAO,RUA DO COMERCIO,S/N,ZONA RURAL,"RUA DO COMERCIO, ZONA RURAL, CENTRO NOVO DO MARANHAO, MA, BRASIL",-2.14148,-46.12795,"Rua do Comércio, 65299, Centro Novo do Maranhão","2 8m 29.328s S, 46 7m 40.62s W",65299
MA,CENTRO NOVO DO MARANHAO,UNIDADE BASICA DE SAUDE DO BAIRRO DA PICARRA,AV FLORIANO PEIXOTO,S/N,PICARRA,"AV FLORIANO PEIXOTO, PICARRA, CENTRO NOVO DO MARANHAO, MA, BRASIL",-2.13373,-46.12786,"Avenida Floriano Peixoto, 65299-000, Centro Novo do Maranhão","2 8m 1.428s S, 46 7m 40.296s W",65299-000
MA,CHAPADINHA,UBSF DE MARIA JULIA,POVOADO MANGUEIRA,S/N,POVOADO,"POVOADO MANGUEIRA, POVOADO, CHAPADINHA, MA, BRASIL",-4.21713,-44.75323,"Estrada para Povoado Limeira, 65700-000, Bacabal","4 13m 1.668s S, 44 45m 11.628s W",65700-000
MA,CHAPADINHA,UBSF DA TIGELA,RUA FRANCISCO RIBEIRO AGUIAR,S/N,TIGELA,"RUA FRANCISCO RIBEIRO AGUIAR, TIGELA, CHAPADINHA, MA, BRASIL",-3.74866,-43.3567,"Rua Francisco Aguiar, Chapadinha","3 44m 55.176s S, 43 21m 24.12s W",
MA,CHAPADINHA,UBSF CAIC,RUA PROJETADA,S/N,AREAL,"RUA PROJETADA, AREAL, CHAPADINHA, MA, BRASIL",-3.54551,-43.928,"Rua Projetada & Estrada para Chapadinha, 65430, Vargem Grande","3 32m 43.836s S, 43 55m 40.8s W",65430
MA,CHAPADINHA,UBSF DE RENATO PEREIRA LIRA,TRAV COELHO NETO,S/N,TERRAS DURAS,"TRAV COELHO NETO, TERRAS DURAS, CHAPADINHA, MA, BRASIL",-3.74562,-43.36775,"Travessa Coelho Neto, 65500-000, Chapadinha","3 44m 44.232s S, 43 22m 3.9s W",65500-000
MA,CHAPADINHA,UBSF DO CORRENTE II,RUA JUSCELINO KUBITSCHERK,S/N,CORRENTE,"RUA JUSCELINO KUBITSCHERK, CORRENTE, CHAPADINHA, MA, BRASIL",-3.74408,-43.34806,"Rua Presidente Juscelino Kubitschek, 65500-000, Chapadinha","3 44m 38.688s S, 43 20m 53.016s W",65500-000
MA,CHAPADINHA,UBSF DR MOACYR BACELAR NUNES,POVOADO ALAGADICO GRANDE,S/N,POVOADO,"POVOADO ALAGADICO GRANDE, POVOADO, CHAPADINHA, MA, BRASIL",-10.39104,-37.19461,"Povoado Saco Grande, Cumbe","10 23m 27.744s S, 37 11m 40.596s W",
MA,CHAPADINHA,POSTO DE SAUDE AGUA FRIA,POVOADO AGUA FRIA,1,POVOADO AGUA FRIA,"POVOADO AGUA FRIA, POVOADO AGUA FRIA, CHAPADINHA, MA, BRASIL",-11.86733,-38.7675,Água Fria,"11 52m 2.388s S, 38 46m 3s W",
MA,CHAPADINHA,POSTO DE SAUDE DO MACENO,POVOADO MACENO,S/N,POVOADO MACENO,"POVOADO MACENO, POVOADO MACENO, CHAPADINHA, MA, BRASIL",-9.53647,-35.62504,"Povoado Pescaria, Maceió","9 32m 11.292s S, 35 37m 30.144s W",
MA,CHAPADINHA,UBSF MAGALHAES FRANCES,POVOADO MALHADA DOS FRANCESES,S/N,POVOADO,"POVOADO MALHADA DOS FRANCESES, POVOADO, CHAPADINHA, MA, BRASIL",-5.88782,-42.63124,"Rua Major Aprígio Lopes & Estrada para Povoado Baixão do Coco dos Ricardos, 64460, Água Branca","5 53m 16.152s S, 42 37m 52.464s W",64460
MA,CHAPADINHA,UBSF DO AREAL,AV JOSE SARNEY,S/N,AREAL,"AV JOSE SARNEY, AREAL, CHAPADINHA, MA, BRASIL",-3.72199,-43.36971,"Avenida José Sarney, 65500-000, Chapadinha","3 43m 19.164s S, 43 22m 10.956s W",65500-000
MA,CHAPADINHA,UBSF DO CATERPILLER,RUA DIOMEDIO VIEIRA PASSOS,25,CATERPILLER,"RUA DIOMEDIO VIEIRA PASSOS, CATERPILLER, CHAPADINHA, MA, BRASIL",-3.74476,-43.36904,"Rua Diomédio Vieira, 65500-000, Chapadinha","3 44m 41.136s S, 43 22m 8.544s W",65500-000
MA,CHAPADINHA,UBSF DR NELSON CARNEIRO,TRAVESSA DA CORRENTE,S/N,CORRENTE,"TRAVESSA DA CORRENTE, CORRENTE, CHAPADINHA, MA, BRASIL",-3.7392,-43.35367,"Travessa da Corrente, 65500-000, Chapadinha","3 44m 21.12s S, 43 21m 13.212s W",65500-000
MA,CHAPADINHA,UNIDADE BASICA DE SAUDE RECANTO DOS PASSAROS,RUA DAS ARARAS,0,RECANTO DOS PASSAROS,"RUA DAS ARARAS, RECANTO DOS PASSAROS, CHAPADINHA, MA, BRASIL",-12.53491,-55.71732,"Rua das Araras, 78890-000, Sorriso","12 32m 5.676s S, 55 43m 2.352s W",78890-000
