UF,MUNICIPIO,NOME,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,LATITUDE,LONGITUDE,ENDERECO_API,POINT,CEP,CO_CNES
ES,COLATINA,US2 SAO JOAO PEQUENO,PATRIMONIO DO MOSQUEN,S/N,SAO JOAO PEQUENO,"PATRIMONIO DO MOSQUEN, SAO JOAO PEQUENO, COLATINA, ES, BRASIL",-20.32651,-41.83251,"São João do Príncipe, Iúna","20 19m 35.436s S, 41 49m 57.036s W",,2446197
ES,COLATINA,USF JARDIM PLANALTO ALCENIR JACOB MALTA PALITO,RUA BEM ME QUER,S/N,JARDIM PLANALTO,"RUA BEM ME QUER, JARDIM PLANALTO, COLATINA, ES, BRASIL",-19.5459181,-40.6237892,"Rua Bem Me Quer, Jardim Planalto, Colatina, Região Geográfica Imediata de Colatina, Região Geográfica Intermediária de Colatina, Espírito Santo, Região Sudeste, 29701-741, Brasil","19 32m 45.3052s S, 40 37m 25.6411s W",29701-741,7735456
ES,COLATINA,PENITENCIARIA DE SEGURANCA MEDIA DE COLATINA PSMECOL,ESTRADA DE SANTA FE,100,CORREGO SANTA FE,"ESTRADA DE SANTA FE, CORREGO SANTA FE, COLATINA, ES, BRASIL",-20.82925,-41.20571,"Ponte sobre o Córrego Santa Fé, 29304, Cachoeiro de Itapemirim","20 49m 45.3s S, 41 12m 20.556s W",29304,6430090
ES,COLATINA,US1 PERPETUO SOCORRO,RUA SAO BRAZ,S/N,PERPETUO SOCORRO,"RUA SAO BRAZ, PERPETUO SOCORRO, COLATINA, ES, BRASIL",-19.5389544,-40.6283651,"Rua São Braz, Perpétuo Socorro, Colatina, Região Geográfica Imediata de Colatina, Região Geográfica Intermediária de Colatina, Espírito Santo, Região Sudeste, 29701-280, Brasil","19 32m 20.2358s S, 40 37m 42.1144s W",29701-280,0
ES,COLATINA,US1 MOACIR BROTAS,RUA JONAS SPERANDIO,S/N,MOACIR BROTAS,"RUA JONAS SPERANDIO, MOACIR BROTAS, COLATINA, ES, BRASIL",-19.54425,-40.62986,"Rua Leila Brotas, 29701-610, Colatina","19 32m 39.3s S, 40 37m 47.496s W",29701-610,0
ES,COLATINA,USF CENTRO COLATINA,RUA ADWALTER ALVES RIBEIRO,S/N,CENTRO,"RUA ADWALTER ALVES RIBEIRO, CENTRO, COLATINA, ES, BRASIL",-19.53839,-40.63093,"Rua Adwalter Ribeiro Soares, 29700, 29701, Colatina","19 32m 18.204s S, 40 37m 51.348s W",29700,0
ES,COLATINA,US2 PONTE DO PANCAS,RUA GUMERCINDO SILVA,S/N,PONTE DO PANCAS,"RUA GUMERCINDO SILVA, PONTE DO PANCAS, COLATINA, ES, BRASIL",-20.33264,-40.35464,"Rua Manoel Gilson da Silva & Ponte do Príncipe, 29157, Cariacica","20 19m 57.504s S, 40 21m 16.704s W",29157,3182878
ES,COLATINA,US2 PAUL DE GRACA ARANHA FRANCISCA TORQUATO QUEDES,RUA SILVIO LOSS,S/N,PAUL DE GRACA ARANHA,"RUA SILVIO LOSS, PAUL DE GRACA ARANHA, COLATINA, ES, BRASIL",-19.5383,-40.63981,"Rua Silvio Bandeira, 29702-825, Colatina","19 32m 17.88s S, 40 38m 23.316s W",29702-825,2446146
ES,COLATINA,US2 COLUMBIA,AVN COSTA RICA,S/N,COLUMBIA,"AVN COSTA RICA, COLUMBIA, COLATINA, ES, BRASIL",-19.5267,-40.70466,"Travessa Costa Rica, 29709, Colatina","19 31m 36.12s S, 40 42m 16.776s W",29709,2446138
ES,COLATINA,US1 SANTA MARGARIDA,AVN NEVES LIMA SOUZA,174,SANTA MARGARIDA,"AVN NEVES LIMA SOUZA, SANTA MARGARIDA, COLATINA, ES, BRASIL",-19.5252,-40.61382,"Avenida Neves Lima de Souza, 29700-785, Colatina","19 31m 30.72s S, 40 36m 49.752s W",29700-785,0
ES,COLATINA,US2 NOVO HORIZONTE ARMANDO VAGO,RUA BOM PASTOR,S/N,NOVO HORIZONTE,"RUA BOM PASTOR, NOVO HORIZONTE, COLATINA, ES, BRASIL",-19.524135,-40.6673788,"Rua Bom Pastor, Novo Horizonte, Colatina, Região Geográfica Imediata de Colatina, Região Geográfica Intermediária de Colatina, Espírito Santo, Região Sudeste, 29704-260, Brasil","19 31m 26.886s S, 40 40m 2.56368s W",29704-260,3883418
ES,COLATINA,US3 GERALDA MARIA BATISTA DOS SANTOS BELA VISTA,RUA PRINCIPAL,S/N,BELA VISTA,"RUA PRINCIPAL, BELA VISTA, COLATINA, ES, BRASIL",-18.30612,-39.94007,"Rua Bela Vista & Rua Principal, 29970, Pedro Canário","18 18m 22.032s S, 39 56m 24.252s W",29970,2446251
ES,COLATINA,US2 SAO PEDRO,RUA MARECHAL RONDON,S/N,SAO PEDRO,"RUA MARECHAL RONDON, SAO PEDRO, COLATINA, ES, BRASIL",-19.5219163,-40.6449155,"Rua Marechal Rondon, Aeroporto, Colatina, Região Geográfica Imediata de Colatina, Região Geográfica Intermediária de Colatina, Espírito Santo, Região Sudeste, 29706-447, Brasil","19 31m 18.8987s S, 40 38m 41.6958s W",29706-447,2446227
ES,COLATINA,US2 SAO JUDAS TADEU,RUA CACHOEIRO DE ITAPEMIRIM,S/N,SAO JUDAS TADEU,"RUA CACHOEIRO DE ITAPEMIRIM, SAO JUDAS TADEU, COLATINA, ES, BRASIL",-19.52149,-40.66497,"Rua Cachoeiro de Itapemirim, 29704-366, Colatina","19 31m 17.364s S, 40 39m 53.892s W",29704-366,2446200
ES,COLATINA,USF OPERARIO ANTONIO FRANCISCO DA SILVA BACURAU,PAULO RESENDE,S/N,OPERARIO,"PAULO RESENDE, OPERARIO, COLATINA, ES, BRASIL",-19.5421133,-40.6260966,"Avenida Paulo Resende, Operário, Colatina, Região Geográfica Imediata de Colatina, Região Geográfica Intermediária de Colatina, Espírito Santo, Região Sudeste, 29701-440, Brasil","19 32m 31.6079s S, 40 37m 33.9478s W",29701-440,7735227
ES,COLATINA,US2 BOAPABA ARNALDO BORGHI,RUA GABRIEL EMILIO,S/N,BOAPABA,"RUA GABRIEL EMILIO, BOAPABA, COLATINA, ES, BRASIL",-19.63477,-40.61823,"Rua Gabriel Emílio, 29705, Colatina","19 38m 5.172s S, 40 37m 5.628s W",29705,2446111
ES,COLATINA,US1 SAO JOAO GRANDE ANTONIO NUNES SIQUEIRA,SAO JOAO GRANDE,S/N,SAO JOAO GRANDE,"SAO JOAO GRANDE, SAO JOAO GRANDE, COLATINA, ES, BRASIL",-19.46909155,-40.773230170547286,"Cemitério Municipal de São João Grande, São João Grande, Colatina, Região Geográfica Imediata de Colatina, Região Geográfica Intermediária de Colatina, Espírito Santo, Região Sudeste, 29700-000, Brasil","19 28m 8.72958s S, 40 46m 23.6286s W",29700-000,0
ES,COLATINA,UBS SAO BRAZ COLATINA,R ONEZIMO FERNANDO D AVILA,60,SAO BRAZ,"R ONEZIMO FERNANDO D AVILA, SAO BRAZ, COLATINA, ES, BRASIL",-19.52731,-40.64185,"Rua Onezimo Fernandes Davila, 29703-825, Colatina","19 31m 38.316s S, 40 38m 30.66s W",29703-825,7727607
ES,COLATINA,US 1 SAO MIGUEL RENILTON GALAZZI,RUA FORTUNATA TRENTO GALAZZI,S/N,SAO MIGUEL,"RUA FORTUNATA TRENTO GALAZZI, SAO MIGUEL, COLATINA, ES, BRASIL",-19.51948,-40.63963,"Rua Fortunato Piccin, 29703, 29709, Colatina","19 31m 10.128s S, 40 38m 22.668s W",29703,7792107
ES,COLATINA,US2 MARIA DAS GRACAS ANTONIO PANCIERE,TRAVAESSA ANTONIO ZAGO,S/N,MARIA DAS GRACAS,"TRAVAESSA ANTONIO ZAGO, MARIA DAS GRACAS, COLATINA, ES, BRASIL",-19.51402,-40.61988,"Travessa Antônio Zago, 29705-080, Colatina","19 30m 50.472s S, 40 37m 11.568s W",29705-080,2446308
ES,COLATINA,CENTRO DE DETENCAO PROVISORIA DE COLATINA CDPCOL,CORREGO SANTA FE,S/N,SANTA FE,"CORREGO SANTA FE, SANTA FE, COLATINA, ES, BRASIL",-19.2156608,-40.4493004,"Córrego Bolívia, Sítio Santa Fé, Governador Lindenberg, Região Geográfica Imediata de Colatina, Região Geográfica Intermediária de Colatina, Espírito Santo, Região Sudeste, 29720-000, Brasil","19 12m 56.3789s S, 40 26m 57.4814s W",29720-000,9002081
ES,COLATINA,US2 CARLOS GERMANO NAUMANN ULDERICO GIACOMIN,RUA ATILIO MORELATO,S/N,CARLOS GERM NAUMANN,"RUA ATILIO MORELATO, CARLOS GERM NAUMANN, COLATINA, ES, BRASIL",-19.49192,-40.66671,"Rua C, 29701-140, Colatina","19 29m 30.912s S, 40 40m 0.156s W",29701-140,2446340
ES,COLATINA,US1 15 DE OUTUBRO,RUA AMIL LOURENCO,S/N,15 DE OUTUBRO,"RUA AMIL LOURENCO, 15 DE OUTUBRO, COLATINA, ES, BRASIL",-19.4808,-40.68019,"Rua Amil Lourenço, Colatina","19 28m 50.88s S, 40 40m 48.684s W",,0
ES,COLATINA,UBS SAO SILVANO SILAS DE ALMEIDA REIS,RUA JACINTO BASSETTI,69,SAO SILVANO,"RUA JACINTO BASSETTI, SAO SILVANO, COLATINA, ES, BRASIL",-19.52297,-40.63859,"Rua Jacinto Bassetti, 29703, Colatina","19 31m 22.692s S, 40 38m 18.924s W",29703,2446359
ES,COLATINA,US2 NOSSA SENHORA APARECIDA LUIZ JOSE LOURENCO,RUA AMALIA ALVINA JARJURA,S/N,APARECIDA,"RUA AMALIA ALVINA JARJURA, APARECIDA, COLATINA, ES, BRASIL",-19.52628,-40.63879,"Rua Amália A. Jarjura, 29703-638, Colatina","19 31m 34.608s S, 40 38m 19.644s W",29703-638,6893775
ES,COLATINA,US2 ITAPINA ALCIDES INACIO,RUA ELIZA CASTIGLIONE ROSA,S/N,ITAPINA,"RUA ELIZA CASTIGLIONE ROSA, ITAPINA, COLATINA, ES, BRASIL",-19.53457,-40.82163,"Rua Eliza Castiglioni Rosa, 29705, Colatina","19 32m 4.452s S, 40 49m 17.868s W",29705,2446294
ES,COLATINA,USF VILA REAL MARIA DA PENHA ELIAS MIGUEL,R ADELINA SPELTA,S/N,VILA REAL,"R ADELINA SPELTA, VILA REAL, COLATINA, ES, BRASIL",-19.5197577,-40.6469699,"Rua Adelina Spelta, Vila Real, Colatina, Região Geográfica Imediata de Colatina, Região Geográfica Intermediária de Colatina, Espírito Santo, Região Sudeste, 29706-807, Brasil","19 31m 11.1277s S, 40 38m 49.0916s W",29706-807,0
ES,COLATINA,US2 BAUNILHA ROMULO ROCHA,RUA AILSON CAMPOSTRINI,S/N,BAUNILHA,"RUA AILSON CAMPOSTRINI, BAUNILHA, COLATINA, ES, BRASIL",-19.57079,-40.5051,"Rua Aílson Campostrini, 29705, Colatina","19 34m 14.844s S, 40 30m 18.36s W",29705,2446243
ES,COLATINA,US2 HONORIO FRAGA CONEGO GEHARD MEYERS,RUA ANTONIO PERUTTI,S/N,HONORIO FRAGA,"RUA ANTONIO PERUTTI, HONORIO FRAGA, COLATINA, ES, BRASIL",-19.52942,-40.66531,"Rua Antônio Barbarioli, Colatina","19 31m 45.912s S, 40 39m 55.116s W",,2446286
ES,COLATINA,US1 N SRA DA PENHA,RUA EUCLIDES GUAITOLINE,225,N SRA DA PENHA,"RUA EUCLIDES GUAITOLINE, N SRA DA PENHA, COLATINA, ES, BRASIL",-19.51929,-40.65223,"Rua Euclides Guaitolini, 29704-015, Colatina","19 31m 9.444s S, 40 39m 8.028s W",29704-015,0
ES,COLATINA,CASA DA MULHER DE COLATINA,RUA GERMANO NAUMANN FILHO,323,CENTRO,"RUA GERMANO NAUMANN FILHO, CENTRO, COLATINA, ES, BRASIL",-19.5351,-40.63209000000001,"Rua Germano Naumann Filho, 29700-030, Colatina","19 32m 6.36s S, 40 37m 55.524s W",29700-030,6970389
ES,COLATINA,CENTRO PRISIONAL FEMININO DE COLATINA CPFCOL,CORREGO SANTA FE,S/N,SANTA FE,"CORREGO SANTA FE, SANTA FE, COLATINA, ES, BRASIL",-19.2156608,-40.4493004,"Córrego Bolívia, Sítio Santa Fé, Governador Lindenberg, Região Geográfica Imediata de Colatina, Região Geográfica Intermediária de Colatina, Espírito Santo, Região Sudeste, 29720-000, Brasil","19 12m 56.3789s S, 40 26m 57.4814s W",29720-000,7997604
ES,COLATINA,UNIDADE DE SAUDE DA FAMILIA NESTOR FERREIRA VICENTE SUELLA,AVENIDA JONAS BARCELLOS,S/N,VICENTE SUELLA,"AVENIDA JONAS BARCELLOS, VICENTE SUELLA, COLATINA, ES, BRASIL",-19.5277,-40.66667,"Rua Jonas Taumaturgo Rocha, 29704-420, Colatina","19 31m 39.72s S, 40 40m 0.012s W",29704-420,0
ES,COLATINA,US1 RETA GRANDE SEBASTIAO FRANCISCO OLIVEIRA,RUA PRINCIPAL,S/N,RETA GRANDE,"RUA PRINCIPAL, RETA GRANDE, COLATINA, ES, BRASIL",-19.31062,-40.68704,"Rua Principal, 29705, Colatina","19 18m 38.232s S, 40 41m 13.344s W",29705,2446162
ES,CONCEICAO DA BARRA,UNIDADE DE SAUDE DA FAMILIA DE ITAUNAS,RUA EVANDRO RODRIGUES BARCELLOS,S/N,CENTRO,"RUA EVANDRO RODRIGUES BARCELLOS, CENTRO, CONCEICAO DA BARRA, ES, BRASIL",-18.57519,-39.74005,"Rua Centro Educacional, 29960-000, Conceição da Barra","18 34m 30.684s S, 39 44m 24.18s W",29960-000,2483874
ES,CONCEICAO DA BARRA,UNIDADE DE SAUDE DA FAMILIA DO MARCILIO DIAS,RUA JATOBA,S/N,FLORESTA,"RUA JATOBA, FLORESTA, CONCEICAO DA BARRA, ES, BRASIL",-18.13011,-40.36824,"Rua Conceição da Barra, 29890-000, Montanha","18 7m 48.396s S, 40 22m 5.664s W",29890-000,2483823
ES,CONCEICAO DA BARRA,UNIDADE DE SAUDE DA FAMILIA DA VILA DOS PESCADORES,AVENIDA JONES DOS SANTOS NEVES,528,CENTRO,"AVENIDA JONES DOS SANTOS NEVES, CENTRO, CONCEICAO DA BARRA, ES, BRASIL",-18.75779,-40.89179,"Avenida Jones dos Santos Neves, 29800, Barra de São Francisco","18 45m 28.044s S, 40 53m 30.444s W",29800,2769964
ES,CONCEICAO DA BARRA,UNIDADE DE SAUDE DA FAMILIA DA COBRAICE,AV OSCAR DE SA MOTTA,S/N,SEDE,"AV OSCAR DE SA MOTTA, SEDE, CONCEICAO DA BARRA, ES, BRASIL",-18.42296,-39.93554,"Rua Oscar Sá Motta, 29967-000, Conceição da Barra","18 25m 22.656s S, 39 56m 7.944s W",29967-000,2483912
ES,CONCEICAO DA BARRA,UNIDADE DE SAUDE DA FAMILIA DE SANTANA,RUA ITAUNAS,S/N,NOVO HORIZONTE,"RUA ITAUNAS, NOVO HORIZONTE, CONCEICAO DA BARRA, ES, BRASIL",-18.5675647,-39.7527648,"Rua Itaúnas, Novo Horizonte, Conceição da Barra, Região Geográfica Imediata de São Mateus, Região Geográfica Intermediária de São Mateus, Espírito Santo, Região Sudeste, Brasil","18 34m 3.23292s S, 39 45m 9.95328s W",,2483866
ES,CONCEICAO DA BARRA,UNIDADE DE SAUDE DA FAMILIA DE BRACO DO RIO I,RUA ANTONIA SIMOES DE ALMEIDA,S/N,CENTRO,"RUA ANTONIA SIMOES DE ALMEIDA, CENTRO, CONCEICAO DA BARRA, ES, BRASIL",-18.4308813,-39.931215,"Rua Antônia Simões de Almeida, Centro, Cobraice, Braço do Rio, Conceição da Barra, Região Geográfica Imediata de São Mateus, Região Geográfica Intermediária de São Mateus, Espírito Santo, Região Sudeste, 29967-000, Brasil","18 25m 51.1727s S, 39 55m 52.374s W",29967-000,8012822
ES,CONCEICAO DA BARRA,UNIDADE DE SAUDE DA FAMILIA DE SAYONARA,AVENIDA FRANCISCO DALLA BERNADINA,S/N,VILA SAYONARA,"AVENIDA FRANCISCO DALLA BERNADINA, VILA SAYONARA, CONCEICAO DA BARRA, ES, BRASIL",-20.37508,-40.35016,"Avenida Conceição da Barra, Vila Velha","20 22m 30.288s S, 40 21m 0.576s W",,2483890
ES,CONCEICAO DA BARRA,UNIDADE DE SAUDE DA FAMILIA DO CENTRO,RUA VINTE TRES DE MAIO,21,CENTRO,"RUA VINTE TRES DE MAIO, CENTRO, CONCEICAO DA BARRA, ES, BRASIL",-18.59448,-39.73253,"Rua Vinte e Três de Maio, 29960-000, Conceição da Barra","18 35m 40.128s S, 39 43m 57.108s W",29960-000,9151435
ES,CONCEICAO DA BARRA,UNIDADE DE SAUDE DA FAMILIA DE BRACO DO RIO II,RUA DAVIOZIAS,64,ALOIZIO,"RUA DAVIOZIAS, ALOIZIO, CONCEICAO DA BARRA, ES, BRASIL",-18.13011,-40.36824,"Rua Conceição da Barra, 29890-000, Montanha","18 7m 48.396s S, 40 22m 5.664s W",29890-000,7198639
ES,CONCEICAO DA BARRA,UNIDADE DE SAUDE DE BRACO DO RIO,AV ANTONIA SIMOES DE ALMEIDA,S/N,CENTRO,"AV ANTONIA SIMOES DE ALMEIDA, CENTRO, CONCEICAO DA BARRA, ES, BRASIL",-18.42866,-39.93378,"Rua Antônia Simões de Almeida, 29967-000, Conceição da Barra","18 25m 43.176s S, 39 56m 1.608s W",29967-000,2483904
ES,CONCEICAO DO CASTELO,UNIDADE BASICA DE SAUDE MATA FRIA,MATA FRIA,S/N,ZONA RURAL,"MATA FRIA, ZONA RURAL, CONCEICAO DO CASTELO, ES, BRASIL",-20.36325,-41.25022,Conceição do Castelo,"20 21m 47.7s S, 41 15m 0.792s W",,3123448
ES,CONCEICAO DO CASTELO,UNIDADE BASICA DE SAUDE MONFORTE FRIO,MONFORTE FRIO,S/N,ZONA RURAL,"MONFORTE FRIO, ZONA RURAL, CONCEICAO DO CASTELO, ES, BRASIL",-20.41761,-41.27622,"Ponte sobre o Ribeirão Máo Forte Frio Forte, 29370-000, Conceição do Castelo","20 25m 3.396s S, 41 16m 34.392s W",29370-000,3123456
ES,CONCEICAO DO CASTELO,UNIDADE BASICA DE SAUDE ADILA DE ALMEIDA,RUA RAFAELA BERNABE PIZZOL,S/N,NICOLAU DE VARGAS E,"RUA RAFAELA BERNABE PIZZOL, NICOLAU DE VARGAS E, CONCEICAO DO CASTELO, ES, BRASIL",-20.36416,-41.24332,"Rua Rafaela Bernabé Pizzol, 29370-000, Conceição do Castelo","20 21m 50.976s S, 41 14m 35.952s W",29370-000,6045987
ES,CONCEICAO DO CASTELO,UNIDADE BASICA DE SAUDE SANTO ANTONIO DO AREIAO,SANTO ANTONIO DO AREAO,S/N,ZONA RURAL,"SANTO ANTONIO DO AREAO, ZONA RURAL, CONCEICAO DO CASTELO, ES, BRASIL",-20.35891,-41.2509,"Rua Santo Antônio, 29370-000, Conceição do Castelo","20 21m 32.076s S, 41 15m 3.24s W",29370-000,3123413
ES,DIVINO DE SAO LOURENCO,US DA FAMILIA DO PATRIMONIO DA PENHA,RUA PRINCIPAL,S/N,PATRIMONIO DA PENHA,"RUA PRINCIPAL, PATRIMONIO DA PENHA, DIVINO DE SAO LOURENCO, ES, BRASIL",-20.62014,-41.68512,"Rua Principal, 29590-000, Divino de São Lourenço","20 37m 12.504s S, 41 41m 6.432s W",29590-000,2447363
ES,DIVINO DE SAO LOURENCO,UNIDADE DE SAUDE DA FLORESTA,CORREGO DA FLORESTA,S/N,ZONA RURAL,"CORREGO DA FLORESTA, ZONA RURAL, DIVINO DE SAO LOURENCO, ES, BRASIL",-20.62082,-41.68532,Divino de São Lourenço,"20 37m 14.952s S, 41 41m 7.152s W",,9651934
ES,DIVINO DE SAO LOURENCO,US DIVINO SAO LOURENCO PSF,RUA FRANCISCO GOMES DA CUNHA,30,CENTRO,"RUA FRANCISCO GOMES DA CUNHA, CENTRO, DIVINO DE SAO LOURENCO, ES, BRASIL",-20.6211668,-41.6854213,"Rua Francisco Gomes da Cunha, Centro, Divino de São Lourenço, Região Geográfica Imediata de Alegre, Região Geográfica Intermediária de Cachoeiro de Itapemirim, Espírito Santo, Região Sudeste, Brasil","20 37m 16.2005s S, 41 41m 7.51668s W",,2447355
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE ADOLPHO PIZZOL,BARCELOS DISTRITO DE ARACE ZONA RURAL,S/N,BARCELOS,"BARCELOS DISTRITO DE ARACE ZONA RURAL, BARCELOS, DOMINGOS MARTINS, ES, BRASIL",-21.04384,-40.83033,"Rua Manoel Barcelos & Avenida Domingos Martins, 29345, Marataízes","21 2m 37.824s S, 40 49m 49.188s W",29345,2546760
ES,DOMINGOS MARTINS,POSTO DE ATENDIMENTO FAZENDA GERMANO SCHWANZ,VILA,S/N,MELGACO,"VILA, MELGACO, DOMINGOS MARTINS, ES, BRASIL",-20.1872466,-40.76155960000001,"Melgaço, Domingos Martins, Região Geográfica Imediata de Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá, Região Geográfica Intermediária de Vitória, Espírito Santo, Região Sudeste, 29276-000, Brasil","20 11m 14.0878s S, 40 45m 41.6146s W",29276-000,0
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE DA FAMILIA DE PARAJU,RUA CELIO PITANGA PINTO,S/N,PARAJU,"RUA CELIO PITANGA PINTO, PARAJU, DOMINGOS MARTINS, ES, BRASIL",-20.316602300000003,-40.8046536,"Rua Celio Pitanga Pinto, Sítio Agricultor Gilberto Feigl, Paraju, Domingos Martins, Região Geográfica Imediata de Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá, Região Geográfica Intermediária de Vitória, Espírito Santo, Região Sudeste, 29273-000, Brasil","20 18m 59.7683s S, 40 48m 16.753s W",29273-000,2403439
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE DE ALTO PARAJU,VILA DE ALTO PARAJU,S/N,PARAJU,"VILA DE ALTO PARAJU, PARAJU, DOMINGOS MARTINS, ES, BRASIL",-20.3169,-40.80537,"Paraju, Domingos Martins","20 19m 0.84s S, 40 48m 19.332s W",,0
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE JOAQUIM TESCH,RUA PRINCIPAL,S/N,PONTO ALTO,"RUA PRINCIPAL, PONTO ALTO, DOMINGOS MARTINS, ES, BRASIL",-20.28555,-40.81755,"Rua Principal, 29260-000, Domingos Martins","20 17m 7.98s S, 40 49m 3.18s W",29260-000,0
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE JARDEL HAESE,ESTRADA PARA MELGACO DE CIMA,S/N,MELGACO,"ESTRADA PARA MELGACO DE CIMA, MELGACO, DOMINGOS MARTINS, ES, BRASIL",-20.18692,-40.76152,"Estrada para Santa Leopoldina, 29276-000, Domingos Martins","20 11m 12.912s S, 40 45m 41.472s W",29276-000,0
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE LEONOR GOMES CAMPOS,RUA JOANITO CAMPOS,S/N,SANTA ISABEL,"RUA JOANITO CAMPOS, SANTA ISABEL, DOMINGOS MARTINS, ES, BRASIL",-20.3819738,-40.6246198,"Rua Joanito Campos, Isabel, Domingos Martins, Região Geográfica Imediata de Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá, Região Geográfica Intermediária de Vitória, Espírito Santo, Região Sudeste, 29263-000, Brasil","20 22m 55.1057s S, 40 37m 28.6313s W",29263-000,0
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE DA FAMILIA DE PEDRA AZUL,RUA IMIGRANTE,S/N,DISTRITO DE ARACE,"RUA IMIGRANTE, DISTRITO DE ARACE, DOMINGOS MARTINS, ES, BRASIL",-20.62097,-41.68539000000001,"Rua Domingos Martins, 29590-000, Divino de São Lourenço","20 37m 15.492s S, 41 41m 7.404s W",29590-000,2403560
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE DE MELGACO,VILA DE MELGACO DE CIMA,S/N,MELGACO,"VILA DE MELGACO DE CIMA, MELGACO, DOMINGOS MARTINS, ES, BRASIL",-18.75415,-40.88925,"Rua Alceu Melgado, 29800-000, Barra de São Francisco","18 45m 14.94s S, 40 53m 21.3s W",29800-000,2403420
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE DE SAO RAFAEL,ESTRADA PRINCIPAL,S/N,TIJUCO PRETO,"ESTRADA PRINCIPAL, TIJUCO PRETO, DOMINGOS MARTINS, ES, BRASIL",-20.2778,-40.8175,"Rua Principal, 29260-000, Domingos Martins","20 16m 40.08s S, 40 49m 3s W",29260-000,0
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE DE PONTO ALTO,AUGUSTO JOESE,S/N,PONTO ALTO,"AUGUSTO JOESE, PONTO ALTO, DOMINGOS MARTINS, ES, BRASIL",-20.28734,-40.8154,"Rua Augusto Goese, 29260-000, Domingos Martins","20 17m 14.424s S, 40 48m 55.44s W",29260-000,2403544
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE DE ALTO TIJUCO PRETO,ALTO TIJUCO PRETO ZONA RURAL,S/N,TIJUCO PRETO,"ALTO TIJUCO PRETO ZONA RURAL, TIJUCO PRETO, DOMINGOS MARTINS, ES, BRASIL",-20.26357,-40.93804,Empef Alto Tijuco Preto,"20 15m 48.852s S, 40 56m 16.944s W",,0
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE ARGEU EWALD,AV PRESIDENTE VARGAS,865,CENTRO,"AV PRESIDENTE VARGAS, CENTRO, DOMINGOS MARTINS, ES, BRASIL",-20.362383800000003,-40.65915,"Avenida Presidente Vargas, Centro, Domingos Martins, Região Geográfica Imediata de Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá, Região Geográfica Intermediária de Vitória, Espírito Santo, Região Sudeste, 29263-000, Brasil","20 21m 44.5817s S, 40 39m 32.94s W",29263-000,2403552
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE PAUL VOLGT,SAO PAULO DO ARACE ZONA RURAL,S/N,ARACE,"SAO PAULO DO ARACE ZONA RURAL, ARACE, DOMINGOS MARTINS, ES, BRASIL",-20.37849,-41.0332,"Aracê, Domingos Martins","20 22m 42.564s S, 41 1m 59.52s W",,2403587
ES,DOMINGOS MARTINS,CENTRO MUNICIPAL DE SAUDE DR HUMBERTO SALEME DO VALLE,EDUARDO SCHNEIDER,27,CENTRO,"EDUARDO SCHNEIDER, CENTRO, DOMINGOS MARTINS, ES, BRASIL",-20.3594615,-40.6595126,"Rua Eduardo Schneider Segundo, Centro, Domingos Martins, Região Geográfica Imediata de Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá, Região Geográfica Intermediária de Vitória, Espírito Santo, Região Sudeste, 29263-000, Brasil","20 21m 34.0614s S, 40 39m 34.2454s W",29263-000,2403129
ES,DOMINGOS MARTINS,UNIDADE DE SAUDE DE TIJUCO PRETO,RUA PRINCIPAL,S/N,TIJUCO PRETO,"RUA PRINCIPAL, TIJUCO PRETO, DOMINGOS MARTINS, ES, BRASIL",-20.2778,-40.8175,"Rua Principal, 29260-000, Domingos Martins","20 16m 40.08s S, 40 49m 3s W",29260-000,2403595
ES,DOMINGOS MARTINS,CLINICA ODONTOLOGICA SEDE,RUA BERNARDINO MONTEIRO,178,CENTRO,"RUA BERNARDINO MONTEIRO, CENTRO, DOMINGOS MARTINS, ES, BRASIL",-20.3594387,-40.6592766,"Rua Bernardino Monteiro, Centro, Domingos Martins, Região Geográfica Imediata de Afonso Cláudio - Venda Nova do Imigrante - Santa Maria de Jetibá, Região Geográfica Intermediária de Vitória, Espírito Santo, Região Sudeste, 29263-000, Brasil","20 21m 33.9793s S, 40 39m 33.3958s W",29263-000,9899820
