UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
SP,IBIUNA,POSTO DE SAUDE VARGEM DO SALTO,RODOVIA JULIO DAL FABBRO KM 13,S/N,VARGEM DO SALTO,"RODOVIA JULIO DAL FABBRO KM 13, VARGEM DO SALTO, IBIUNA, SP, BRASIL",,,,
SP,IBIUNA,POSTO DE SAUDE RECREIO,ESTRADA MUNICIPAL,S/N,RECREIO,"ESTRADA MUNICIPAL, RECREIO, IBIUNA, SP, BRASIL",,,,
SP,IBIUNA,CENTRO DE SAUDE II DR ARCY BANDEIRA IBIUNA SP,AVENIDA SAO SEBASTIAO,369,CENTRO,"AVENIDA SAO SEBASTIAO, CENTRO, IBIUNA, SP, BRASIL",,,,
SP,ICEM,CENTRO DE DETENCAO PROVISORIA MARCOS A RAYSARO DE ICEM,BR 153 KM 13,S/N,ZONA RURAL,"BR 153 KM 13, ZONA RURAL, ICEM, SP, BRASIL",,,,
SP,ICEM,ESF II DE ICEM,AVENIDA HORACIO BORGES DA SILVEIRA,542,CENTRO,"AVENIDA HORACIO BORGES DA SILVEIRA, CENTRO, ICEM, SP, BRASIL",,,,
SP,ICEM,CS DE ICEM,AV HORACIO BORGES DA SILVEIRA,475,CENTRO,"AV HORACIO BORGES DA SILVEIRA, CENTRO, ICEM, SP, BRASIL",,,,
SP,ICEM,ESF DE ICEM,RUA MILITAO BATISTA DO CARMO,560,IRMAOS TERRUGGI,"RUA MILITAO BATISTA DO CARMO, IRMAOS TERRUGGI, ICEM, SP, BRASIL",,,,
SP,IEPE,CENTRO DE SAUDE II IEPE,RUA SAO PAULO,74,CENTRO,"RUA SAO PAULO, CENTRO, IEPE, SP, BRASIL",,,,
SP,IEPE,ESTRATEGIA SAUDE DA FAMILIA EDMUNDO DE OLIVEIRA,RUA MINAS GERAIS,1221,CENTRO,"RUA MINAS GERAIS, CENTRO, IEPE, SP, BRASIL",,,,
SP,IEPE,ESTRATEGIA SAUDE DA FAMILIA PEDRO ALVES DE LIMA,RUA RIO GRANDE DO SUL,415,CENTRO,"RUA RIO GRANDE DO SUL, CENTRO, IEPE, SP, BRASIL",,,,
SP,IEPE,ESTRATEGIA SAUDE DA FAMILIA BENEDITA GOMES DA SILVA,RUA TERESA GERONIMO MAGID,385,JULIA DE ALMEIDA RAM,"RUA TERESA GERONIMO MAGID, JULIA DE ALMEIDA RAM, IEPE, SP, BRASIL",,,,
SP,IGARACU DO TIETE,CENTRO DE SAUDE III DE IGARACU DO TIETE,RUA FERNANDO JATOBA,352,CENTRO,"RUA FERNANDO JATOBA, CENTRO, IGARACU DO TIETE, SP, BRASIL",,,,
SP,IGARACU DO TIETE,PAS LUIZ ANTONIO IZEPPE IGARACU DO TIETE,RUA LUIZ A AULLO,S/N,CECAP,"RUA LUIZ A AULLO, CECAP, IGARACU DO TIETE, SP, BRASIL",,,,
SP,IGARACU DO TIETE,PAS PEDRO ABILE IGARACU DO TIETE,RUA JOAO ORTIGOSA,372,COHAB,"RUA JOAO ORTIGOSA, COHAB, IGARACU DO TIETE, SP, BRASIL",,,,
SP,IGARACU DO TIETE,PAS ADMA ARIK RAYES IGARACU TIETE,RUA HERCULES PERACOLI,63,VILA MANOEL RAYAS,"RUA HERCULES PERACOLI, VILA MANOEL RAYAS, IGARACU DO TIETE, SP, BRASIL",,,,
SP,IGARAPAVA,ESF VALDA MARIA DOS SANTOS SOUZA,RUA MARIA JOSE PRADO SOARES 175,S/N,MEIBAL TERRA,"RUA MARIA JOSE PRADO SOARES 175, MEIBAL TERRA, IGARAPAVA, SP, BRASIL",,,,
SP,IGARAPAVA,ESF EVARISTO RODRIGUES NUNES,RUA MANOEL PIGNATTI,339,EVARISTO R NUNES,"RUA MANOEL PIGNATTI, EVARISTO R NUNES, IGARAPAVA, SP, BRASIL",,,,
SP,IGARAPAVA,ESF WALDIR DIB MATTAR,RUA ANTONIA BORTOLETO,935,WALDIR DIB MATTAR,"RUA ANTONIA BORTOLETO, WALDIR DIB MATTAR, IGARAPAVA, SP, BRASIL",,,,
SP,IGARAPAVA,EAP SALDANHA MARINHO,RUA SALDANHA MARINHO,930,CENTRO,"RUA SALDANHA MARINHO, CENTRO, IGARAPAVA, SP, BRASIL",,,,
SP,IGARAPAVA,ESF CENTRAL,RUA CAPITAO VITORIANO MACHADO,490,CENTRO,"RUA CAPITAO VITORIANO MACHADO, CENTRO, IGARAPAVA, SP, BRASIL",,,,
SP,IGARAPAVA,ESF VILA GOMES,RUA PACIFICO PINHEIRO,9,VILA GOMES,"RUA PACIFICO PINHEIRO, VILA GOMES, IGARAPAVA, SP, BRASIL",,,,
SP,IGARAPAVA,ESF SAUDADE,AVENIDA 22 DE MAIO,1,CENTRO,"AVENIDA 22 DE MAIO, CENTRO, IGARAPAVA, SP, BRASIL",,,,
SP,IGARATA,UNIDADE MISTA DE SAUDE ANTONIA RAMOS PRIANTI,AVENIDA BENEDITO RODRIGUES DE FREITAS,300,CENTRO,"AVENIDA BENEDITO RODRIGUES DE FREITAS, CENTRO, IGARATA, SP, BRASIL",,,,
SP,IGARATA,ESF II CENTRO,RUA JOSE MENDES DE SOUZA,20,CENTRO,"RUA JOSE MENDES DE SOUZA, CENTRO, IGARATA, SP, BRASIL",,,,
SP,IGARATA,ESF I DORIS LANZONI,RUA JOSE MENDES DE SOUZA,20,CENTRO,"RUA JOSE MENDES DE SOUZA, CENTRO, IGARATA, SP, BRASIL",,,,
SP,IGUAPE,UNIDADE DE ESF III BARRA DO RIBEIRA IGUAPE,AV NOSSA SENHORA GUARDALUPE,S/N,BARRA DO RIBEIRA,"AV NOSSA SENHORA GUARDALUPE, BARRA DO RIBEIRA, IGUAPE, SP, BRASIL",,,,
SP,IGUAPE,ESTRATEGIA SAUDE DA FAMILIA ROCIO CENTRAL,RUA NOEL JUSTO,S/N,ROCIO,"RUA NOEL JUSTO, ROCIO, IGUAPE, SP, BRASIL",,,,
SP,IGUAPE,UNIDADE MISTA DE IGUAPE,RUA DOS ESTUDANTES,40,CENTRO,"RUA DOS ESTUDANTES, CENTRO, IGUAPE, SP, BRASIL",,,,
SP,IGUAPE,UNIDADE DE ESF I JAIRE IGUAPE,ESTRADA DO JAIRE,S/N,JAIRE,"ESTRADA DO JAIRE, JAIRE, IGUAPE, SP, BRASIL",,,,
SP,IGUAPE,ESF ROCIO AEROPORTO,AVENIDA AEROPORTO,S/N,ROCIO,"AVENIDA AEROPORTO, ROCIO, IGUAPE, SP, BRASIL",,,,
SP,IGUAPE,UNIDADE DE ESF II ITIMIRIN IGUAPE,RODOVIA CASEMIRO TEIXEIRA KM 17,S/N,ITIMIRIN,"RODOVIA CASEMIRO TEIXEIRA KM 17, ITIMIRIN, IGUAPE, SP, BRASIL",,,,
SP,IGUAPE,UNIDADE DE ESF IV BAIRRO DO ICAPARA,AV HERMANO GOUTHARD,1091,ICAPARA,"AV HERMANO GOUTHARD, ICAPARA, IGUAPE, SP, BRASIL",,,,
SP,IGUAPE,UBS JOSE CARLOS MARTINS RIBEIRO,RUA PAPA JOAO XVIII,S/N,CENTRO,"RUA PAPA JOAO XVIII, CENTRO, IGUAPE, SP, BRASIL",,,,
SP,IGUAPE,ESF ROCIO AREIA BRANCA,RUA PEDRA BRANCA,99,ROCIO,"RUA PEDRA BRANCA, ROCIO, IGUAPE, SP, BRASIL",,,,
SP,ILHABELA,CS III DE ILHABELA,RUA SAO BENEDITO,151,CENTRO,"RUA SAO BENEDITO, CENTRO, ILHABELA, SP, BRASIL",,,,
SP,ILHABELA,UBS ALTO DA BARRA VELHA ILHABELA,RUA DA CACHOEIRA,89,BARRA VELHA,"RUA DA CACHOEIRA, BARRA VELHA, ILHABELA, SP, BRASIL",,,,
SP,ILHABELA,UBS PEREQUE ILHABELA,RUA CAROLINA VANDERSTAPPEN,285,PEREQUE,"RUA CAROLINA VANDERSTAPPEN, PEREQUE, ILHABELA, SP, BRASIL",,,,
SP,ILHABELA,UBS AGUA BRANCA,AV CEL FARIA LIMA,1435,AGUA BRANCA,"AV CEL FARIA LIMA, AGUA BRANCA, ILHABELA, SP, BRASIL",,,,
SP,ILHABELA,CENTRO DE ESPECIALIDADE DE ILHABELA,RUA PADRE BRONISLAU CHERECK,15,CENTRO,"RUA PADRE BRONISLAU CHERECK, CENTRO, ILHABELA, SP, BRASIL",,,,
SP,ILHABELA,UBS ITAQUANDUBA ILHABELA,AVDOS BANDEIRANTES,230,ITAQUANDUBA,"AVDOS BANDEIRANTES, ITAQUANDUBA, ILHABELA, SP, BRASIL",,,,
SP,ILHABELA,UBS COSTA SUL I ILHABELA,AV RIACHUELO,6311,PRAIA GRANDE,"AV RIACHUELO, PRAIA GRANDE, ILHABELA, SP, BRASIL",,,,
SP,ILHABELA,UBS BARRA VELHA ILHABELA,RUA BENEDITO DOS ANJOS SAMPAIO,225,BARRA VELHA,"RUA BENEDITO DOS ANJOS SAMPAIO, BARRA VELHA, ILHABELA, SP, BRASIL",,,,
SP,ILHABELA,UBS ARMACAO ILHABELA,RUA PERIMETRAL NORTE,4900,ARMACAO,"RUA PERIMETRAL NORTE, ARMACAO, ILHABELA, SP, BRASIL",,,,
SP,ILHABELA,PAS BONETE ILHABELA,RUA BONETE,S/N,BONETE,"RUA BONETE, BONETE, ILHABELA, SP, BRASIL",,,,
SP,ILHA COMPRIDA,UNIDADE DE PSF II NORTE MEU RECANTO ILHA COMPRIDA,RUA IGUAPE,271,MEU RECANTO,"RUA IGUAPE, MEU RECANTO, ILHA COMPRIDA, SP, BRASIL",,,,
SP,ILHA COMPRIDA,CASA DO ADOLESCENTE ESPACO ILHA JOVEM,AVENIDA BEIRA MAR,11400,BALNEARIO ICARAI,"AVENIDA BEIRA MAR, BALNEARIO ICARAI, ILHA COMPRIDA, SP, BRASIL",,,,
SP,ILHA COMPRIDA,UNIDADE DE PSF IV DORALICE RIBEIRO BUZZATO,MARGINAL CANDAPUI NORTE,1540,MEU RECANTO,"MARGINAL CANDAPUI NORTE, MEU RECANTO, ILHA COMPRIDA, SP, BRASIL",,,,
SP,ILHA COMPRIDA,URA PEDRO SANTANA DA COSTA ILHA COMPRIDA,AVN SAO PAULO,S/N,ADRIANA,"AVN SAO PAULO, ADRIANA, ILHA COMPRIDA, SP, BRASIL",,,,
SP,ILHA COMPRIDA,UNIDADE DE PSF III CENTRO DR EDINEI RODRIGUES ILHA COMPRIDA,RUA NICE,585,BALNEARIO MONTE CARL,"RUA NICE, BALNEARIO MONTE CARL, ILHA COMPRIDA, SP, BRASIL",,,,
SP,ILHA COMPRIDA,UNIDADE DE PSF V PIERFILIPPO MAGOZZI,RUA HENRIQUE ROMANO,545,ARACA,"RUA HENRIQUE ROMANO, ARACA, ILHA COMPRIDA, SP, BRASIL",,,,
SP,ILHA COMPRIDA,UNIDADE DE PSF I SUL ILHA COMPRIDA,AVENIDA DA PRAIA,S/N,PEDRINHAS,"AVENIDA DA PRAIA, PEDRINHAS, ILHA COMPRIDA, SP, BRASIL",,,,
SP,ILHA SOLTEIRA,UBSF MARIA ANGELA PARO DE TOLEDO BARROS,RUA CAMBUCI,408,ZONA SUL,"RUA CAMBUCI, ZONA SUL, ILHA SOLTEIRA, SP, BRASIL",,,,
SP,ILHA SOLTEIRA,UNIDADE BASICA DE SAUDE III ILHA SOLTEIRA,ALAMEDA BAHIA,725,ZONA NORTE,"ALAMEDA BAHIA, ZONA NORTE, ILHA SOLTEIRA, SP, BRASIL",,,,
SP,ILHA SOLTEIRA,UBSF JOSE ERNESTO OLIVEIRA,RUA 17,355,JARDIM AEROPORTO,"RUA 17, JARDIM AEROPORTO, ILHA SOLTEIRA, SP, BRASIL",,,,
SP,ILHA SOLTEIRA,UBSF NORTE,RUA PALMARES,56,ZONA NORTE,"RUA PALMARES, ZONA NORTE, ILHA SOLTEIRA, SP, BRASIL",,,,
SP,ILHA SOLTEIRA,CENTRO ODONTOLOGICO MUNICIPAL,RUA ITUBERA,20,ZONA NORTE,"RUA ITUBERA, ZONA NORTE, ILHA SOLTEIRA, SP, BRASIL",,,,
SP,ILHA SOLTEIRA,UBSF BELA VISTA,RUA PARATINS,149,ZONA NORTE,"RUA PARATINS, ZONA NORTE, ILHA SOLTEIRA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS JARDIM MARITACAS,RUA JOSE BROSSI,50,JARDIM DAS MARITACAS,"RUA JOSE BROSSI, JARDIM DAS MARITACAS, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS JARDIM DO SOL VL MERCEDES,DOMINGOS CASA GRANDE,107,JD DO SOL,"DOMINGOS CASA GRANDE, JD DO SOL, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS X,RUA BASILIO MARTINS,807,VL BRIZZOLA,"RUA BASILIO MARTINS, VL BRIZZOLA, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS II CECAP,PRC VITAL BARNABE,S/N,CECAP,"PRC VITAL BARNABE, CECAP, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS JD OLIVEIRA CAMARGO,RUA YORICO GONCALVES,S/N,JD OLIVEIRA CAMARGO,"RUA YORICO GONCALVES, JD OLIVEIRA CAMARGO, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS JARDIM CARLOS ALDROVANDI,AV ANGELO BERTELLI NETO,1000,JD CARLOS ALDROVANDI,"AV ANGELO BERTELLI NETO, JD CARLOS ALDROVANDI, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS IX CENTRAL,RUA SAO CARLOS,585,VL RUZ PERES,"RUA SAO CARLOS, VL RUZ PERES, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS 01,AV VISCONDE DE INDAIATUBA,199,VL VITORIA,"AV VISCONDE DE INDAIATUBA, VL VITORIA, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS VII,RUA JOSE DE CAMPOS,709,JARDIM MORADA DO SOL,"RUA JOSE DE CAMPOS, JARDIM MORADA DO SOL, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS IV DR MARIO PAULO,RUA CEL JULIO PEREIRA DE BLUM,193,JD MORADA DO SOL,"RUA CEL JULIO PEREIRA DE BLUM, JD MORADA DO SOL, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS CAMARGO ANDRADE,RUA RUDOLF THEODOR SHEEL,72,BAIRRO CAMARGO ANDRA,"RUA RUDOLF THEODOR SHEEL, BAIRRO CAMARGO ANDRA, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS PRQ RESIDENCIAL INDAIA,RUA CRISTIANO SELLEGUIN,33,PRQ RES INDAIA,"RUA CRISTIANO SELLEGUIN, PRQ RES INDAIA, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS V ITAICI,RUA JOAQUIM PEDROSO DE ALVARENGA,11,ITAICI,"RUA JOAQUIM PEDROSO DE ALVARENGA, ITAICI, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS JD JOAO PIOLI,AVENIDA MANOEL RUZ PERES,3265,JD JOAO PIOLI,"AVENIDA MANOEL RUZ PERES, JD JOAO PIOLI, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS JD CAMPO BONITO,RUA OTILLIA FERRAZ DE CAMARGO,S/N,JD CAMPO BONITO,"RUA OTILLIA FERRAZ DE CAMARGO, JD CAMPO BONITO, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS JARDIM BRASIL,AV LUIZ CARLOS PRESTES,305,JARDIM BRASIL,"AV LUIZ CARLOS PRESTES, JARDIM BRASIL, INDAIATUBA, SP, BRASIL",,,,
SP,INDAIATUBA,UBS PARQUE COROLLA,RUA DR NELSON NAZARIO,80,JD MORADA DO SOL,"RUA DR NELSON NAZARIO, JD MORADA DO SOL, INDAIATUBA, SP, BRASIL",,,,
SP,INDIANA,ESTRATEGIA DE SAUDE DA FAMILIA II ROBERTO CETARA DOS SANTOS,RUA TIRADENTES,1228,VILA GARCES,"RUA TIRADENTES, VILA GARCES, INDIANA, SP, BRASIL",,,,
SP,INDIANA,ESTRATEGIA DE SAUDE DA FAMILIA I ESF I,AVENIDA ALZIRA SANTANA LEBRAO,S/N,CENTRO,"AVENIDA ALZIRA SANTANA LEBRAO, CENTRO, INDIANA, SP, BRASIL",,,,
SP,INDIANA,UNIDADE BASICA DE SAUDE II DE INDIANA,AVN ALZIRA SANTANA LEBRAO,S/N,CENTRO,"AVN ALZIRA SANTANA LEBRAO, CENTRO, INDIANA, SP, BRASIL",,,,
SP,INDIANA,PAS DO BAIRRO SETE COPAS,BAIRRO SETE COPAS,S/N,NC,"BAIRRO SETE COPAS, NC, INDIANA, SP, BRASIL",,,,
SP,INDIAPORA,UNIDADE BASICA DE SAUDE PREFEITO JOSE OLIVEIRA DE SOUZA,RUA JOSE SCAPIN,850,CESP,"RUA JOSE SCAPIN, CESP, INDIAPORA, SP, BRASIL",,,,
SP,INDIAPORA,PAS DE TUPINAMBA ALENICE FONTOURA DE ALCANTARA,RUA MANOEL ANDRADE,331,TUPINAMBA,"RUA MANOEL ANDRADE, TUPINAMBA, INDIAPORA, SP, BRASIL",,,,
SP,INUBIA PAULISTA,USF DE INUBIA PAULISTA,RUA ANTONIO FACCO,665,CENTRO,"RUA ANTONIO FACCO, CENTRO, INUBIA PAULISTA, SP, BRASIL",,,,
SP,IPAUSSU,CENTRO DE SAUDE DE IPAUCU,RUA 7 DE SETEMBRO,651,CENTRO,"RUA 7 DE SETEMBRO, CENTRO, IPAUSSU, SP, BRASIL",,,,
SP,IPAUSSU,ESF JARDIM COCAJA,RUA THOMAZ SOUTO,11,JARDIM COCAJA,"RUA THOMAZ SOUTO, JARDIM COCAJA, IPAUSSU, SP, BRASIL",,,,
SP,IPAUSSU,PAS DR ANTONIO CARLOS PUTINATTI,RUA JOAO RICORDI,20,PRQ RES JOAO MARTIN,"RUA JOAO RICORDI, PRQ RES JOAO MARTIN, IPAUSSU, SP, BRASIL",,,,
SP,IPERO,UBS ORLANDO FERREIRA,RUA EDSON SARTORELLI,201,JARDIM VITORINO,"RUA EDSON SARTORELLI, JARDIM VITORINO, IPERO, SP, BRASIL",,,,
SP,IPERO,UBS JEAN CARLOS DOMINGUES DOS SANTOS,RUA JOAO GONCALVES CAMARGO,68,CENTRO,"RUA JOAO GONCALVES CAMARGO, CENTRO, IPERO, SP, BRASIL",,,,
SP,IPERO,PENITENCIARIA ODON RAMOS MARANHAO IPERO,ESTRADA IPEROTATUI,S/N,HORTO FLORESTAL,"ESTRADA IPEROTATUI, HORTO FLORESTAL, IPERO, SP, BRASIL",,,,
SP,IPERO,UBS ELOIS ALVES CORREA,RUA SAO ROQUE,55,BACAETABA,"RUA SAO ROQUE, BACAETABA, IPERO, SP, BRASIL",,,,
SP,IPERO,UBS CACILDA FOGACA DE ALMEIDA,AV CARLOS OETTERER,S/N,CAMPOS VILETA,"AV CARLOS OETTERER, CAMPOS VILETA, IPERO, SP, BRASIL",,,,
SP,IPERO,UBS MARINHEIRO MARCILIO DIAS IPERO,AV CARLOS OETTERER,868,GEORGE DETTERER,"AV CARLOS OETTERER, GEORGE DETTERER, IPERO, SP, BRASIL",,,,
SP,IPEUNA,UNIDADE BASICA DE SAUDE DE IPEUNA,RUA ARARIPE CUSTODIO DA FONSECA,1100,ALTOS DE IPEUNA,"RUA ARARIPE CUSTODIO DA FONSECA, ALTOS DE IPEUNA, IPEUNA, SP, BRASIL",,,,
SP,IPEUNA,CENTRO DE SAUDE III DE IPEUNA,AVENIDA TRES,242,CENTRO,"AVENIDA TRES, CENTRO, IPEUNA, SP, BRASIL",,,,
SP,IPIGUA,UBS LUIS FACHIN IPIGUA,RUA GERALDINA DUTRA SALVADOR,700,JD HABITACIONAL DIVI,"RUA GERALDINA DUTRA SALVADOR, JD HABITACIONAL DIVI, IPIGUA, SP, BRASIL",,,,
SP,IPORANGA,UNIDADE SAUDE DA FAMILIA BAIRRO SERRA IPORANGA,BAIRRO SERRA ZONA RURAL,S/N,SERRA DO IPORANGA,"BAIRRO SERRA ZONA RURAL, SERRA DO IPORANGA, IPORANGA, SP, BRASIL",,,,
SP,IPORANGA,UBS DR THOMAZ ANTONIO CUNHA CARDOSO,AVENIDA IPORANGA,449,CENTRO,"AVENIDA IPORANGA, CENTRO, IPORANGA, SP, BRASIL",,,,
SP,IPUA,ESF DALMACIO ANTUNES,AVENIDA DONA TEREZA,1629,CENTRO,"AVENIDA DONA TEREZA, CENTRO, IPUA, SP, BRASIL",,,,
SP,IPUA,CENTRO DE SAUDE II IPUA,AVN FLORIANO PEIXOTO,805,CENTRO,"AVN FLORIANO PEIXOTO, CENTRO, IPUA, SP, BRASIL",,,,
SP,IPUA,ESF JOSE BURANELO NETO,AVENIDA JENNY MARCUSSI PACOR,750,JARDIM BELA VISTA,"AVENIDA JENNY MARCUSSI PACOR, JARDIM BELA VISTA, IPUA, SP, BRASIL",,,,
SP,IPUA,ESF CAPELINHA,AV JOSE JUNQUEIRA MEIRELLES,140,CAPELINHA,"AV JOSE JUNQUEIRA MEIRELLES, CAPELINHA, IPUA, SP, BRASIL",,,,
SP,IPUA,ESF DR JOSE FLORIVALDO VANDERLEI,AVENIDA CARLOS PEREGRINO DE MELO,133,SANTA CRUZ,"AVENIDA CARLOS PEREGRINO DE MELO, SANTA CRUZ, IPUA, SP, BRASIL",,,,
SP,IPUA,ESF CENTRAL,AVENIDA CARLOS FERNANDES,766,CENTRO,"AVENIDA CARLOS FERNANDES, CENTRO, IPUA, SP, BRASIL",,,,
SP,IRACEMAPOLIS,USF DR ANGELO ARLINDO LOBO DE IRACEMAPOLIS,RUA JOAO DE SOUZA BARRETO,555,CENTRO,"RUA JOAO DE SOUZA BARRETO, CENTRO, IRACEMAPOLIS, SP, BRASIL",,,,
SP,IRACEMAPOLIS,USF ANGELINA PLATINETTI MASSARI DE IRACEMAPOLIS,RUA PADRE ELIAS FADUL,233,JARDIM HERMINIO DEMA,"RUA PADRE ELIAS FADUL, JARDIM HERMINIO DEMA, IRACEMAPOLIS, SP, BRASIL",,,,
SP,IRACEMAPOLIS,UBS NOE FRANCO DE CAMPOS DE IRACEMAPOLIS,RUA PROFESSORA BEATRIZ DE MORAES PESSATTI,305,RESIDENCIAL AQUARIUS,"RUA PROFESSORA BEATRIZ DE MORAES PESSATTI, RESIDENCIAL AQUARIUS, IRACEMAPOLIS, SP, BRASIL",,,,
SP,IRACEMAPOLIS,USF MARIA NEVES ALEXANDRINO DE IRACEMAPOLIS,AV PEDRO MARCOS BERTANHA,625,JD LAZARO H OLIVEIR,"AV PEDRO MARCOS BERTANHA, JD LAZARO H OLIVEIR, IRACEMAPOLIS, SP, BRASIL",,,,
SP,IRAPUA,ESTRATEGIA DE SAUDE DA FAMILIA DE IRAPUA,RUA JOAO PARDO SOLIS,400,TIRFEU LUIZ PONGELUP,"RUA JOAO PARDO SOLIS, TIRFEU LUIZ PONGELUP, IRAPUA, SP, BRASIL",,,,
SP,IRAPUA,UNIDADE BASICA DE SAUDE MARIO EVARISTO TADEI,RUA AFONSO PENA,450,CENTRO,"RUA AFONSO PENA, CENTRO, IRAPUA, SP, BRASIL",,,,
SP,IRAPURU,PENITENCIARIA DE IRAPURU,ESTRADA MUNICIPAL IRU,125,PATURY,"ESTRADA MUNICIPAL IRU, PATURY, IRAPURU, SP, BRASIL",,,,
SP,IRAPURU,CENTRO DE SAUDE III NELCIDIO DA SILVEIRA BASTOS ESF II,RUA SAO PAULO,275,CENTRO,"RUA SAO PAULO, CENTRO, IRAPURU, SP, BRASIL",,,,
SP,IRAPURU,PSF 1 DE IRAPURU,MASATOSHI NAGAO,52,CENTRO,"MASATOSHI NAGAO, CENTRO, IRAPURU, SP, BRASIL",,,,
SP,IRAPURU,CASA IRAPURU I CASA IRAPURU II,ESTRADA MUNICIPAL 3,S/N,PATURY,"ESTRADA MUNICIPAL 3, PATURY, IRAPURU, SP, BRASIL",,,,
SP,ITABERA,PAS CAFEZAL NOVO,CAFEZAL NOVO,S/N,CAFEZAL NOVO,"CAFEZAL NOVO, CAFEZAL NOVO, ITABERA, SP, BRASIL",,,,
SP,ITABERA,PAS AGROVILA II ITABERA,BAIRRO AGROVILA II,S/N,AGROVILA II,"BAIRRO AGROVILA II, AGROVILA II, ITABERA, SP, BRASIL",,,,
SP,ITABERA,PSF DEOLINDO WAGNER ITABERA,AVENIDA SERVILIANO SILVA,S/N,VILA BANDEIRANTES,"AVENIDA SERVILIANO SILVA, VILA BANDEIRANTES, ITABERA, SP, BRASIL",,,,
SP,ITABERA,PSF FRANCISCO VIDAL DA VEIGA ITABERA,BAIRRO TORIBA DO SUL,S/N,TORIBA DO SUL,"BAIRRO TORIBA DO SUL, TORIBA DO SUL, ITABERA, SP, BRASIL",,,,
SP,ITABERA,PAS TOME ITABERA,RUA ANTONIO CARLOS TO,S/N,TOME,"RUA ANTONIO CARLOS TO, TOME, ITABERA, SP, BRASIL",,,,
SP,ITABERA,PAS AGROVILA III ITABERA,BAIRRO AGROVILA III,S/N,AGROVILA III,"BAIRRO AGROVILA III, AGROVILA III, ITABERA, SP, BRASIL",,,,
SP,ITABERA,PSF AGROVILAS ITABERA,BAIRRO ENGENHEIRO MAIA,S/N,ENGENHEIRO MAIA,"BAIRRO ENGENHEIRO MAIA, ENGENHEIRO MAIA, ITABERA, SP, BRASIL",,,,
SP,ITABERA,PSF SANTA INES ITABERA,AVENIDA JOAO SIMON SOLA,351,JARDIM SANTA INES,"AVENIDA JOAO SIMON SOLA, JARDIM SANTA INES, ITABERA, SP, BRASIL",,,,
SP,ITABERA,PSF VILA DOM SILVIO ITABERA,RUA JOAQUIM PEDROSO DE OLIVEIRA,S/N,VILA DOM SILVIO,"RUA JOAQUIM PEDROSO DE OLIVEIRA, VILA DOM SILVIO, ITABERA, SP, BRASIL",,,,
SP,ITAI,UBS DR DURVAL GARCIA DE ITAI,RUA DUQUE DE CAXIAS,1197,CENTRO,"RUA DUQUE DE CAXIAS, CENTRO, ITAI, SP, BRASIL",,,,
SP,ITAI,UBS LENI TAVARES DE ARAUJO,RUA JOAO MARIA DOS SANTOS,S/N,JARDIM AMERICA,"RUA JOAO MARIA DOS SANTOS, JARDIM AMERICA, ITAI, SP, BRASIL",,,,
SP,ITAI,ESF FLORIZA MARTINS TRISTAO,RUA NATANAEL ROLIM PINHEIRO,215,CAPITAO CESARIO,"RUA NATANAEL ROLIM PINHEIRO, CAPITAO CESARIO, ITAI, SP, BRASIL",,,,
SP,ITAI,UBS TOTILAS DE FREITAS,RUA APARECIDA DOS SANTOS,155,JARDIM PLANALTO,"RUA APARECIDA DOS SANTOS, JARDIM PLANALTO, ITAI, SP, BRASIL",,,,
SP,ITAI,ESF ABEL ROLIM PINHEIRO,RUA AMADOR ALVARENGA,151,JARDIM ELDORADO,"RUA AMADOR ALVARENGA, JARDIM ELDORADO, ITAI, SP, BRASIL",,,,
SP,ITAI,ESF JARDIM MONTE ALTO ITAI,RUA PEDRO VILLEN,726,VILA JARDIM BRASIL,"RUA PEDRO VILLEN, VILA JARDIM BRASIL, ITAI, SP, BRASIL",,,,
SP,ITAJOBI,ESF JARDIM DAS ACACIAS,RUA PORTO ALEGRE,31,CENTRO,"RUA PORTO ALEGRE, CENTRO, ITAJOBI, SP, BRASIL",,,,
SP,ITAJOBI,ESF NOVA CARDOSO PAULO SERGIO VINHANDO ITAJOBI,RUA JUVENCIO SANTANA,200,NOVA CARDOSO,"RUA JUVENCIO SANTANA, NOVA CARDOSO, ITAJOBI, SP, BRASIL",,,,
