UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
SE,BOQUIM,POSTO DE SAUDE DO POVOADO ROMAO,POVOADO ROMAO,S/N,POVOADO ROMAO,"POVOADO ROMAO, POVOADO ROMAO, BOQUIM, SE, BRASIL",,,,
SE,BOQUIM,CLINICA DE SAUDE DA FAMILIA DR GILBERTO CARVALHO FILHO,AV MANOEL DOS SANTOS,S/N,CENTRO,"AV MANOEL DOS SANTOS, CENTRO, BOQUIM, SE, BRASIL",,,,
SE,BOQUIM,POSTO DE SAUDE SANTINHA MACEDO,POVOADO MEIA LEGUA,S/N,POVOADO MEIA LEGUA,"POVOADO MEIA LEGUA, POVOADO MEIA LEGUA, BOQUIM, SE, BRASIL",,,,
SE,BOQUIM,UNIDADE DE SAUDE DA FAMILIA RAIMUNDO NOGUEIRA DE CARVALHO,POVOADO BOA VISTA DO FUNDUNGA,S/N,POVOADO BOA VISTA DO,"POVOADO BOA VISTA DO FUNDUNGA, POVOADO BOA VISTA DO, BOQUIM, SE, BRASIL",,,,
SE,BOQUIM,USF UNIDADE DE SAUDE DA FAMILIA RIVALDO BATISTA SANTOS,POVOADO FLORESTA,S/N,POVOADO,"POVOADO FLORESTA, POVOADO, BOQUIM, SE, BRASIL",,,,
SE,BOQUIM,USF UNIDADE DE SAUDE DA FAMILIA DO POVOADO MANGUE GRANDE,POVOADO MANGUE GRANDE,S/N,POVOADO,"POVOADO MANGUE GRANDE, POVOADO, BOQUIM, SE, BRASIL",,,,
SE,BOQUIM,UNIDADE DE SAUDE DA FAMILIA DO BAIRRO MIGUEL DOS ANJOS,BAIRRO MIGUEL DOS ANJOS,S/N,MIGUEL DOS ANJOS,"BAIRRO MIGUEL DOS ANJOS, MIGUEL DOS ANJOS, BOQUIM, SE, BRASIL",,,,
SE,BOQUIM,POSTO DE SAUDE DA BOA VISTA,POVOADO BOA VISTA DO FUNDUNGA,S/N,POVOADO BOA VISTA DO,"POVOADO BOA VISTA DO FUNDUNGA, POVOADO BOA VISTA DO, BOQUIM, SE, BRASIL",,,,
SE,BOQUIM,USF UNIDADE DE SAUDE DA FAMILIA DO POVOADO TABOCA,POVOADO TABOCA,S/N,POVOADO,"POVOADO TABOCA, POVOADO, BOQUIM, SE, BRASIL",,,,
SE,BREJO GRANDE,UNIDADE DE SAUDE DA FAMILIA JADER PEREIRA DE FARIAS,POVOADO BREJAO,S/N,POVOADO,"POVOADO BREJAO, POVOADO, BREJO GRANDE, SE, BRASIL",,,,
SE,BREJO GRANDE,UNIDADE DE SAUDE DA FAMILIA CARLOS AUGUSTO FERREIRA,POVOADO SARAMEM,S/N,POVOADO SARAMEM,"POVOADO SARAMEM, POVOADO SARAMEM, BREJO GRANDE, SE, BRASIL",,,,
SE,BREJO GRANDE,CLINICA DE SAUDE DA FAMILIA MARECHAL DEODORO DA FONSECA,PRACA MARECHAL DEODORO,116,CENTRO,"PRACA MARECHAL DEODORO, CENTRO, BREJO GRANDE, SE, BRASIL",,,,
SE,BREJO GRANDE,POSTO DE SAUDE MARIA CRISTINA LIMA REZENDE MACHADO,POVOADO CARAPITANGA,S/N,POV CARAPITANGA,"POVOADO CARAPITANGA, POV CARAPITANGA, BREJO GRANDE, SE, BRASIL",,,,
SE,CAMPO DO BRITO,POSTO DE SAUDE BRASILIANO DA CRUZ MENDONCA,POVOADO RODEADOR,S/N,ZONA RURAL,"POVOADO RODEADOR, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,POSTO DE SAUDE ANTONIO FERREIRA DA CRUZ,POVOADO BRITO VELHO,S/N,ZONA RURAL,"POVOADO BRITO VELHO, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,POSTO DE SAUDE JOSE MANOEL DOS SANTOS,POVOADO CERCADO,S/N,ZONA RURAL,"POVOADO CERCADO, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,UNIDADE BASICA DE SAUDE MARIA BEZERRA DO ESPIRITO SANTO,POVOADO POCO COMPRIDO,S/N,ZONA RURAL,"POVOADO POCO COMPRIDO, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,CLINICA DE SAUDE DA FAMILIA NOSSA SENHORA DA BOA HORA,RUA RODRIGUES DOREA,170,CENTRO,"RUA RODRIGUES DOREA, CENTRO, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,POSTO DE SAUDE ROQUE JOSE DE SOUZA,POVOADO GARANGAU,1,ZONA RURAL,"POVOADO GARANGAU, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,POSTO DE SAUDE CARIOLANDO DE SOUZA,POVOADO CATINGA REDONDA,S/N,ZONA RURAL,"POVOADO CATINGA REDONDA, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,POSTO DE SAUDE EPIFANEO JOSE DE ANDRADE,POVOADO TERRA VERMELHA,S/N,ZONA RURAL,"POVOADO TERRA VERMELHA, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,POSTO DE SAUDE JOSE DOMINGOS DE LIMA,POVOADO TAPERA DA SERRA,S/N,ZONA RURAL,"POVOADO TAPERA DA SERRA, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,POSTO DE SAUDE JOSE MECENAS SANTOS,POVOADO TABUA,S/N,ZONA RURAL,"POVOADO TABUA, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,UNIDADE BASICA DE SAUDE JOAO EVANGELISTA DOS PASSOS,POVOADO SERRA DAS MINAS,S/N,ZONA RURAL,"POVOADO SERRA DAS MINAS, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,POSTO DE SAUDE ARMINDA MARIA DE SOUZA,POVOADO LIMOEIRO,S/N,ZONA RURAL,"POVOADO LIMOEIRO, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CAMPO DO BRITO,UNIDADE BASICA DE SAUDE ANTONIO VITOR,POVOADO GAMELEIRA,S/N,ZONA RURAL,"POVOADO GAMELEIRA, ZONA RURAL, CAMPO DO BRITO, SE, BRASIL",,,,
SE,CANHOBA,CENTRO DE SAUDE DA FAMILIA POVOADO POCAOZINHO,POVOADO POCAOZINHO,S/N,POVOADO,"POVOADO POCAOZINHO, POVOADO, CANHOBA, SE, BRASIL",,,,
SE,CANHOBA,CENTRO DE SAUDE DA FAMILIA DO POVOADO MAMOEIRO,POVOADO MAMOEIRO,S/N,POVOADO,"POVOADO MAMOEIRO, POVOADO, CANHOBA, SE, BRASIL",,,,
SE,CANHOBA,CENTRO DE SAUDE DA FAMILIA POVOADO SITIOS NOVOS,POVOADO SITIOS NOVOS,S/N,POVOADO,"POVOADO SITIOS NOVOS, POVOADO, CANHOBA, SE, BRASIL",,,,
SE,CANHOBA,UNID SAUDE DE FAMILIA POVOADO BORDA DA MATA,POVOADO BORDA DA MATA,S/N,POVOADO,"POVOADO BORDA DA MATA, POVOADO, CANHOBA, SE, BRASIL",,,,
SE,CANHOBA,CENTRO DE SAUDE DA FAMILIA DO POVOADO CARAIBAS,POVOADO CARAIBAS,S/N,POVOADO,"POVOADO CARAIBAS, POVOADO, CANHOBA, SE, BRASIL",,,,
SE,CANHOBA,CLINICA EDGARD GOMES DE MENEZES,RODOVIA ERONILDES F DE CARVALHO,S/N,CENTRO,"RODOVIA ERONILDES F DE CARVALHO, CENTRO, CANHOBA, SE, BRASIL",,,,
SE,CANHOBA,CENTRO DE SAUDE DA FAMILIA POVOADO FRUTUOSO,POVOADO FRUTUOSO,S/N,POVOADO,"POVOADO FRUTUOSO, POVOADO, CANHOBA, SE, BRASIL",,,,
SE,CANINDE DE SAO FRANCISCO,UNIDADE DE SAUDE DA FAMILIA ANTONIO APOLONIO COSTA,AV ANTONIO CARLOS VALADARES,S/N,TORRE,"AV ANTONIO CARLOS VALADARES, TORRE, CANINDE DE SAO FRANCISCO, SE, BRASIL",,,,
SE,CANINDE DE SAO FRANCISCO,UNIDADE DE SAUDE DA FAMILIA ARLINDO BEZERRA DA SILVA,RUA JOSE PEDRO DA SILVA,S/N,AGROVILA,"RUA JOSE PEDRO DA SILVA, AGROVILA, CANINDE DE SAO FRANCISCO, SE, BRASIL",,,,
SE,CANINDE DE SAO FRANCISCO,CLINICA BASICA DE SAUDE GOVERNADOR MARCELO DEDA CHAGAS,ALTO BONITO,S/N,ALTO BONITO,"ALTO BONITO, ALTO BONITO, CANINDE DE SAO FRANCISCO, SE, BRASIL",,,,
SE,CANINDE DE SAO FRANCISCO,UNIDADE DE SAUDE DA FAMILIA MARIA VIRGULINO,PRACA JORGE VALENCA,S/N,CAPIM GROSSO,"PRACA JORGE VALENCA, CAPIM GROSSO, CANINDE DE SAO FRANCISCO, SE, BRASIL",,,,
SE,CANINDE DE SAO FRANCISCO,CENTRO DE SAUDE DA FAMILIA HILDA FERNANDES FEITOSA,AV OTAVIO FERNANDES DE SOUZA,569,CENTRO,"AV OTAVIO FERNANDES DE SOUZA, CENTRO, CANINDE DE SAO FRANCISCO, SE, BRASIL",,,,
SE,CANINDE DE SAO FRANCISCO,UNIDADE SAUDE DA FAMILIA FRANCELINA LISBOA,RUA SANTO ANTONIO,S/N,CURITUBA,"RUA SANTO ANTONIO, CURITUBA, CANINDE DE SAO FRANCISCO, SE, BRASIL",-9.6408383,-37.9194765,"Rua Santo Antônio, Curituba, Canindé de São Francisco, Região Geográfica Imediata de Nossa Senhora da Glória, Região Geográfica Intermediária de Itabaiana, Sergipe, Região Nordeste, Brasil","9 38m 27.0179s S, 37 55m 10.1154s W"
SE,CANINDE DE SAO FRANCISCO,UNIDADE DE SAUDE DA FAMILIA EDINALDO VIEIRA BARROS,RUA SANTA LUZIA,S/N,CUYABA,"RUA SANTA LUZIA, CUYABA, CANINDE DE SAO FRANCISCO, SE, BRASIL",,,,
SE,CANINDE DE SAO FRANCISCO,CLINICA BASICA DE SAUDE JARDEL FELIPE DE OLIVEIRA FEITOSA,ROD SE 230,S/N,TREVO,"ROD SE 230, TREVO, CANINDE DE SAO FRANCISCO, SE, BRASIL",,,,
SE,CANINDE DE SAO FRANCISCO,CLINICA BASICA DE SAUDE GENALDO RODRIGUES DOS SANTOS,RUA B,S/N,OLARIA,"RUA B, OLARIA, CANINDE DE SAO FRANCISCO, SE, BRASIL",,,,
SE,CAPELA,UNIDADE DE SAUDE DA FAMILIA DO POVOADO TERRA DURA,POVOADO TERRA DURA,S/N,POVOADO TERRA DURA,"POVOADO TERRA DURA, POVOADO TERRA DURA, CAPELA, SE, BRASIL",,,,
SE,CAPELA,POSTO DE SAUDE DO POVOADO IGREJINHA,POVOADO IGREJINHA,S/N,POVOADO IGREJINHA,"POVOADO IGREJINHA, POVOADO IGREJINHA, CAPELA, SE, BRASIL",,,,
SE,CAPELA,CLINICA DE SAUDE DA FAMILIA MARIA LEONTINA DE OLIVEIRA,RUA DA PAZ,S/N,CENTRO,"RUA DA PAZ, CENTRO, CAPELA, SE, BRASIL",,,,
SE,CAPELA,CLINICA DE SAUDE DA FAMILIA JOSEFA PAIXAO,RUA ESTRADA DE FERRO,S/N,SAO CRISTOVAO,"RUA ESTRADA DE FERRO, SAO CRISTOVAO, CAPELA, SE, BRASIL",,,,
SE,CAPELA,UNIDADE DE SAUDE DA FAMILIA LUCAS LOPES MOTA,POVOADO PIRUNGA,S/N,POVOADO PIRUNGA,"POVOADO PIRUNGA, POVOADO PIRUNGA, CAPELA, SE, BRASIL",,,,
SE,CAPELA,UNIDADE DE SAUDE DA FAMILIA MARIA CARMELITA CABRAL,POVOADO PEDRAS,S/N,POVOADO PEDRAS,"POVOADO PEDRAS, POVOADO PEDRAS, CAPELA, SE, BRASIL",,,,
SE,CAPELA,UNIDADE DE SAUDE DA FAMILIA JULIO JOSE DOS SANTOS,POVOADO CRUZ DO CONGO,S/N,POVOADO CRUZ DO CONG,"POVOADO CRUZ DO CONGO, POVOADO CRUZ DO CONG, CAPELA, SE, BRASIL",,,,
SE,CAPELA,CLINICA DE SAUDE DA FAMILIA MIGUEL ARCANJO DE OLIVEIRA,POVOADO SAO JOSE,S/N,POVOADO SAO JOSE,"POVOADO SAO JOSE, POVOADO SAO JOSE, CAPELA, SE, BRASIL",,,,
SE,CAPELA,UNIDADE DE SAUDE DA FAMILIA MARIA DA GLORIA DE JESUS,RUA NOSSA SENHORA DA CONCEICAO,460,POVOADO MIRANDA,"RUA NOSSA SENHORA DA CONCEICAO, POVOADO MIRANDA, CAPELA, SE, BRASIL",,,,
SE,CAPELA,CLINICA DE SAUDE DA FAMILIA DR NILTON CALUMBI TOURINHO,RODOVIA MANOEL DANTAS,S/N,CENTRO,"RODOVIA MANOEL DANTAS, CENTRO, CAPELA, SE, BRASIL",,,,
SE,CAPELA,CLINICA DE SAUDE DA FAMILIA DR GERALDO LUIZ SOUZA MOTA,AV QUINTINO BOCAIUVA,740,CENTRO,"AV QUINTINO BOCAIUVA, CENTRO, CAPELA, SE, BRASIL",,,,
SE,CAPELA,UNIDADE DE SAUDE DA FAMILIA DIONIZIO LEITE MOTA,POVOADO CUMINHO,S/N,POVOADO CUMINHO,"POVOADO CUMINHO, POVOADO CUMINHO, CAPELA, SE, BRASIL",,,,
SE,CAPELA,UNIDADE DE SAUDE DA FAMILIA CLEITON SANTOS NUNES,POVOADO CANTA GALO,S/N,POVOADO CANTA GALO,"POVOADO CANTA GALO, POVOADO CANTA GALO, CAPELA, SE, BRASIL",,,,
SE,CAPELA,UNIDADE DE SAUDE DO POVOADO BOA VISTA,POVOADO BOA VISTA,S/N,POVOADO BOA VISTA,"POVOADO BOA VISTA, POVOADO BOA VISTA, CAPELA, SE, BRASIL",,,,
SE,CAPELA,POSTO DE SAUDE DO POVOADO QUIXABA,POVOADO QUIXABA,S/N,POVOADO QUIXABA,"POVOADO QUIXABA, POVOADO QUIXABA, CAPELA, SE, BRASIL",,,,
SE,CAPELA,UNIDADE DE SAUDE DA FAMILIA MARIA DE LOURDES ALVES DA SILVA,POVOADO SAUDE,S/N,POVOADO SAUDE,"POVOADO SAUDE, POVOADO SAUDE, CAPELA, SE, BRASIL",,,,
SE,CAPELA,UNIDADE DE SAUDE DA FAMILIA DO POVOADO QUEM DERA,POVOADO QUEM DERA,S/N,POVOADO QUEM DERA,"POVOADO QUEM DERA, POVOADO QUEM DERA, CAPELA, SE, BRASIL",,,,
SE,CAPELA,UNIDADE DE SAUDE DA FAMILIA OLINDINA DE JESUS,POVOADO BARRACAS,S/N,POVOADO BARRACAS,"POVOADO BARRACAS, POVOADO BARRACAS, CAPELA, SE, BRASIL",,,,
SE,CARIRA,USF POV DESCOBERTO,POVOADO DESCOBERTO,S/N,POVOADO DESCOBERTO,"POVOADO DESCOBERTO, POVOADO DESCOBERTO, CARIRA, SE, BRASIL",,,,
SE,CARIRA,PS POV LAGOA DOS PORCOS,POV LAGOA DOS PORCOS,S/N,ZONA RURAL,"POV LAGOA DOS PORCOS, ZONA RURAL, CARIRA, SE, BRASIL",,,,
SE,CARIRA,PS POV FAZENDINHA,POVOADO FAZENDINHA,S/N,POVOADO FAZENDINHA,"POVOADO FAZENDINHA, POVOADO FAZENDINHA, CARIRA, SE, BRASIL",,,,
SE,CARIRA,USF ALDA NUNES CHAGAS,PRACA JOSE DURVAL DE MATOS,S/N,CENTRO,"PRACA JOSE DURVAL DE MATOS, CENTRO, CARIRA, SE, BRASIL",,,,
SE,CARIRA,USF POV MASSARANDUBA,POVOADO MASSARANDUBA,S/N,ZONA RURAL,"POVOADO MASSARANDUBA, ZONA RURAL, CARIRA, SE, BRASIL",,,,
SE,CARIRA,UNIDADE DE SAUDE DA FAMILIA BONFIM,POVOADO BONFIM,S/N,POVOADO,"POVOADO BONFIM, POVOADO, CARIRA, SE, BRASIL",,,,
SE,CARIRA,USF BAIXA GRANDE,POVOADO BAIXA GRANDE,S/N,ZONA RURAL,"POVOADO BAIXA GRANDE, ZONA RURAL, CARIRA, SE, BRASIL",,,,
SE,CARIRA,PS POV TANQUE NOVO,POVOADO TANQUE NOVO,S/N,ZONA RURAL,"POVOADO TANQUE NOVO, ZONA RURAL, CARIRA, SE, BRASIL",,,,
SE,CARIRA,P S POV PULGAS,POVOADO PULGAS,S/N,ZONA RURAL,"POVOADO PULGAS, ZONA RURAL, CARIRA, SE, BRASIL",,,,
SE,CARIRA,PS POV CUTIAS,POVOADO CUTIAS,S/N,ZONA RURAL,"POVOADO CUTIAS, ZONA RURAL, CARIRA, SE, BRASIL",,,,
SE,CARIRA,CLINICA DE SAUDE 24H ALDA NUNES CHAGAS,PRACA JOSE DURVAL MATOS,32,CENTRO,"PRACA JOSE DURVAL MATOS, CENTRO, CARIRA, SE, BRASIL",,,,
SE,CARIRA,USF POV ALTOS VERDES,USF POV ALTOS VERDES,S/N,ZONA RURAL,"USF POV ALTOS VERDES, ZONA RURAL, CARIRA, SE, BRASIL",,,,
SE,CARMOPOLIS,UNIDADE DE SAUDE ARIOVALDO FERREIRA DE SOUZA,RUA THEOTONIO NETO,S/N,CONJ ALBANO FRANCO,"RUA THEOTONIO NETO, CONJ ALBANO FRANCO, CARMOPOLIS, SE, BRASIL",,,,
SE,CARMOPOLIS,UNIDADE DE SAUDE DA FAMILIA GENELICE O DE SANTANA SANTOS,QUADRA 14 CONJUNTO FERNANDO FRANCA,13,AGUADA,"QUADRA 14 CONJUNTO FERNANDO FRANCA, AGUADA, CARMOPOLIS, SE, BRASIL",,,,
SE,CARMOPOLIS,UNIDADE DE SAUDE DA FAMILIA GENTIL ACIOLE GOMES,POVOADO AGUADA,S/N,AGUADA,"POVOADO AGUADA, AGUADA, CARMOPOLIS, SE, BRASIL",,,,
SE,CARMOPOLIS,UNIDADE DE SAUDE DA FAMILIA ERONILDES FONTES BARRETO,RUA ARIOSVALDO SOUZA,9,CENTRO,"RUA ARIOSVALDO SOUZA, CENTRO, CARMOPOLIS, SE, BRASIL",,,,
SE,CARMOPOLIS,CLINICA DE SAUDE DA FAMILIA SAGRADO CORACAO DE JESUS,ALTO NOSSA SENHORA DE FATIMA,S/N,CENTRO,"ALTO NOSSA SENHORA DE FATIMA, CENTRO, CARMOPOLIS, SE, BRASIL",,,,
SE,CEDRO DE SAO JOAO,UNIDADE DE SAUDE DA FAMILIA MARIA MESSIAS DE ANDRADE,RUA DR VALDIR FREITAS DANTAS,S/N,CENTRO,"RUA DR VALDIR FREITAS DANTAS, CENTRO, CEDRO DE SAO JOAO, SE, BRASIL",,,,
SE,CEDRO DE SAO JOAO,CLINICA DE SAUDE DA FAMILIA JURACI RAMOS ROCHA,PRACA JONAS TRINDADE,49,CENTRO,"PRACA JONAS TRINDADE, CENTRO, CEDRO DE SAO JOAO, SE, BRASIL",,,,
SE,CEDRO DE SAO JOAO,UNIDADE DE SAUDE DA FAMILIA POCO DOS BOIS,POVOADO POCO DOS BOIS,S/N,ZONA RURAL,"POVOADO POCO DOS BOIS, ZONA RURAL, CEDRO DE SAO JOAO, SE, BRASIL",,,,
SE,CRISTINAPOLIS,U B S ESTELA CAVALCANTE,POV AGUA BRANCA,S/N,POV AGUA BRANCA,"POV AGUA BRANCA, POV AGUA BRANCA, CRISTINAPOLIS, SE, BRASIL",,,,
SE,CRISTINAPOLIS,U B S JANDIRA OSANA DE JESUS,BAIRRO SANTA CLARA,15,SANTA CLARA,"BAIRRO SANTA CLARA, SANTA CLARA, CRISTINAPOLIS, SE, BRASIL",,,,
SE,CRISTINAPOLIS,U B S DR JOSE NAILSON MOURA,POVOADO TAQUARI,2,ZONA RURAL,"POVOADO TAQUARI, ZONA RURAL, CRISTINAPOLIS, SE, BRASIL",,,,
SE,CRISTINAPOLIS,U B S POVOADO LAGOA SECA I,POVOADO LAGOA SECA I,50,ZONA RURAL,"POVOADO LAGOA SECA I, ZONA RURAL, CRISTINAPOLIS, SE, BRASIL",,,,
SE,CRISTINAPOLIS,CLINICA 24H DE SAUDE DA FAMILIA MARIA DANTAS DE CARVALHO,RUA MARIA LUIZA,260,CENTRO,"RUA MARIA LUIZA, CENTRO, CRISTINAPOLIS, SE, BRASIL",,,,
SE,CRISTINAPOLIS,U B S MARIA DOLORES S FONSECA,BAIRRO SAO FRANCISCO,S/N,BAIRRO SAO FRANCISCO,"BAIRRO SAO FRANCISCO, BAIRRO SAO FRANCISCO, CRISTINAPOLIS, SE, BRASIL",,,,
SE,CRISTINAPOLIS,U B S JOSE ALVES DO NASCIMENTO,POV COLONIA,S/N,POV COLONIA,"POV COLONIA, POV COLONIA, CRISTINAPOLIS, SE, BRASIL",,,,
SE,CRISTINAPOLIS,U B S JOSE ADOLFO DOS SANTOS,CARAIBAS,56,CARAIBAS,"CARAIBAS, CARAIBAS, CRISTINAPOLIS, SE, BRASIL",,,,
SE,CRISTINAPOLIS,U B S MAE URANIA,RUA FRANCISCO BENICIO DOS SANTOS,S/N,MANOEL JOAQUIM,"RUA FRANCISCO BENICIO DOS SANTOS, MANOEL JOAQUIM, CRISTINAPOLIS, SE, BRASIL",,,,
SE,CRISTINAPOLIS,U B S JOSEFA DA CONCEICAO,ASSENTAMENTO,56,ASSENTAMENTO,"ASSENTAMENTO, ASSENTAMENTO, CRISTINAPOLIS, SE, BRASIL",,,,
SE,CUMBE,CLINICA DE SAUDE DA FAMILIA RISOLETA FIGUEIREDO,RUA PRESBITERO JOSE DOS SANTOS,S/N,CENTRO,"RUA PRESBITERO JOSE DOS SANTOS, CENTRO, CUMBE, SE, BRASIL",,,,
SE,CUMBE,UNIDADE BASICA DE SAUDE LEOZIRO ROSA DE MENEZES,POV SACO GRANDE,S/N,ZONA RURAL,"POV SACO GRANDE, ZONA RURAL, CUMBE, SE, BRASIL",,,,
SE,CUMBE,UNIDADE BASICA DE SAUDE MARIA GENOLE DE MOURA,POVOADO FORTE,S/N,ZONA RURAL,"POVOADO FORTE, ZONA RURAL, CUMBE, SE, BRASIL",,,,
SE,CUMBE,UNIDADE BASICA DE SAUDE M DE GOIS MORAES,RUA ANIZIO CARDOSO,S/N,ZONA URBANA,"RUA ANIZIO CARDOSO, ZONA URBANA, CUMBE, SE, BRASIL",,,,
SE,CUMBE,POSTO DE SAUDE POV ARACAS,POVOADO ARACAS,S/N,ZONA RURAL,"POVOADO ARACAS, ZONA RURAL, CUMBE, SE, BRASIL",,,,
SE,DIVINA PASTORA,UNIDADE BASICA DE SAUDE IRMAO WALTER,RUA A,S/N,POVOADO MANICOBA,"RUA A, POVOADO MANICOBA, DIVINA PASTORA, SE, BRASIL",,,,
SE,DIVINA PASTORA,UNIDADE BASICA DE SAUDE DR RAUL ROLLEMBERG,RUA PRINCIPAL,S/N,POVOADO BONFIM,"RUA PRINCIPAL, POVOADO BONFIM, DIVINA PASTORA, SE, BRASIL",,,,
SE,DIVINA PASTORA,CENTRAL DE AMBULANCIA JASON SANTOS,AV JOAO INACIO,S/N,CONJUNTO DA COHAB,"AV JOAO INACIO, CONJUNTO DA COHAB, DIVINA PASTORA, SE, BRASIL",,,,
SE,DIVINA PASTORA,CLINICA DE SAUDE DA FAMILIA DR MARCELO VILLAS BOAS,AV ADELIA FRANCO,S/N,CENTRO,"AV ADELIA FRANCO, CENTRO, DIVINA PASTORA, SE, BRASIL",,,,
SE,ESTANCIA,POSTO DE SAUDE MARIA EUNICE DOS SANTOS,POVOADO ABAIS,S/N,RURAL,"POVOADO ABAIS, RURAL, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,MELHOR EM CASA,RUA ANTONIO COSTA CARVALHO,500,CENTRO,"RUA ANTONIO COSTA CARVALHO, CENTRO, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,POSTO DE SAUDE RECANTO VERDE,RUA I RESIDENCIAL RECANTO VERDE,S/N,CIDADE NOVA,"RUA I RESIDENCIAL RECANTO VERDE, CIDADE NOVA, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,USF JOVENTINA DOS SANTOS,POV RIBULEIRINHA,S/N,ZONA RURAL,"POV RIBULEIRINHA, ZONA RURAL, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,POSTO DE SAUDE MANOEL ALCANTARA DOS SANTOS,COLONIA ESTANCINHA,S/N,ZONA RURAL,"COLONIA ESTANCINHA, ZONA RURAL, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,USF WALDEMAR RODRIGUES DE ALMEIDA,COLONIA ENTRE RIOS,S/N,RURAL,"COLONIA ENTRE RIOS, RURAL, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,USF DR JOSE AUGUSTO NASCIMENTO,AVENIDA MANOEL BONFIM,452,ALECRIM,"AVENIDA MANOEL BONFIM, ALECRIM, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,USF DRA ANNE DE GUSMAO APOLONIO MENDES COSTA,RUA JOAO LAUREANO,S/N,CANDEAL,"RUA JOAO LAUREANO, CANDEAL, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,USF DR QUIRINO LOPES FERREIRA NETO,RUA MARECHAL DEODORO DA FONSECA,460,CENTRO,"RUA MARECHAL DEODORO DA FONSECA, CENTRO, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,USF DR RAIMUNDO GOOD LIMA,RUA JOSE VENANCIO CRUZ,116,SAO JORGE,"RUA JOSE VENANCIO CRUZ, SAO JORGE, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,USF CAIC JORGE AMADO,RUA MARIA HELENA SILVA FRANCA FROES,S/N,BONFIM,"RUA MARIA HELENA SILVA FRANCA FROES, BONFIM, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,CENTRO DE REFERENCIA MIN LEONOR B FRANCO,TV CAMILO CALAZANS,S/N,CIDADE NOVA,"TV CAMILO CALAZANS, CIDADE NOVA, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,USF RAIMUNDA MESQUITA,JOAO BARRETO DO NASCIMENTO,S/N,CIDADE NOVA,"JOAO BARRETO DO NASCIMENTO, CIDADE NOVA, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,USF DR VALTER CARDOSO COSTA,POVOADO RIO FUNDO III,S/N,ZONA RURAL,"POVOADO RIO FUNDO III, ZONA RURAL, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,USF JULIO DOS SANTOS,RUA SANTA LUZIA,S/N,SANTA CRUZ,"RUA SANTA LUZIA, SANTA CRUZ, ESTANCIA, SE, BRASIL",-20.8227852,-49.5032841,"Rua Santa Luzia, Santa Cruz, Mirassol, Região Imediata de São José do Rio Preto, Região Metropolitana de São José do Rio Preto, Região Geográfica Intermediária de São José do Rio Preto, São Paulo, Região Sudeste, 15130-000, Brasil","20 49m 22.0267s S, 49 30m 11.8228s W"
SE,ESTANCIA,USF ENFERMEIRO LUIZ CARLOS PAIXAO DO NASCIMENTO,AV CAMILO CALAZANS CJ PAULO AMARAL,1550,CIDADE NOVA,"AV CAMILO CALAZANS CJ PAULO AMARAL, CIDADE NOVA, ESTANCIA, SE, BRASIL",,,,
SE,ESTANCIA,USF IRMA MADALENA,AV RAIMUNDO SILVEIRA SOUZA,S/N,ALAGOAS,"AV RAIMUNDO SILVEIRA SOUZA, ALAGOAS, ESTANCIA, SE, BRASIL",,,,
