UF,MUNICIPIO,ESTABELECIMENTO,LOGRADOURO,NUMERO,BAIRRO,ENDERECO_COMPLETO,latitude,longitude,address,point
PA,BONITO,USF BOA ESPERANCA,VILA BOA ESPERANCA,S/N,ZONA RURAL,"VILA BOA ESPERANCA, ZONA RURAL, BONITO, PA, BRASIL",,,,
PA,BONITO,UNIDADE DE SAUDE DA FAMILIA CLODOALDO BASILIO II,AVENIDA CHARLES ASSAAD,188,CENTRO,"AVENIDA CHARLES ASSAAD, CENTRO, BONITO, PA, BRASIL",,,,
PA,BONITO,USF BOCA DE OUREM,VILA ESPERANCA,S/N,CENTRO,"VILA ESPERANCA, CENTRO, BONITO, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DE VILA SINHA,RUA ALMIR GABRIEL,S/N,VILA SINHA,"RUA ALMIR GABRIEL, VILA SINHA, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,POSTO DE SAUDE DE EMBORAI GRANDE,EMBORAI GRANDE,S/N,CENTRO,"EMBORAI GRANDE, CENTRO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO CACOAL DO PERITORO,VILA DE CACOAL DE PERITORO,S/N,CENTRO,"VILA DE CACOAL DE PERITORO, CENTRO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DA VILA DO ALMOCO,VILA DO ALMOCO,S/N,CENTRO,"VILA DO ALMOCO, CENTRO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO KM 18,KM 18,S/N,CENTRO,"KM 18, CENTRO, BRAGANCA, PA, BRASIL",-1.2001931000000001,-46.305270799999995,"Centro Alegre, Viseu, Região Geográfica Imediata de Bragança, Região Geográfica Intermediária de Castanhal, Pará, Região Norte, Brasil","1 12m 0.69516s S, 46 18m 18.9749s W"
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA CENTRO,TV JOAO XXIII,S/N,CENTRO,"TV JOAO XXIII, CENTRO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,POSTO DE SAUDE DE SAO RAIMUNDO,VILA DE SAO RAIMUNDO,S/N,CENTRO,"VILA DE SAO RAIMUNDO, CENTRO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA TAIRA,AVENIDA POLIDORIO COELHO,S/N,TAIRA,"AVENIDA POLIDORIO COELHO, TAIRA, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO MACARICO,VILA DO MACARICO,S/N,ZONA RURAL,"VILA DO MACARICO, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DE BACURITEUA,VILA DE BACURITEUA,S/N,CENTRO,"VILA DE BACURITEUA, CENTRO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DE JIQUIRI,VILA DE JIQUIRI,S/N,ZONA RURAL,"VILA DE JIQUIRI, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO ENGENHO,VILA DO ENGENHO,S/N,ZONA RURAL,"VILA DO ENGENHO, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO RIOZINHO,TRAVESSA D PEDRO I,1,RIOZINHO,"TRAVESSA D PEDRO I, RIOZINHO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,POSTO DE SAUDE VILA JESSE GUIMARAES,VILA JESSE GUIMARAES,S/N,CENTRO,"VILA JESSE GUIMARAES, CENTRO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO ENFARRUSCA,VILA DO ENFARRUSCA,S/N,ZONA RURAL,"VILA DO ENFARRUSCA, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO BENJAMIN CONSTANT,BENJAMIN CONSTANT,1,ZONA RURAL,"BENJAMIN CONSTANT, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA SAMAUMAPARA,SAMAUMAPARA,S/N,SAMAUMAPARA,"SAMAUMAPARA, SAMAUMAPARA, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO BACURI PRATA,VILA DO BACURI PRATA,S/N,ZONA RURAL,"VILA DO BACURI PRATA, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA PERPETUO SOCORRO,CONJUNTO RUTH PASSARINHO,S/N,PERPETUO SOCORRO,"CONJUNTO RUTH PASSARINHO, PERPETUO SOCORRO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO ALTO PARAISO,VILA DO ALTO PARAISO,S/N,ZONA RURAL,"VILA DO ALTO PARAISO, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO TAMATATEUA,VILA DO TAMATATEUA,S/N,ZONA RURAL,"VILA DO TAMATATEUA, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO ACARAJO,VILA DO ACARAJO,S/N,ZONA RURAL,"VILA DO ACARAJO, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DA ALDEIA,ALAMEDA LEANDRO RIBEIRO,1003,ALDEIA,"ALAMEDA LEANDRO RIBEIRO, ALDEIA, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DE CARATATEUA,VILA DE CARATATEUA,S/N,CENTRO,"VILA DE CARATATEUA, CENTRO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA NOVA CANINDE,VILA NOVA CANINDE,S/N,ZONA RURAL,"VILA NOVA CANINDE, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,CENTRO DE TESTAGEM E ACONSELHAMENTO SAE,RUA POLIDORIO COELHO,S/N,CEREJA,"RUA POLIDORIO COELHO, CEREJA, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DE NOVA MOCAJUBA,VILA DE NOVA MOCAJUBA,S/N,ZONA RURAL,"VILA DE NOVA MOCAJUBA, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA PADRE LUIZ,AVENIDA MARECHAL FLORIANO PEIXOTO,S/N,PADRE LUIZ,"AVENIDA MARECHAL FLORIANO PEIXOTO, PADRE LUIZ, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA VILA NOVA,VILA NOVA,1,ZONA RURAL,"VILA NOVA, ZONA RURAL, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO ACARPARA,LOCALIDADE DE ACARPARA,S/N,LOCALIDADE DE ACARPA,"LOCALIDADE DE ACARPARA, LOCALIDADE DE ACARPA, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,POSTO DE SAUDE DE CAJUEIRO,VILA DO CAJUEIRO,S/N,CENTRO,"VILA DO CAJUEIRO, CENTRO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA TREME,VILA DO TREME,S/N,VILA DO TREME,"VILA DO TREME, VILA DO TREME, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DO ALEGRE,RUA AUGUSTO MONTENEGRO,S/N,ALEGRE,"RUA AUGUSTO MONTENEGRO, ALEGRE, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DE SANTO ANTONIO DOS MONTEIROS,SANTO ANTONIO DOS MONTEIROS,S/N,CENTRO,"SANTO ANTONIO DOS MONTEIROS, CENTRO, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,UNIDADE DE SAUDE DA FAMILIA DE AJURUTEUA,VILA DOS PERCADORES DE AJURUTEUA,S/N,AJURUTEUA,"VILA DOS PERCADORES DE AJURUTEUA, AJURUTEUA, BRAGANCA, PA, BRASIL",,,,
PA,BRAGANCA,CENTRO DE SAUDE MUNICIPAL RUTH N BRAGANCA,AV NAZEAZENO FERREIRA,S/N,CENTRO,"AV NAZEAZENO FERREIRA, CENTRO, BRAGANCA, PA, BRASIL",,,,
PA,BRASIL NOVO,POSTO DE SAUDE CAMURIM,VICINAL DA 10,S/N,ZONA RURAL,"VICINAL DA 10, ZONA RURAL, BRASIL NOVO, PA, BRASIL",,,,
PA,BRASIL NOVO,USF DE BRASIL NOVO,AVENIDA CASTELO BRANCO,S/N,CENTRO,"AVENIDA CASTELO BRANCO, CENTRO, BRASIL NOVO, PA, BRASIL",,,,
PA,BRASIL NOVO,POSTO DE SAUDE MALVINAS,VICINAL DA GLEBA 19,S/N,ZONA RURAL,"VICINAL DA GLEBA 19, ZONA RURAL, BRASIL NOVO, PA, BRASIL",,,,
PA,BRASIL NOVO,USF CARLOS PENA FILHO,RODOVIA TRANSAMAZONICA KM 40,S/N,ZONA RURAL,"RODOVIA TRANSAMAZONICA KM 40, ZONA RURAL, BRASIL NOVO, PA, BRASIL",,,,
PA,BRASIL NOVO,POSTO DE SAUDE LARANJAL,VICINAL DA 19,S/N,ZONA RURAL,"VICINAL DA 19, ZONA RURAL, BRASIL NOVO, PA, BRASIL",,,,
PA,BRASIL NOVO,USF GRANDE ESPERANCA,RODOVIA TRANSAMAZONICA KM 50,S/N,ZONA RURAL,"RODOVIA TRANSAMAZONICA KM 50, ZONA RURAL, BRASIL NOVO, PA, BRASIL",,,,
PA,BRASIL NOVO,USF DUQUE DE CAXIAS,VICINAL DA GLEBA 20,S/N,ZONA RURAL,"VICINAL DA GLEBA 20, ZONA RURAL, BRASIL NOVO, PA, BRASIL",,,,
PA,BRASIL NOVO,USF CIDADE ALTA,AVENIDA CASTELO BRANCO,S/N,CIDADE ALTA,"AVENIDA CASTELO BRANCO, CIDADE ALTA, BRASIL NOVO, PA, BRASIL",,,,
PA,BRASIL NOVO,USF SAO JOSE,VICINAL DA GLEBA 10,S/N,ZONA RURAL,"VICINAL DA GLEBA 10, ZONA RURAL, BRASIL NOVO, PA, BRASIL",,,,
PA,BRASIL NOVO,USF CIDADE NOVA,RUA MANAUS,406,CIDADE NOVA,"RUA MANAUS, CIDADE NOVA, BRASIL NOVO, PA, BRASIL",,,,
PA,BREJO GRANDE DO ARAGUAIA,POSTO DE SAUDE CASTANHAL,RUA PRINCIPAL DE VILA CASTANHAL,100,VILA CASTANHAL,"RUA PRINCIPAL DE VILA CASTANHAL, VILA CASTANHAL, BREJO GRANDE DO ARAGUAIA, PA, BRASIL",,,,
PA,BREJO GRANDE DO ARAGUAIA,CENTRO DE SAUDE DE BREJO GRANDE ARAGUAIA,AVENIDA 13 DE MAIO,S/N,CENTRO,"AVENIDA 13 DE MAIO, CENTRO, BREJO GRANDE DO ARAGUAIA, PA, BRASIL",,,,
PA,BREJO GRANDE DO ARAGUAIA,UNIDADE BASICA DE SAUDE SANTA RITA,RUA PRINCIPAL DE VILA DE SANTA RITA,231,VILA DE SANTA RITA,"RUA PRINCIPAL DE VILA DE SANTA RITA, VILA DE SANTA RITA, BREJO GRANDE DO ARAGUAIA, PA, BRASIL",,,,
PA,BREJO GRANDE DO ARAGUAIA,POSTO DE SAUDE DE ITAMERIM,RUA PRINCIPAL,S/N,CENTRO,"RUA PRINCIPAL, CENTRO, BREJO GRANDE DO ARAGUAIA, PA, BRASIL",,,,
PA,BREJO GRANDE DO ARAGUAIA,UNIDADE BASICA DE SAUDE SAO RAIMUNDO DO ARAGUAIA,RUA PRINCIPAL,200,CENTRO,"RUA PRINCIPAL, CENTRO, BREJO GRANDE DO ARAGUAIA, PA, BRASIL",,,,
PA,BREJO GRANDE DO ARAGUAIA,POSTO DE SAUDE DE VILA NOVA,RUA JOAO ELIAS,100,VILA NOVA,"RUA JOAO ELIAS, VILA NOVA, BREJO GRANDE DO ARAGUAIA, PA, BRASIL",,,,
PA,BREJO GRANDE DO ARAGUAIA,POSTO DE SAUDE DE POSTO FISCAL,VILA POSTO FISCAL,S/N,VILA,"VILA POSTO FISCAL, VILA, BREJO GRANDE DO ARAGUAIA, PA, BRASIL",,,,
PA,BREJO GRANDE DO ARAGUAIA,POSTO DE SAUDE DE VILA BREJAO,VILA BREJAO,S/N,ZONA RURAL,"VILA BREJAO, ZONA RURAL, BREJO GRANDE DO ARAGUAIA, PA, BRASIL",,,,
PA,BREJO GRANDE DO ARAGUAIA,UNIDADE BASICA DE SAUDE BRASISPANHA,RUA PRINCIPAL,S/N,VILA BRASISPANHA,"RUA PRINCIPAL, VILA BRASISPANHA, BREJO GRANDE DO ARAGUAIA, PA, BRASIL",,,,
PA,BREU BRANCO,UNIDADE BASICA DE SAUDE DO KM 22,KM 22,S/N,PITINGA,"KM 22, PITINGA, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,P S F BAIRRO SANTA CATARINA,RUA SANTO ANDRE,1537,SANTA CATARINA,"RUA SANTO ANDRE, SANTA CATARINA, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,UBS NOVO PARAISO,RUA DA PAZ,S/N,NOVO PARAISO,"RUA DA PAZ, NOVO PARAISO, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,POSTO DE SAUDE DA VILA BOA ESPERANCA,ESTRADA DA VILA BOA ESPERANCA,S/N,BOA ESPERANCA,"ESTRADA DA VILA BOA ESPERANCA, BOA ESPERANCA, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,UNIDADE BASICA DE SAUDE DO BAIRRO CASTANHEIRA,AVENIDA GALLETI,S/N,CASTANHEIRA,"AVENIDA GALLETI, CASTANHEIRA, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,POSTO DE SAUDE DAS QUATRO BOCAS,ESTRADA DAS QUATRO BOCAS,S/N,QUATRO BOCAS,"ESTRADA DAS QUATRO BOCAS, QUATRO BOCAS, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,UNIDADE BASICA DE SAUDE DO BAIRRO FELICIDADE,RUA DA PAZ,S/N,FELICIDADE,"RUA DA PAZ, FELICIDADE, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,PSF DA VILA DE NAZARE DE PATOS,ESTRADA DE NAZARE DOS PATOS,S/N,NAZARE DE PATOS,"ESTRADA DE NAZARE DOS PATOS, NAZARE DE PATOS, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,PSF NOVA JUTAI,VILA NOVA JUTAI,S/N,NOVA JUTAI,"VILA NOVA JUTAI, NOVA JUTAI, BREU BRANCO, PA, BRASIL",-3.4215724,-49.586645247990035,"Campo de Futebol Vila Jutaí, Via de ligação Jutaí - Nazaré dos Patos, Breu Branco, Região Geográfica Imediata de Tucuruí, Região Geográfica Intermediária de Marabá, Pará, Região Norte, Brasil","3 25m 17.6606s S, 49 35m 11.9229s W"
PA,BREU BRANCO,POSTO DE SAUDE DA VILA MAMORANA,VILA MAMORANA,2,MAMORANA,"VILA MAMORANA, MAMORANA, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,P S F DO BAIRRO DA CONQUISTA,RUA PASTOR ARAUJO,S/N,CONQUISTA,"RUA PASTOR ARAUJO, CONQUISTA, BREU BRANCO, PA, BRASIL",-3.7701432,-49.5666066,"Rua Pastor Araujo, Conquista, Breu Branco, Região Geográfica Imediata de Tucuruí, Região Geográfica Intermediária de Marabá, Pará, Região Norte, 68488-000, Brasil","3 46m 12.5155s S, 49 33m 59.7838s W"
PA,BREU BRANCO,PSF DA VILA ROCA COMPRIDA,ESTRADA DE ROCA COMPRIDA,S/N,ZONA RURAL,"ESTRADA DE ROCA COMPRIDA, ZONA RURAL, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,UNIDADE SAUDE DA FAMILIA DO NOVO HORIZONTE,AV PARANA,999,NOVO HORIZONTE,"AV PARANA, NOVO HORIZONTE, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,UNIDADE BASICA DE SAUDE DE PLACAS,ESTRADA DO PITINGA,S/N,PLACA,"ESTRADA DO PITINGA, PLACA, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,POSTO DE SAUDE DO AREIAL,RUA BARAO DO RIO BRANCO,S/N,AREAL,"RUA BARAO DO RIO BRANCO, AREAL, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,PACS CENTRO,AV CEARA,S/N,CENTRO,"AV CEARA, CENTRO, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,UNIDADE ODONTOLOGICA DE SAUDE,RUA BAHIA,999,NOVO HORIZONTE,"RUA BAHIA, NOVO HORIZONTE, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,CENTRO DE SAUDE MURU,VILA MURU,S/N,MURU,"VILA MURU, MURU, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,POSTO DE SAUDE DO MOJUZINHO,ROD PA 263 KM 33,S/N,MOJUZINHO,"ROD PA 263 KM 33, MOJUZINHO, BREU BRANCO, PA, BRASIL",,,,
PA,BREU BRANCO,POSTO DE SAUDE VILA NOSSA SR DOS REMEDIOS,ESTRADA DA CCM VILA NOSSA SENHORA DOS REMEDIOS,S/N,ZONA RURAL,"ESTRADA DA CCM VILA NOSSA SENHORA DOS REMEDIOS, ZONA RURAL, BREU BRANCO, PA, BRASIL",,,,
PA,BREVES,CENTRO DE RECUPERACAO REGIONAL DE BREVES,ARAPIJO KM 04,S/N,CENTRO,"ARAPIJO KM 04, CENTRO, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE SANTA MARIA,RIO MAPUA,S/N,RURAL,"RIO MAPUA, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA BREVES ANAJAS,ESTRADA BREVES ANAJAS,S/N,ZONA RURAL,"ESTRADA BREVES ANAJAS, ZONA RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE FURO DO GIL,RIO FURO DO GIL,S/N,RURAL,"RIO FURO DO GIL, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA PAULO F ARAUJO LAWTON,RIO JABURU,S/N,RURAL,"RIO JABURU, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE SAO ANTONIO TAUJURI,RIO TAUJURI,S/N,RURAL,"RIO TAUJURI, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE FELIX,RIO ARAMA,S/N,RURAL,"RIO ARAMA, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE ARANAIZINHO,RIO ARANAI,S/N,RURAL,"RIO ARANAI, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE BASICA DE SAUDE NOVA BREVES,ESTRADA BREVES ARAPIJO,S/N,NOVA BREVES,"ESTRADA BREVES ARAPIJO, NOVA BREVES, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA DO BANDEIRANTES,RUA CONSTANTINO FELIX,S/N,BANDEIRANTES,"RUA CONSTANTINO FELIX, BANDEIRANTES, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE SAO PEDRO DO PARARIJOS,RIO PARARIJOS,S/N,RURAL,"RIO PARARIJOS, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE CLAUDIO AZEVEDO,FURO DO ABACATE,S/N,RURAL,"FURO DO ABACATE, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA DA CIDADE NOVA,AV MELGACO,S/N,CIDADE NOVA,"AV MELGACO, CIDADE NOVA, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE ANTONIO MACHADO,MARGEM ESQUERDADO RIO ITUQUARA,S/N,ZONA RURAL,"MARGEM ESQUERDADO RIO ITUQUARA, ZONA RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE PORTO ZIL,RIO JACARE GRANDE,S/N,ZONA RURAL,"RIO JACARE GRANDE, ZONA RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE SANTA RITA,RIO MAPUA,S/N,RURAL,"RIO MAPUA, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE FLORIANO GONCALVES,RIO TAJAPURU,S/N,RURAL,"RIO TAJAPURU, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA DO SANTA CRUZ,RUA MAGALHAES BARATA,192,SANTA CRUZ,"RUA MAGALHAES BARATA, SANTA CRUZ, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE BASICA DE SAUDE RIBEIRINHO DR RAIMUNDO ADRIANO,PARQUE INDUSTRIAL,S/N,SANTA CRUZ,"PARQUE INDUSTRIAL, SANTA CRUZ, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE BOM JESUS,RIO PARAUAU,S/N,RURAL,"RIO PARAUAU, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA DO AEROPORTO,RUA CONSTANTINO FELIX,S/N,AEROPORTO,"RUA CONSTANTINO FELIX, AEROPORTO, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA JARDIM TROPICAL,RUA BENJAMIN CONSTANT,563,JARDIM TROPICAL,"RUA BENJAMIN CONSTANT, JARDIM TROPICAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA AMANCIO P DA CRUZ SAO MIGUEL,RIO MACACOS,S/N,RURAL,"RIO MACACOS, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA DA CASTANHEIRA,RUA JOSE RODRIGUES DA FONSECA,S/N,CASTANHEIRA,"RUA JOSE RODRIGUES DA FONSECA, CASTANHEIRA, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE NOVA VIDA,RIO JABURU,S/N,RURAL,"RIO JABURU, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE BOM SAMARITANO,RIO FURO DO GIL,S/N,RURAL,"RIO FURO DO GIL, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UBS FLUVIAL MARIA MELO GOUVEIA,MARGEM RIO PARAUAU,S/N,CENTRO,"MARGEM RIO PARAUAU, CENTRO, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE IRMAOS DIAS,RIO JACARE GRANDE,S/N,RURAL,"RIO JACARE GRANDE, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA BAIRRO CENTRO,RUA DUQUE DE CAXIAS,897,CENTRO,"RUA DUQUE DE CAXIAS, CENTRO, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE RIO PALHETA,RIO PALHETA,S/N,RURAL,"RIO PALHETA, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE DO CURUMU,VILA CURUMU,S/N,RURAL,"VILA CURUMU, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA DONA BADICA,AVENIDA ANAJAS,S/N,CIDADE NOVA II,"AVENIDA ANAJAS, CIDADE NOVA II, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE NOSSA SENHORA DO PERPETUO SOCORRO,RIO TAUAU,S/N,RURAL,"RIO TAUAU, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,POSTO DE SAUDE FURO DO RATO,RIO FURO DO RATO,S/N,RURAL,"RIO FURO DO RATO, RURAL, BREVES, PA, BRASIL",,,,
PA,BREVES,UNIDADE DE SAUDE DA FAMILIA DO RIACHO DOCE,RUA DR TEIXEIRA DA COSTA,S/N,RIACHO DOCE,"RUA DR TEIXEIRA DA COSTA, RIACHO DOCE, BREVES, PA, BRASIL",,,,
PA,BUJARU,UNIDADE DE SAUDE DA FAMILIA CENTRO,RUA GENERAL GURJAO,S/N,CENTRO,"RUA GENERAL GURJAO, CENTRO, BUJARU, PA, BRASIL",,,,
PA,BUJARU,POSTO DE SAUDE DE SAO SEBASTIAO,RODOVIA PA 140 KM 26 RAMAL DE SAO SEBASTIAO,100,ZONA RURAL,"RODOVIA PA 140 KM 26 RAMAL DE SAO SEBASTIAO, ZONA RURAL, BUJARU, PA, BRASIL",,,,
PA,BUJARU,UNIDADE DE SAUDE DA FAMILIA DA PALHA,RUA AMBROZIO CORREIRA,S/N,PALHA,"RUA AMBROZIO CORREIRA, PALHA, BUJARU, PA, BRASIL",,,,
PA,BUJARU,UNIDADE DE SAUDE DA FAMILIA DE SAO RAIMUNDO,RODOVIA PA 140 KM 26,S/N,RURAL,"RODOVIA PA 140 KM 26, RURAL, BUJARU, PA, BRASIL",,,,
PA,BUJARU,UNIDADE DE SAUDE DA FAMILIA TRAQUATEUA,RODOVIA PA 140 KM 26,S/N,Z RURAL,"RODOVIA PA 140 KM 26, Z RURAL, BUJARU, PA, BRASIL",,,,
PA,BUJARU,CENTRO DE SAUDE DE BUJARU,AV BEIRA MAR,274,CENTRO,"AV BEIRA MAR, CENTRO, BUJARU, PA, BRASIL",,,,
PA,BUJARU,UNIDADE SAUDE DA FAMILIA BAIRRO NOVO,RUA TANCREDO NEVES,1230,NOVO,"RUA TANCREDO NEVES, NOVO, BUJARU, PA, BRASIL",,,,
PA,BUJARU,POSTO DE SAUDE VILA SANTANA,PA 140 KM 29,S/N,CENTRO,"PA 140 KM 29, CENTRO, BUJARU, PA, BRASIL",,,,
PA,BUJARU,UNIDADE DE SAUDE RIBEIRINHA DA PROVIDENCIA,RODOVIA PA 140 KM 17,S/N,RURAL,"RODOVIA PA 140 KM 17, RURAL, BUJARU, PA, BRASIL",,,,
PA,BUJARU,POSTO DE SAUDE DE PONTA DE TERRA,PA 140 KM 26,S/N,ZONA RURAL,"PA 140 KM 26, ZONA RURAL, BUJARU, PA, BRASIL",,,,
PA,BUJARU,UNIDADE DE SAUDE DA FAMILIA DA CURVA,RODOVIA PA 140 KM 29,S/N,ZONA RURAL,"RODOVIA PA 140 KM 29, ZONA RURAL, BUJARU, PA, BRASIL",,,,
PA,CACHOEIRA DO ARARI,POSTO DE SAUDE DO JABUTI,LOCALIDADE DE JABUTI,S/N,INTERIOR,"LOCALIDADE DE JABUTI, INTERIOR, CACHOEIRA DO ARARI, PA, BRASIL",,,,
PA,CACHOEIRA DO ARARI,POSTO DE SAUDE DE CARACARA,LODALIDADE DE CARACARA,50,Z RURAL,"LODALIDADE DE CARACARA, Z RURAL, CACHOEIRA DO ARARI, PA, BRASIL",,,,
